x, y
0.004907470870459219, -0.003770028275212084
0.005181631254283756, 0.16823751178133833
0.005716244002741604, 0.34260131950989625
0.006223440712816998, 0.49340245051837883
0.006716929403701165, 0.6076814326107445
0.007237834132967786, 0.7172478793590952
0.007731322823851953, 0.835061262959472
0.008265935572309802, 0.8975023562676718
0.008745716244002742, 0.9516965127238453
0.009266620973269362, 0.9976437323279923
0.00980123372172721, 1.0082469368520264
0.010322138450993832, 1.0023562676720075
0.010747087045921864, 0.9917530631479736
0.011254283755997258, 0.9269557021677661
0.01177518848526388, 0.8621583411875589
0.012268677176148046, 0.7891140433553252
0.012803289924605894, 0.6783694627709708
0.013296778615490062, 0.5605560791705937
0.013762851267991776, 0.3803016022620169
0.014242631939684716, 0.28251649387370403
