y,	v_x
0.00038179148311306906, -0.06602822580645162
0.0008223201174743025, -0.04586693548387097
0.001248164464023495, -0.028225806451612906
0.0017767988252569752, -0.010584677419354843
0.002349486049926579, 0.03729838709677419
0.0028781204111600588, 0.08140120967741937
0.003377386196769457, 0.11920362903225806
0.0039207048458149785, 0.18220766129032256
0.0044640234948605, 0.2439516129032258
0.004889867841409692, 0.2993951612903226
0.0053303964757709255, 0.36491935483870963
0.006005873715124817, 0.43044354838709675
0.006402349486049927, 0.4770665322580645
0.006901615271659325, 0.5438508064516129
0.007356828193832599, 0.5892137096774194
0.007944199706314244, 0.6459173387096774
0.008443465491923643, 0.6711189516129032
0.008928046989721, 0.7089213709677419
0.009427312775330397, 0.7278225806451613
0.009882525697503673, 0.7404233870967741
0.010455212922173275, 0.7328629032258064
0.010837004405286345, 0.7227822580645161
0.01143906020558003, 0.7064012096774194
0.011982378854625551, 0.6711189516129032
0.012408223201174745, 0.6282762096774194
0.012907488986784142, 0.5866935483870968
0.013436123348017623, 0.5337701612903225
0.013876651982378856, 0.4644657258064516
0.014390602055800296, 0.4102822580645161
0.014933920704845815, 0.34601814516129026
0.015403817914831131, 0.2817540322580645
0.01590308370044053, 0.2086693548387097
0.016475770925110135, 0.1633064516129032
0.01697503671071953, 0.110383064516129
0.017430249632892806, 0.07384072580645162
0.01800293685756241, 0.034778225806451624
0.018458149779735686, 0.008316532258064502
0.019001468428781206, -0.011844758064516125
0.019412628487518357, -0.01688508064516131
