x, y
-0.000013793103448275862, 0
0.00026206896551724137, -0.07311320754716982
0.000896551724137931, -0.0849056603773585
0.001296551724137931, -0.09316037735849056
0.0018344827586206896, -0.12028301886792453
0.0022482758620689654, -0.12264150943396226
0.0028275862068965515, -0.13089622641509435
0.0034344827586206897, -0.12146226415094341
0.0038620689655172414, -0.10377358490566038
0.004455172413793103, -0.10023584905660379
0.0049241379310344825, -0.06603773584905662
0.005489655172413793, -0.047169811320754734
0.005986206896551724, -0.007075471698113206
0.006537931034482758, 0.02594339622641506
0.007089655172413793, 0.06839622641509435
0.0075172413793103444, 0.12146226415094336
0.008041379310344828, 0.18396226415094336
0.00863448275862069, 0.24646226415094336
0.009117241379310345, 0.3290094339622641
0.00966896551724138, 0.4033018867924528
0.010068965517241379, 0.49882075471698106
0.010606896551724138, 0.5683962264150944
0.011089655172413792, 0.6509433962264151
0.011503448275862069, 0.7346698113207547
0.012082758620689655, 0.7924528301886793
0.012648275862068965, 0.8514150943396226
0.013213793103448276, 0.8950471698113207
0.013613793103448275, 0.9221698113207546
0.014179310344827585, 0.9221698113207546
0.014648275862068965, 0.9091981132075471
0.015158620689655173, 0.883254716981132
0.01572413793103448, 0.8455188679245282
0.016124137931034482, 0.7747641509433962
0.01666206896551724, 0.7075471698113207
0.01713103448275862, 0.6273584905660377
0.017586206896551725, 0.5459905660377358
0.018082758620689653, 0.4445754716981132
0.018551724137931033, 0.34905660377358483
0.019075862068965516, 0.2535377358490566
0.019586206896551724, 0.14504716981132076
