y,	v_x
0.000041180507892930683, -0.008709981167608294
0.00019217570350034318, -0.04990583804143128
0.0006863417982155113, -0.06756120527306969
0.0012354152367879203, -0.0769774011299435
0.0017707618393960193, -0.08286252354048965
0.0022237474262182567, -0.06991525423728814
0.0026492793411118736, -0.06991525423728814
0.0033081674673987645, -0.06285310734463279
0.003761153054221002, -0.041666666666666685
0.004269045984900481, -0.012241054613935987
0.00481811942347289, 0.026600753295668522
0.005298558682223747, 0.08662900188323913
0.005943719972546328, 0.14901129943502822
0.006506520247083048, 0.21257062146892652
0.007028140013726836, 0.31026365348399243
0.007467398764584764, 0.41501883239171367
0.007947838023335622, 0.5315442561205272
0.00851063829787234, 0.6410075329566854
0.008977350720658889, 0.7387005649717513
0.009512697323266987, 0.814030131826742
0.010020590253946466, 0.8752354048964217
0.010597117364447494, 0.9223163841807909
0.011077556623198353, 0.948210922787194
0.01153054221002059, 0.9623352165725045
0.01213452299245024, 0.9470338983050848
0.012628689087165409, 0.9164312617702448
0.013164035689773507, 0.865819209039548
0.013630748112560055, 0.8034369114877589
0.014166094715168154, 0.7104519774011299
0.01461908030199039, 0.608050847457627
0.01515442690459849, 0.49976459510357807
0.0157035003431709, 0.39500941619585683
0.016115305422100205, 0.2831920903954802
0.016664378860672614, 0.1807909604519774
0.017240905971173646, 0.09839924670433142
0.01765271105010295, 0.026600753295668522
0.0181194234728895, -0.022834274952919037
0.01872340425531915, -0.05932203389830509
0.019203843514070007, -0.06638418079096045
0.019711736444749484, -0.05932203389830509
