x, y
0.004907470870459219, 0.0009425070688030002
0.005017135023989034, 0.061027332704995274
0.005099383139136395, 0.09754948162111216
0.0052090472926662095, 0.14467483506126294
0.005387251542152159, 0.2130065975494816
0.005606579849211789, 0.2872290292177191
0.005880740233036326, 0.374410933081998
0.006113776559287183, 0.43803016022620167
0.006333104866346813, 0.5110744580584354
0.006579849211788897, 0.579406220546654
0.006867717614804661, 0.6477379830348727
0.007128169979437972, 0.7031102733270499
0.007374914324880055, 0.7573044297832232
0.007827278958190543, 0.8291705937794533
0.008087731322823852, 0.8762959472196041
0.00858122001370802, 0.9410933081998114
0.00888279643591501, 0.9658341187558905
0.009335161069225497, 0.9952874646559848
0.009732693625771076, 1
0.010143934201507882, 1.0011781338360037
0.010486634681288555, 1
0.010760795065113092, 0.9905749293119697
0.011089787525702536, 0.9670122525918943
0.011638108293351612, 0.8998586239396795
0.012104180945853325, 0.8374175306314797
0.01247429746401645, 0.7584825636192272
0.012789581905414668, 0.6866163996229971
0.013063742289239205, 0.6147502356267671
0.01343385880740233, 0.5393496701225259
0.013639479095270734, 0.4863336475023562
0.013762851267991776, 0.42860508953817145
0.013982179575051405, 0.35791705937794527
0.014324880054832078, 0.26248821866163996
0.014475668265935573, 0.2012252591894439
0.014612748457847841, 0.14585296889726668
0.014859492803289924, 0.04924599434495758
0.014982864976010967, 0.00447690857681432
