y,	v_x
0.000249632892804699, 0.032258064516129004
0.0005873715124816447, 0.07258064516129031
0.0009397944199706315, 0.10786290322580644
0.001365638766519824, 0.15322580645161288
0.0017033773861967695, 0.19606854838709675
0.002129221732745962, 0.23765120967741932
0.0024375917767988256, 0.2792338709677419
0.0028193832599118945, 0.3208165322580645
0.003259911894273128, 0.3724798387096774
0.003627019089574156, 0.4165826612903225
0.004126284875183554, 0.46698588709677413
0.004478707782672541, 0.5186491935483871
0.004875183553597651, 0.561491935483871
0.005198237885462555, 0.587953629032258
0.005712187958883994, 0.627016129032258
0.006328928046989721, 0.6685987903225806
0.006916299559471366, 0.696320564516129
0.007400881057268723, 0.7089213709677419
0.007841409691629957, 0.7127016129032258
0.008311306901615273, 0.7139616935483871
0.008839941262848752, 0.7001008064516129
0.009456681350954479, 0.6673387096774194
0.010279001468428781, 0.600554435483871
0.010763582966226138, 0.548891129032258
0.011160058737151249, 0.5047883064516129
0.011659324522760648, 0.44808467741935487
0.012187958883994127, 0.38886088709677413
0.012643171806167402, 0.3359375
0.013054331864904553, 0.2930947580645161
0.01353891336270191, 0.2414314516129032
0.014023494860499267, 0.19606854838709675
0.014743024963289282, 0.13180443548387094
0.015198237885462556, 0.09904233870967744
0.015682819383259914, 0.06502016129032256
0.016211453744493395, 0.033518145161290314
0.01679882525697504, 0.007056451612903192
0.017518355359765054, -0.013104838709677435
0.017958883994126287, -0.02570564516129034
0.01839941262848752, -0.02444556451612903
0.01879588839941263, -0.02444556451612903
0.01919236417033774, -0.021925403225806467
0.019618208516886934, -0.013104838709677435
