y,	v_x
0.00031571722717913523, -0.021657250470809797
0.0009883321894303364, -0.05696798493408664
0.0013726835964310226, -0.06638418079096045
0.0017158544955387784, -0.06873822975517893
0.0020727522306108444, -0.07109227871939738
0.002539464653397392, -0.064030131826742
0.0028277282086479065, -0.06049905838041433
0.0031159917638984213, -0.052259887005649736
0.0035277968428277283, -0.040489642184557445
0.0038572409059711736, -0.024011299435028277
0.004186684969114619, -0.004001883239171389
0.004502402196293755, 0.017184557438794712
0.0047632120796156485, 0.028954802259887003
0.005216197666437886, 0.0666195856873823
0.0054083733699382295, 0.09369114877589452
0.005573095401509952, 0.12547080979284364
0.005957446808510639, 0.1819679849340866
0.006245710363761153, 0.23493408662900184
0.006520247083047358, 0.28554613935969864
0.0068634179821551134, 0.3408662900188324
0.007124227865477007, 0.38677024482109224
0.0073164035689773504, 0.42914312617702444
0.007604667124227866, 0.48210922787193966
0.00786547700754976, 0.5444915254237288
0.008057652711050103, 0.5892184557438794
0.008318462594371998, 0.6621939736346515
0.00848318462594372, 0.6939736346516007
0.008702814001372683, 0.7292843691148775
0.008881262868908717, 0.7751883239171373
0.009210706932052162, 0.829331450094162
0.009498970487302676, 0.8611111111111109
0.009759780370624572, 0.8940677966101693
0.010034317089910776, 0.9187853107344632
0.01029512697323267, 0.9293785310734461
0.010569663692518874, 0.9411487758945385
0.01084420041180508, 0.9529190207156308
0.011105010295126973, 0.9611581920903953
0.011338366506520247, 0.9635122410546137
0.011654083733699382, 0.9576271186440677
0.011818805765271105, 0.948210922787194
0.01210706932052162, 0.9387947269303201
0.012395332875772134, 0.9211393596986817
0.01269732326698696, 0.8952448210922785
0.012875772134522992, 0.8669962335216572
0.013122855181880578, 0.835216572504708
0.013369938229238161, 0.8034369114877589
0.013630748112560055, 0.7598870056497173
0.013768016472203158, 0.731638418079096
0.014001372683596431, 0.6822033898305084
0.014193548387096775, 0.6480696798493408
0.014344543582704187, 0.6115819209039548
0.0144955387783116, 0.5786252354048964
0.014673987645847632, 0.5386064030131826
0.014824982841455045, 0.49741054613935964
0.014962251201098148, 0.4609227871939736
0.015264241592312973, 0.40442561205273064
0.015415236787920384, 0.35381355932203384
0.015621139327385038, 0.3090866290018832
0.015840768702814003, 0.2725988700564972
0.015978037062457102, 0.2361111111111111
0.016170212765957447, 0.19726930320150654
0.01640356897735072, 0.15254237288135591
0.016664378860672614, 0.1089924670433145
0.016884008236101578, 0.0748587570621469
0.017158544955387784, 0.041902071563088505
0.017405628002745366, 0.01365348399246702
0.01768016472203157, -0.013418079096045227
0.017954701441317777, -0.040489642184557445
0.01820178448867536, -0.051082862523540495
0.018531228551818806, -0.061676082862523546
0.018833218943033633, -0.06049905838041433
0.019121482498284145, -0.0557909604519774
0.019464653397391903, -0.041666666666666685
0.019711736444749484, -0.03225047080979285
0.01991763898421414, -0.009887005649717534
