y,	v_x
0.0012778603268945024, 0.12411526794742161
0.0017979197622585439, 0.12032355915065723
0.0027934621099554237, 0.2125884732052578
0.0032689450222882616, 0.2707280080889788
0.0037890044576523035, 0.3137007077856421
0.004309063893016345, 0.35035389282103135
0.004814264487369986, 0.39585439838220426
0.005349182763744428, 0.4400910010111223
0.005854383358098069, 0.48179979777553084
0.006300148588410105, 0.5108695652173912
0.006879643387815751, 0.5525783619817998
0.007429420505200595, 0.5841759352881698
0.007890044576523031, 0.6043983822042467
0.008439821693907876, 0.6397876643073812
0.008796433878157504, 0.6486349848331647
0.00936106983655275, 0.6435793731041456
0.009791976225854385, 0.6385237613751263
0.010297176820208025, 0.6271486349848331
0.010832095096582468, 0.6056622851365014
0.011426448736998515, 0.582912032355915
0.012421991084695395, 0.5083417593528816
0.012897473997028232, 0.4830637007077856
0.013387815750371472, 0.4464105156723963
0.013952451708766717, 0.397118301314459
0.01448736998514116, 0.34782608695652173
0.014903417533432394, 0.30485338725985844
0.015468053491827638, 0.25808897876643067
0.01598811292719168, 0.217644084934277
0.016523031203566123, 0.17593528816986853
0.017013372956909363, 0.12411526794742161
0.017518573551263003, 0.09251769464105153
0.01799405646359584, 0.06344792719919107
0.018454680534918277, 0.034378159757330606
0.018945022288261518, 0.011627906976744151
0.01959881129271917, -0.00859453993933268
