y,	v_x
0.0001762114537444934, -0.030745967741935498
0.0006901615271659326, -0.08744959677419356
0.0010132158590308372, -0.09879032258064516
0.0013215859030837006, -0.11391129032258066
0.0017180616740088107, -0.12399193548387097
0.002143906020558003, -0.11895161290322581
0.00262848751835536, -0.10509072580645162
0.0032158590308370046, -0.07736895161290322
0.003627019089574156, -0.042086693548387094
0.004038179148311307, -0.010584677419354843
0.004566813509544788, 0.03603830645161288
0.004948604992657857, 0.07384072580645162
0.005359765051395008, 0.1267641129032258
0.005829662261380324, 0.17338709677419356
0.006270190895741557, 0.2288306451612903
0.006725403817914832, 0.28679435483870963
0.007151248164464024, 0.33719758064516125
0.007533039647577093, 0.38508064516129026
0.007812041116005875, 0.4380040322580645
0.008193832599118944, 0.48210685483870963
0.008472834067547725, 0.5325100806451613
0.008825256975036711, 0.5816532258064516
0.009148311306901616, 0.6169354838709677
0.009720998531571219, 0.6761592741935484
0.01011747430249633, 0.7089213709677419
0.010528634361233481, 0.7404233870967741
0.010954478707782673, 0.7731854838709677
0.011380323054331867, 0.792086693548387
0.011776798825256975, 0.8034274193548387
0.012187958883994127, 0.8059475806451613
0.012569750367107196, 0.7971270161290323
0.013054331864904553, 0.7757056451612903
0.01355359765051395, 0.744203629032258
0.01393538913362702, 0.7089213709677419
0.014258443465491925, 0.6748991935483871
0.014684287812041117, 0.6345766129032258
0.015022026431718063, 0.587953629032258
0.015286343612334804, 0.5526713709677419
0.015565345080763585, 0.5123487903225806
0.015844346549192364, 0.4732862903225806
0.016152716593245228, 0.4291834677419355
0.016490455212922174, 0.3775201612903225
0.016886930983847286, 0.3182963709677419
0.01723935389133627, 0.26285282258064513
0.01759177679882526, 0.2086693548387097
0.018061674008810574, 0.15322580645161288
0.01853157121879589, 0.09904233870967744
0.018928046989721, 0.06123991935483869
0.019251101321585903, 0.033518145161290314
0.019618208516886934, 0.009576612903225812
0.019794419970631427, 0.0020161290322580627
