    time           f_x           f_y           f_z          f_xv         f_yv          f_zv         f_xp           f_yp          f_zp     
 0.2453170345  0.1069789577   0.1392486211 0.0000000000 0.0857878329 -0.0030998862 0.0000000000  0.0211911248   0.1423485072 0.0000000000 
 0.2518033402  0.1058934397   0.1379142191 0.0000000000 0.0848246574 -0.0030193380 0.0000000000  0.0210687823   0.1409335572 0.0000000000 
 0.2582910148  0.1050666516   0.1387315900 0.0000000000 0.0838988745 -0.0029404980 0.0000000000  0.0211677772   0.1416720880 0.0000000000 
 0.2647802106  0.1043218346   0.1402544632 0.0000000000 0.0830110145 -0.0028623974 0.0000000000  0.0213108201   0.1431168606 0.0000000000 
 0.2712713337  0.1035800432   0.1393927637 0.0000000000 0.0821755206 -0.0027901919 0.0000000000  0.0214045226   0.1421829556 0.0000000000 
 0.2777639823  0.1025202226   0.1415563313 0.0000000000 0.0813432231 -0.0027177303 0.0000000000  0.0211769995   0.1442740616 0.0000000000 
 0.2842586029  0.1017154925   0.1412767952 0.0000000000 0.0805432936 -0.0026500660 0.0000000000  0.0211721990   0.1439268612 0.0000000000 
 0.2907547045  0.1008513695   0.1403266031 0.0000000000 0.0797690748 -0.0025821015 0.0000000000  0.0210822947   0.1429087046 0.0000000000 
 0.2972519467  0.1002744734   0.1415590317 0.0000000000 0.0790254952 -0.0025180536 0.0000000000  0.0212489782   0.1440770853 0.0000000000 
 0.3037502873  0.0997091436   0.1405929967 0.0000000000 0.0783152715 -0.0024416424 0.0000000000  0.0213938720   0.1430346391 0.0000000000 
 0.3095065639  0.0990082637   0.1446585550 0.0000000000 0.0776933333 -0.0023841603 0.0000000000  0.0213149304   0.1470427153 0.0000000000 
 0.3152616326  0.0983375356   0.1428581256 0.0000000000 0.0770909355 -0.0023319089 0.0000000000  0.0212466001   0.1451900345 0.0000000000 
 0.3210157768  0.0977339033   0.1423230441 0.0000000000 0.0765066691 -0.0022799864 0.0000000000  0.0212272342   0.1446030306 0.0000000000 
 0.3267691152  0.0972484371   0.1438712111 0.0000000000 0.0759377229 -0.0022283094 0.0000000000  0.0213107143   0.1460995205 0.0000000000 
 0.3325210628  0.0969427493   0.1442390535 0.0000000000 0.0754166950 -0.0022060224 0.0000000000  0.0215260543   0.1464450759 0.0000000000 
 0.3367891910  0.0964932895   0.1441974928 0.0000000000 0.0750199837 -0.0021721787 0.0000000000  0.0214733059   0.1463696715 0.0000000000 
 0.3410570406  0.0960310378   0.1445019191 0.0000000000 0.0746241070 -0.0021366939 0.0000000000  0.0214069307   0.1466386130 0.0000000000 
 0.3453242665  0.0954995878   0.1444144476 0.0000000000 0.0742381135 -0.0021025504 0.0000000000  0.0212614743   0.1465169980 0.0000000000 
 0.3495911517  0.0948118836   0.1454198600 0.0000000000 0.0738469146 -0.0020657689 0.0000000000  0.0209649690   0.1474856288 0.0000000000 
 0.3538572515  0.0952156458   0.1464573837 0.0000000000 0.0734981787 -0.0020842814 0.0000000000  0.0217174671   0.1485416651 0.0000000000 
 0.3577138654  0.0948391222   0.1461706355 0.0000000000 0.0731734891 -0.0020565342 0.0000000000  0.0216656330   0.1482271697 0.0000000000 
 0.3615699561  0.0945717094   0.1454876506 0.0000000000 0.0728532572 -0.0020278604 0.0000000000  0.0217184523   0.1475155111 0.0000000000 
 0.3654261668  0.0936212386   0.1431578845 0.0000000000 0.0725324771 -0.0020024667 0.0000000000  0.0210887615   0.1451603512 0.0000000000 
 0.3692821907  0.0933259760   0.1495914046 0.0000000000 0.0722025698 -0.0019685278 0.0000000000  0.0211234063   0.1515599324 0.0000000000 
 0.3731377220  0.0929767602   0.1491186416 0.0000000000 0.0718733476 -0.0019719399 0.0000000000  0.0211034126   0.1510905815 0.0000000000 
 0.3767012957  0.0927346990   0.1245274466 0.0000000000 0.0716239442 -0.0019668787 0.0000000000  0.0211107547   0.1264943252 0.0000000000 
 0.3802656629  0.0940520775   0.1715815031 0.0000000000 0.0713337641 -0.0019155193 0.0000000000  0.0227183134   0.1734970223 0.0000000000 
 0.3838289742  0.0921216228   0.1406958854 0.0000000000 0.0710580377 -0.0019003950 0.0000000000  0.0210635852   0.1425962803 0.0000000000 
 0.3873919768  0.0917592158   0.1406459768 0.0000000000 0.0707889714 -0.0018812428 0.0000000000  0.0209702444   0.1425272196 0.0000000000 
 0.3909552216  0.0924031118   0.1495958761 0.0000000000 0.0705236587 -0.0018506911 0.0000000000  0.0218794531   0.1514465673 0.0000000000 
 0.3944014660  0.0925192460   0.1478783889 0.0000000000 0.0702817155 -0.0018257981 0.0000000000  0.0222375305   0.1497041870 0.0000000000 
 0.3978486400  0.0912856463   0.1530727877 0.0000000000 0.0700239076 -0.0017955264 0.0000000000  0.0212617387   0.1548683141 0.0000000000 
 0.4012960352  0.0917650435   0.1511044970 0.0000000000 0.0697738788 -0.0017701068 0.0000000000  0.0219911647   0.1528746038 0.0000000000 
 0.4047434525  0.0915128029   0.1510272824 0.0000000000 0.0695368944 -0.0017509729 0.0000000000  0.0219759085   0.1527782552 0.0000000000 
 0.4081906074  0.0909001959   0.1510901034 0.0000000000 0.0693025197 -0.0017233672 0.0000000000  0.0215976763   0.1528134706 0.0000000000 
 0.4115423888  0.0881622256   0.1256116942 0.0000000000 0.0690559125 -0.0017233126 0.0000000000  0.0191063132   0.1273350068 0.0000000000 
 0.4148954561  0.0938465059   0.1821108162 0.0000000000 0.0688394670 -0.0016675343 0.0000000000  0.0250070388   0.1837783505 0.0000000000 
 0.4182480023  0.0907098343   0.1660725691 0.0000000000 0.0686072290 -0.0016350774 0.0000000000  0.0221026054   0.1677076465 0.0000000000 
 0.4215990140  0.0892759260   0.1000054880 0.0000000000 0.0684441952 -0.0016691531 0.0000000000  0.0208317308   0.1016746411 0.0000000000 
 0.4249515242  0.0890905017   0.1725479744 0.0000000000 0.0681774882 -0.0016085803 0.0000000000  0.0209130136   0.1741565548 0.0000000000 
 0.4283056821  0.0903453421   0.1414355199 0.0000000000 0.0679762067 -0.0016007892 0.0000000000  0.0223691354   0.1430363091 0.0000000000 
 0.4316580186  0.0879258732   0.1653598553 0.0000000000 0.0677028654 -0.0015596651 0.0000000000  0.0202230078   0.1669195204 0.0000000000 
 0.4350082647  0.0876726744   0.1650594098 0.0000000000 0.0674351708 -0.0015207347 0.0000000000  0.0202375036   0.1665801445 0.0000000000 
 0.4383571827  0.0913642759   0.1492341192 0.0000000000 0.0672890867 -0.0015249283 0.0000000000  0.0240751892   0.1507590474 0.0000000000 
 0.4417062024  0.0880725695   0.1150070388 0.0000000000 0.0671527107 -0.0015409316 0.0000000000  0.0209198587   0.1165479703 0.0000000000 
 0.4450354728  0.0881166208   0.1579158588 0.0000000000 0.0669304897 -0.0015075877 0.0000000000  0.0211861311   0.1594234465 0.0000000000 
 0.4483645962  0.0897354573   0.1545759413 0.0000000000 0.0667409280 -0.0014540039 0.0000000000  0.0229945293   0.1560299452 0.0000000000 
 0.4516936477  0.0888851176   0.1494086807 0.0000000000 0.0665724268 -0.0015054021 0.0000000000  0.0223126908   0.1509140828 0.0000000000 
 0.4550217118  0.0861272913   0.1350255982 0.0000000000 0.0663494104 -0.0014520930 0.0000000000  0.0197778808   0.1364776912 0.0000000000 
 0.4583507005  0.0917495853   0.1764947580 0.0000000000 0.0661801580 -0.0014057943 0.0000000000  0.0255694273   0.1779005522 0.0000000000 
 0.4616790473  0.0855309844   0.1297654867 0.0000000000 0.0659738397 -0.0014119646 0.0000000000  0.0195571448   0.1311774514 0.0000000000 
 0.4650078297  0.0853299947   0.1297598799 0.0000000000 0.0657782943 -0.0014075608 0.0000000000  0.0195517004   0.1311674406 0.0000000000 
 0.4683370016  0.0857538547   0.1428321858 0.0000000000 0.0655602236 -0.0013716562 0.0000000000  0.0201936311   0.1442038420 0.0000000000 
 0.4716679504  0.0932874080   0.2202524279 0.0000000000 0.0654286997 -0.0013028226 0.0000000000  0.0278587083   0.2215552506 0.0000000000 
 0.4749967193  0.0834393866   0.1074080033 0.0000000000 0.0652253509 -0.0013168647 0.0000000000  0.0182140357   0.1087248681 0.0000000000 
 0.4782843298  0.0839065343   0.1145016288 0.0000000000 0.0650421548 -0.0013580391 0.0000000000  0.0188643794   0.1158596679 0.0000000000 
 0.4815706233  0.0901717823   0.1956353945 0.0000000000 0.0648568023 -0.0012762152 0.0000000000  0.0253149800   0.1969116097 0.0000000000 
 0.4848565648  0.0866848097   0.1618990603 0.0000000000 0.0646751607 -0.0012339149 0.0000000000  0.0220096491   0.1631329752 0.0000000000 
 0.4881415507  0.0910832694   0.1601298214 0.0000000000 0.0645416022 -0.0012308400 0.0000000000  0.0265416672   0.1613606614 0.0000000000 
 0.4914276134  0.0854960025   0.1667134638 0.0000000000 0.0643563351 -0.0012171529 0.0000000000  0.0211396674   0.1679306167 0.0000000000 
 0.4947121644  0.0853883150   0.1666947368 0.0000000000 0.0641743119 -0.0011978555 0.0000000000  0.0212140031   0.1678925923 0.0000000000 
 0.4979957755  0.0927236036   0.1464829657 0.0000000000 0.0641025673 -0.0012023558 0.0000000000  0.0286210363   0.1476853215 0.0000000000 
 0.5012797469  0.0725555413   0.0882273302 0.0000000000 0.0637939230 -0.0012284099 0.0000000000  0.0087616183   0.0894557401 0.0000000000 
 0.5045676782  0.0937807975   0.2137858186 0.0000000000 0.0637131526 -0.0011624668 0.0000000000  0.0300676449   0.2149482854 0.0000000000 
 0.5078547094  0.0934638960   0.2129566298 0.0000000000 0.0636029852 -0.0011095332 0.0000000000  0.0298609108   0.2140661629 0.0000000000 
 0.5111380530  0.0761687588   0.0861832788 0.0000000000 0.0633603718 -0.0011121485 0.0000000000  0.0128083870   0.0872954273 0.0000000000 
 0.5144189375  0.1006770359   0.2022202535 0.0000000000 0.0634036818 -0.0011230319 0.0000000000  0.0372733541   0.2033432854 0.0000000000 
 0.5176970328  0.0677842250   0.0952496763 0.0000000000 0.0630376756 -0.0011165754 0.0000000000  0.0047465494   0.0963662517 0.0000000000 
 0.5209765285  0.0685254937   0.1004141776 0.0000000000 0.0626347880 -0.0011158422 0.0000000000  0.0058907057   0.1015300198 0.0000000000 
 0.5242606579  0.0870201384   0.1587003829 0.0000000000 0.0624887723 -0.0011216152 0.0000000000  0.0245313662   0.1598219981 0.0000000000 
 0.5275220544  0.1224820689   0.3611820298 0.0000000000 0.0627433319 -0.0009763898 0.0000000000  0.0597387371   0.3621584196 0.0000000000 
 0.5307827181  0.0716373349   0.0057843328 0.0000000000 0.0626430214 -0.0010665429 0.0000000000  0.0089943134   0.0068508757 0.0000000000 
 0.5340485996  0.0912693842   0.2725719921 0.0000000000 0.0623966604 -0.0009855140 0.0000000000  0.0288727238   0.2735575061 0.0000000000 
 0.5373046575  0.0631355974  -0.0094051129 0.0000000000 0.0620462246 -0.0010903569 0.0000000000  0.0010893729  -0.0083147559 0.0000000000 
 0.5405644702  0.0628092602  -0.0090447472 0.0000000000 0.0617221312 -0.0011334603 0.0000000000  0.0010871290  -0.0079112869 0.0000000000 
 0.5438273945  0.1202099177   0.4290354952 0.0000000000 0.0618820955 -0.0008845893 0.0000000000  0.0583278222   0.4299200844 0.0000000000 
 0.5470850306  0.0750989486   0.0885536037 0.0000000000 0.0617092040 -0.0009431823 0.0000000000  0.0133897446   0.0894967860 0.0000000000 
 0.5503427611  0.0748860400   0.0895640493 0.0000000000 0.0614642928 -0.0009908230 0.0000000000  0.0134217472   0.0905548723 0.0000000000 
 0.5536022910  0.0752722068   0.0964566402 0.0000000000 0.0612501053 -0.0010090343 0.0000000000  0.0140221015   0.0974656745 0.0000000000 
 0.5568630465  0.1156402093   0.3452208502 0.0000000000 0.0614970091 -0.0008637194 0.0000000000  0.0541432002   0.3460845696 0.0000000000 
 0.5601188801  0.0779241817   0.1187275949 0.0000000000 0.0613228263 -0.0008930938 0.0000000000  0.0166013554   0.1196206887 0.0000000000 
 0.5633741721  0.0775069828   0.1194129207 0.0000000000 0.0610599440 -0.0009108401 0.0000000000  0.0164470388   0.1203237608 0.0000000000 
 0.5666329849  0.0686811251   0.2062614692 0.0000000000 0.0604736459 -0.0008394420 0.0000000000  0.0082074792   0.2071009112 0.0000000000 
 0.5698908956  0.1032937966   0.1650401500 0.0000000000 0.0608022527 -0.0008297439 0.0000000000  0.0424915439   0.1658698939 0.0000000000 
 0.5731416774  0.0686476250   0.1606081012 0.0000000000 0.0603947003 -0.0008323846 0.0000000000  0.0082529247   0.1614404858 0.0000000000 
 0.5763940772  0.0965833884   0.0942108756 0.0000000000 0.0606605846 -0.0008667764 0.0000000000  0.0359228038   0.0950776519 0.0000000000 
 0.5796481295  0.0610555393   0.1223196580 0.0000000000 0.0601721826 -0.0008479016 0.0000000000  0.0008833567   0.1231675596 0.0000000000 
 0.5828993355  0.0719004717   0.1331386970 0.0000000000 0.0598953193 -0.0008315160 0.0000000000  0.0120051524   0.1339702130 0.0000000000 
 0.5861584975  0.0951213133   0.1612896673 0.0000000000 0.0600979649 -0.0007951278 0.0000000000  0.0350233485   0.1620847950 0.0000000000 
 0.5894003730  0.0973179318   0.1609240123 0.0000000000 0.0602564315 -0.0009656400 0.0000000000  0.0370615003   0.1618896522 0.0000000000 
 0.5926567686  0.0929443272   0.1769565571 0.0000000000 0.0602742970 -0.0008162982 0.0000000000  0.0326700303   0.1777728553 0.0000000000 
 0.5959081985  0.0619947367   0.2050861383 0.0000000000 0.0596373073 -0.0007377375 0.0000000000  0.0023574294   0.2058238758 0.0000000000 
 0.5991643780  0.0928050768   0.2283396606 0.0000000000 0.0595317511 -0.0006473386 0.0000000000  0.0332733258   0.2289869993 0.0000000000 
 0.6024231380  0.0767977720   0.0544402365 0.0000000000 0.0595257933 -0.0007611873 0.0000000000  0.0172719787   0.0552014238 0.0000000000 
 0.6056810440  0.0831710070   0.1830628043 0.0000000000 0.0593941636 -0.0007159224 0.0000000000  0.0237768434   0.1837787267 0.0000000000 
 0.6089376958  0.0830764208   0.1828905098 0.0000000000 0.0592615728 -0.0006824739 0.0000000000  0.0238148480   0.1835729836 0.0000000000 
 0.6121930887  0.0828312778   0.1806299978 0.0000000000 0.0591201041 -0.0006391554 0.0000000000  0.0237111736   0.1812691532 0.0000000000 
 0.6154467029  0.0820172354   0.1479242244 0.0000000000 0.0590365762 -0.0006830919 0.0000000000  0.0229806592   0.1486073163 0.0000000000 
 0.6186972855  0.0568943792   0.0174632765 0.0000000000 0.0587174609 -0.0007621819 0.0000000000 -0.0018230817   0.0182254584 0.0000000000 
 0.6219637187  0.1152009725   0.2919726170 0.0000000000 0.0589942678 -0.0006078546 0.0000000000  0.0562067047   0.2925804716 0.0000000000 
 0.6252250927  0.0689099512   0.1388564822 0.0000000000 0.0586871157 -0.0006138536 0.0000000000  0.0102228355   0.1394703358 0.0000000000 
 0.6284842228  0.0826494027   0.1570723001 0.0000000000 0.0585770902 -0.0006196317 0.0000000000  0.0240723125   0.1576919318 0.0000000000 
 0.6317404706  0.0826154398   0.1572337473 0.0000000000 0.0584986305 -0.0006184420 0.0000000000  0.0241168094   0.1578521893 0.0000000000 
 0.6349942530  0.0822989840   0.1580931971 0.0000000000 0.0584204686 -0.0006342845 0.0000000000  0.0238785153   0.1587274815 0.0000000000 
 0.6382458186  0.0823329734   0.1594817858 0.0000000000 0.0583251530 -0.0006033626 0.0000000000  0.0240078204   0.1600851484 0.0000000000 
 0.6414930816  0.0798187896   0.1909903191 0.0000000000 0.0580796004 -0.0005211075 0.0000000000  0.0217391892   0.1915114266 0.0000000000 
 0.6447344221  0.0709464049   0.1073350352 0.0000000000 0.0579069151 -0.0005845575 0.0000000000  0.0130394898   0.1079195927 0.0000000000 
 0.6479774011  0.0895704920   0.1916227699 0.0000000000 0.0579192217 -0.0005414723 0.0000000000  0.0316512704   0.1921642422 0.0000000000 
 0.6512198123  0.0788043294   0.1554154263 0.0000000000 0.0578063037 -0.0005344357 0.0000000000  0.0209980257   0.1559498619 0.0000000000 
 0.6544622703  0.0786361096   0.1554082880 0.0000000000 0.0576784092 -0.0005302504 0.0000000000  0.0209577004   0.1559385384 0.0000000000 
 0.6577050262  0.0785493859   0.1554742777 0.0000000000 0.0575570389 -0.0005176022 0.0000000000  0.0209923470   0.1559918799 0.0000000000 
 0.6609489890  0.0790987656   0.1565448015 0.0000000000 0.0574533731 -0.0005106688 0.0000000000  0.0216453925   0.1570554703 0.0000000000 
 0.6641943424  0.0900649603   0.2013266232 0.0000000000 0.0574262599 -0.0005289186 0.0000000000  0.0326387005   0.2018555418 0.0000000000 
 0.6674391792  0.0587291892   0.0347015505 0.0000000000 0.0571507805 -0.0005481167 0.0000000000  0.0015784086   0.0352496672 0.0000000000 
 0.6706858412  0.1025615233   0.2926369238 0.0000000000 0.0572715892 -0.0004462114 0.0000000000  0.0452899340   0.2930831353 0.0000000000 
 0.6739302165  0.1026031885   0.2922427021 0.0000000000 0.0574146700 -0.0003924621 0.0000000000  0.0451885185   0.2926351642 0.0000000000 
 0.6771733841  0.0644185243   0.0718145454 0.0000000000 0.0570496462 -0.0003951262 0.0000000000  0.0073688781   0.0722096716 0.0000000000 
 0.6804150195  0.0650464813   0.0350995179 0.0000000000 0.0568594154 -0.0005381915 0.0000000000  0.0081870659   0.0356377094 0.0000000000 
 0.6836635066  0.0736328437   0.1835614903 0.0000000000 0.0566030591 -0.0004426677 0.0000000000  0.0170297846   0.1840041579 0.0000000000 
 0.6869107186  0.0917827743   0.2152411695 0.0000000000 0.0567279159 -0.0004253162 0.0000000000  0.0350548583   0.2156664857 0.0000000000 
 0.6901560843  0.0769023809   0.1470818139 0.0000000000 0.0566058203 -0.0004225118 0.0000000000  0.0202965607   0.1475043257 0.0000000000 
 0.6934008212  0.0767752775   0.1471248381 0.0000000000 0.0564668139 -0.0004148263 0.0000000000  0.0203084636   0.1475396644 0.0000000000 
 0.6966455308  0.0766615088   0.1472414995 0.0000000000 0.0563368684 -0.0004078237 0.0000000000  0.0203246404   0.1476493232 0.0000000000 
 0.6998903391  0.0768102548   0.1500209881 0.0000000000 0.0562179402 -0.0003940030 0.0000000000  0.0205923145   0.1504149911 0.0000000000 
 0.7031367993  0.1047208922   0.3015832035 0.0000000000 0.0564615398 -0.0003037192 0.0000000000  0.0482593524   0.3018869227 0.0000000000 
 0.7063805006  0.0633794658   0.0673176978 0.0000000000 0.0562094622 -0.0003876544 0.0000000000  0.0071700036   0.0677053522 0.0000000000 
 0.7096236911  0.0758126350   0.1533327095 0.0000000000 0.0559928379 -0.0003667911 0.0000000000  0.0198197971   0.1536995006 0.0000000000 
 0.7128671967  0.0756583989   0.1539357652 0.0000000000 0.0558312994 -0.0003460132 0.0000000000  0.0198270996   0.1542817784 0.0000000000 
 0.7161114403  0.0830051856   0.2557184225 0.0000000000 0.0556963317 -0.0002485586 0.0000000000  0.0273088539   0.2559669810 0.0000000000 
 0.7193495618  0.0756770404   0.0619639026 0.0000000000 0.0557670330 -0.0003580276 0.0000000000  0.0199100074   0.0623219302 0.0000000000 
 0.7225891584  0.0811679595   0.1817202467 0.0000000000 0.0557092113 -0.0003247693 0.0000000000  0.0254587481   0.1820450160 0.0000000000 
 0.7258283449  0.0811654158   0.1812761576 0.0000000000 0.0556410809 -0.0003027872 0.0000000000  0.0255243349   0.1815789448 0.0000000000 
 0.7290668474  0.0769635388   0.1014598184 0.0000000000 0.0556244897 -0.0003647228 0.0000000000  0.0213390492   0.1018245412 0.0000000000 
 0.7323101755  0.0737072006   0.1805931969 0.0000000000 0.0553745352 -0.0003081212 0.0000000000  0.0183326654   0.1809013181 0.0000000000 
 0.7355526547  0.0881750977   0.1903178467 0.0000000000 0.0554662578 -0.0002780111 0.0000000000  0.0327088399   0.1905958578 0.0000000000 
 0.7387943795  0.0740713035   0.1551034721 0.0000000000 0.0553024315 -0.0002753747 0.0000000000  0.0187688720   0.1553788468 0.0000000000 
 0.7420361249  0.0863120347   0.2042975891 0.0000000000 0.0552664208 -0.0002304796 0.0000000000  0.0310456139   0.2045280686 0.0000000000 
 0.7452747613  0.0667552915   0.1254475367 0.0000000000 0.0549880353 -0.0002578328 0.0000000000  0.0117672562   0.1257053695 0.0000000000 
 0.7485177380  0.0881167327   0.1997613695 0.0000000000 0.0550631818 -0.0002303887 0.0000000000  0.0330535509   0.1999917582 0.0000000000 
 0.7517589377  0.0880648197   0.1997100858 0.0000000000 0.0551502737 -0.0002254600 0.0000000000  0.0329145461   0.1999355459 0.0000000000 
 0.7549982193  0.0806773945   0.1813029109 0.0000000000 0.0550872046 -0.0001859629 0.0000000000  0.0255901899   0.1814888738 0.0000000000 
 0.7582355406  0.0740043632   0.1304100650 0.0000000000 0.0549590107 -0.0002165346 0.0000000000  0.0190453526   0.1306265997 0.0000000000 
 0.7614729572  0.0734644743   0.1298323352 0.0000000000 0.0547842175 -0.0002315685 0.0000000000  0.0186802569   0.1300639037 0.0000000000 
 0.7647124087  0.0727107436   0.1508623065 0.0000000000 0.0545653746 -0.0002061539 0.0000000000  0.0181453690   0.1510684603 0.0000000000 
 0.7679516826  0.0770849536   0.1915639827 0.0000000000 0.0544162032 -0.0001598173 0.0000000000  0.0226687504   0.1917238000 0.0000000000 
 0.7711930119  0.0757224148   0.1309000610 0.0000000000 0.0543998750 -0.0001808195 0.0000000000  0.0213225398   0.1310808806 0.0000000000 
 0.7744342673  0.0757305385   0.1310935926 0.0000000000 0.0543690663 -0.0001906311 0.0000000000  0.0213614722   0.1312842237 0.0000000000 
 0.7776740133  0.0767050286   0.1373677264 0.0000000000 0.0543111859 -0.0002095745 0.0000000000  0.0223938427   0.1375773009 0.0000000000 
 0.7809110933  0.1074435668   0.3979968186 0.0000000000 0.0544518742 -0.0000147825 0.0000000000  0.0529916926   0.3980116011 0.0000000000 
 0.7841417673  0.0540174492   0.0247545489 0.0000000000 0.0540941661 -0.0001569904 0.0000000000 -0.0000767169   0.0249115393 0.0000000000 
 0.7873758485  0.0782680586   0.1691186072 0.0000000000 0.0540210613 -0.0001024402 0.0000000000  0.0242469973   0.1692210474 0.0000000000 
 0.7906103908  0.0739289656   0.1658948314 0.0000000000 0.0538833995 -0.0000911487 0.0000000000  0.0200455661   0.1659859801 0.0000000000 
 0.7938446504  0.0740619599   0.1656288534 0.0000000000 0.0537638252 -0.0000621637 0.0000000000  0.0202981348   0.1656910171 0.0000000000 
 0.7970808641  0.0814598254   0.1461783916 0.0000000000 0.0537958424 -0.0000951674 0.0000000000  0.0276639830   0.1462735590 0.0000000000 
 0.8003228224  0.0782489566   0.1559409390 0.0000000000 0.0537942806 -0.0001016238 0.0000000000  0.0244546761   0.1560425628 0.0000000000 
 0.8035667782  0.0792569250   0.1674028749 0.0000000000 0.0537936560 -0.0000847404 0.0000000000  0.0254632690   0.1674876152 0.0000000000 
 0.8068037875  0.0810123462   0.1824423537 0.0000000000 0.0537636455 -0.0000793193 0.0000000000  0.0272487007   0.1825216730 0.0000000000 
 0.8100358769  0.0703879977   0.1547691492 0.0000000000 0.0535148858 -0.0000620815 0.0000000000  0.0168731118   0.1548312307 0.0000000000 
 0.8132713883  0.0772038669   0.1420299750 0.0000000000 0.0535036782 -0.0000586384 0.0000000000  0.0237001888   0.1420886134 0.0000000000 
 0.8165037092  0.0792093231   0.2295963314 0.0000000000 0.0533426838 -0.0000069972 0.0000000000  0.0258666393   0.2296033286 0.0000000000 
 0.8197354080  0.0765740083   0.1499232645 0.0000000000 0.0533133703 -0.0000209514 0.0000000000  0.0232606379   0.1499442159 0.0000000000 
 0.8229679697  0.0765456211   0.1499376930 0.0000000000 0.0532786588 -0.0000271655 0.0000000000  0.0232669623   0.1499648584 0.0000000000 
 0.8262008603  0.0765538736   0.1501055508 0.0000000000 0.0532418961 -0.0000323078 0.0000000000  0.0233119774   0.1501378586 0.0000000000 
 0.8294344716  0.0766584369   0.1511329876 0.0000000000 0.0532004555 -0.0000348436 0.0000000000  0.0234579814   0.1511678312 0.0000000000 
 0.8326687809  0.0772439773   0.1554242112 0.0000000000 0.0531379359 -0.0000287010 0.0000000000  0.0241060414   0.1554529122 0.0000000000 
