109.106666666667	221.700833333333	291.55	115.246666666667
115.024166666667	225.351666666667	273.661666666667	116.09
121.006666666667	229.064166666667	255.17	116.701666666667
128.343333333333	232.805	238.596666666667	118.068333333333
135.059166666667	237.253333333333	223.705	118.294166666667
143.91	238.550833333333	209.656666666667	119.401666666667
152.788333333333	239.976666666667	197.390833333333	119.315833333333
161.744166666667	240.595833333333	185.590833333333	120.236666666667
172.914166666667	239.596666666667	174.326666666667	119.485
184.134166666667	238.9825	164.516666666667	119.403333333333
196.823333333333	236.611666666667	155.610833333333	119.309166666667
211.041666666667	234.5775	146.615833333333	118.991666666667
226.029166666667	231.264166666667	139.318333333333	117.805833333333
109.885	210.7525	298.81	122.9325
115.395833333333	213.563333333333	278.265833333333	123.629166666667
122.443333333333	217.455833333333	258.780833333333	125.554166666667
129.5175	219.895833333333	242.796666666667	125.690833333333
137.940833333333	224.071666666667	227.746666666667	126.9475
144.928333333333	224.753333333333	214.145	126.7775
154.405833333333	226.3775	200.590833333333	127.365833333333
165.100833333333	226.088333333333	188.744166666667	127.803333333333
175.133333333333	226.2275	177.033333333333	127.379166666667
186.639166666667	224.673333333333	166.863333333333	128.506666666667
199.9925	223.165	157.4725	126.593333333333
214.298333333333	219.998333333333	149.379166666667	126.3375
229.795	216.733333333333	141.196666666667	125.0775
111.941666666667	198.291666666667	303.159166666667	129.710833333333
117.514166666667	201.889166666667	281.413333333333	130.970833333333
124.649166666667	205.198333333333	261.631666666667	132.435833333333
131.993333333333	207.6325	244.4875	133.25
139.235	210.126666666667	228.62	134.126666666667
147.204166666667	210.924166666667	214.65	135.335833333333
156.894166666667	212.034166666667	201.814166666667	135.396666666667
167.734166666667	212.001666666667	189.564166666667	136.193333333333
178.334166666667	212.2675	178.953333333333	136.485
189.866666666667	210.801666666667	168.691666666667	135.404166666667
204.375833333333	209.33	158.7225	134.921666666667
218.455	206.464166666667	150.795833333333	133.690833333333
234.950833333333	203.931666666667	141.495	132.600833333333
112.461666666667	187.144166666667	306.595833333333	138.6425
118.623333333333	189.416666666667	284.7725	140.8575
125.569166666667	192.306666666667	264.339166666667	141.68
132.344166666667	194.425833333333	247.369166666667	142.4525
140.5475	196.855	230.8975	143.425833333333
149.475	197.6125	215.42	144.64
159.398333333333	198.373333333333	204.055	144.8075
169.276666666667	198.299166666667	191.2325	145.4325
180.1225	198.089166666667	179.896666666667	145.801666666667
192.311666666667	197.406666666667	169.93	144.8125
206.175833333333	196.305	160.2775	143.953333333333
220.721666666667	194.340833333333	151.615	142.8025
238.060833333333	192.241666666667	143.7025	141.4775
113.101666666667	176.496666666667	310.828333333333	147.878333333333
119.03	178.421666666667	287.038333333333	149.581666666667
126.193333333333	180.780833333333	265.321666666667	150.330833333333
133.435	183.086666666667	246.983333333333	152.328333333333
141.5125	184.49	231.354166666667	153.005
150.424166666667	185.66	217.253333333333	154.019166666667
159.604166666667	187.161666666667	203.643333333333	154.806666666667
170.449166666667	186.493333333333	191.990833333333	154.935833333333
181.71	185.700833333333	181.678333333333	154.851666666667
193.636666666667	185.825	170.895	155.73
208.963333333333	183.304166666667	161.1925	153.981666666667
222.559166666667	182.131666666667	152.434166666667	152.148333333333
239.649166666667	179.546666666667	143.87	151.489166666667
114.2025	166.4675	310.216666666667	158.0725
119.5125	168.430833333333	287.680833333333	159.706666666667
126.709166666667	169.751666666667	266.0125	161.804166666667
134.2525	172.289166666667	247.158333333333	162.6125
142.915833333333	172.3825	231.550833333333	164.169166666667
150.603333333333	173.629166666667	217.234166666667	164.269166666667
161.051666666667	174.654166666667	204.458333333333	164.164166666667
170.555833333333	174.960833333333	192.685	165.53
182.6525	174.9375	182.018333333333	165.4325
194.928333333333	173.836666666667	171.929166666667	164.896666666667
209.205833333333	171.339166666667	161.566666666667	163.984166666667
225.195833333333	170.3875	152.980833333333	162.569166666667
240.468333333333	168.666666666667	144.465833333333	160.8375
113.624166666667	156.606666666667	313.184166666667	166.945
120.426666666667	158.56	288.445833333333	169.363333333333
127.04	160.1375	264.930833333333	171.180833333333
134.396666666667	161.294166666667	247.04	173.563333333333
142.55	162.498333333333	231.574166666667	174.7925
151.158333333333	164.066666666667	218.009166666667	174.5625
160.944166666667	164.389166666667	205.499166666667	175.9
170.038333333333	164.090833333333	193.6675	176.9
183.21	163.695	181.764166666667	175.860833333333
194.8425	163.293333333333	171.574166666667	176.123333333333
207.92	161.755833333333	162.824166666667	174.720833333333
224.269166666667	160.800833333333	153.1275	173.45
240.395	159.228333333333	145.109166666667	171.191666666667
113.598333333333	147.916666666667	314.330833333333	178.246666666667
119.254166666667	149.9	287.735	181.111666666667
126.604166666667	150.496666666667	265.433333333333	182.95
134.028333333333	152.2525	246.18	185.201666666667
141.374166666667	152.599166666667	231.025833333333	185.973333333333
150.0225	153.990833333333	217.039166666667	186.9175
160.5525	154.6175	203.818333333333	187.626666666667
171.285	154.053333333333	192.995	188.286666666667
182.003333333333	153.980833333333	181.3525	188.664166666667
194.361666666667	152.988333333333	171.403333333333	188.79
