    time           f_x           f_y          f_z          f_xv         f_yv          f_zv         f_xp          f_yp          f_zp     
 0.2235978896  0.1038510268 -0.0007967626 0.0000000000 0.0901901867  0.0000065333 0.0000000000  0.0136608401 -0.0008032959 0.0000000000 
 0.2324904144  0.1023767247  0.0005788088 0.0000000000 0.0887189852  0.0000072382 0.0000000000  0.0136577394  0.0005715706 0.0000000000 
 0.2413927840  0.1009335570  0.0004699861 0.0000000000 0.0873273642  0.0000075293 0.0000000000  0.0136061928  0.0004624568 0.0000000000 
 0.2503039854  0.0995992115 -0.0004399101 0.0000000000 0.0860351814 -0.0000056535 0.0000000000  0.0135640301 -0.0004342566 0.0000000000 
 0.2592249264  0.0982839924  0.0009123413 0.0000000000 0.0847810954 -0.0000075776 0.0000000000  0.0135028970  0.0009199189 0.0000000000 
 0.2681545441  0.0970471765  0.0007560616 0.0000000000 0.0835891741 -0.0000070147 0.0000000000  0.0134580024  0.0007630763 0.0000000000 
 0.2770918322  0.0961583471 -0.0039522476 0.0000000000 0.0824620793 -0.0000121810 0.0000000000  0.0136962678 -0.0039400666 0.0000000000 
 0.2860355526  0.0946323700  0.0039613286 0.0000000000 0.0813766358 -0.0000053646 0.0000000000  0.0132557342  0.0039666932 0.0000000000 
 0.2949872679  0.0940485901  0.0015279592 0.0000000000 0.0804156460  0.0000002628 0.0000000000  0.0136329441  0.0015276965 0.0000000000 
 0.3035993599  0.0930469685 -0.0037504681 0.0000000000 0.0794769289 -0.0000034777 0.0000000000  0.0135700396 -0.0037469904 0.0000000000 
 0.3122155361  0.0916601273  0.0031053854 0.0000000000 0.0785594750 -0.0000008247 0.0000000000  0.0131006523  0.0031062101 0.0000000000 
 0.3208377076  0.0915088867 -0.0019884951 0.0000000000 0.0777022460 -0.0000043286 0.0000000000  0.0138066407 -0.0019841665 0.0000000000 
 0.3294647165  0.0903583399 -0.0000150963 0.0000000000 0.0768686746 -0.0000037562 0.0000000000  0.0134896653 -0.0000113401 0.0000000000 
 0.3380976629  0.0893020090  0.0004245670 0.0000000000 0.0760627717 -0.0000011296 0.0000000000  0.0132392373  0.0004256966 0.0000000000 
 0.3463685744  0.0889265805 -0.0000956635 0.0000000000 0.0753291984 -0.0000012623 0.0000000000  0.0135973821 -0.0000944012 0.0000000000 
 0.3546422623  0.0882832422  0.0008607246 0.0000000000 0.0746222892  0.0000013724 0.0000000000  0.0136609529  0.0008593523 0.0000000000 
 0.3629206750  0.0871630173 -0.0013499066 0.0000000000 0.0739311918 -0.0000017867 0.0000000000  0.0132318255 -0.0013481200 0.0000000000 
 0.3712018436  0.0871687182  0.0011982731 0.0000000000 0.0732840939  0.0000008006 0.0000000000  0.0138846243  0.0011974725 0.0000000000 
 0.3794868862  0.0864673458  0.0010851269 0.0000000000 0.0726536502  0.0000004000 0.0000000000  0.0138136956  0.0010847269 0.0000000000 
 0.3877756400  0.0851026284 -0.0002571908 0.0000000000 0.0720191285  0.0000005678 0.0000000000  0.0130834999 -0.0002577587 0.0000000000 
 0.3960689135  0.0846326521 -0.0077283109 0.0000000000 0.0714089110 -0.0000095822 0.0000000000  0.0132237411 -0.0077187287 0.0000000000 
 0.4043642042  0.0841295372 -0.0031046111 0.0000000000 0.0708302999 -0.0000107040 0.0000000000  0.0132992373 -0.0030939071 0.0000000000 
 0.4126628344  0.0841381941  0.0131857119 0.0000000000 0.0702790706  0.0000054139 0.0000000000  0.0138591236  0.0131802980 0.0000000000 
 0.4209678472  0.0846730234 -0.0042530582 0.0000000000 0.0698325810  0.0000051435 0.0000000000  0.0148404424 -0.0042582017 0.0000000000 
 0.4292770933  0.0817117101  0.0101588726 0.0000000000 0.0692487223  0.0000134192 0.0000000000  0.0124629878  0.0101454534 0.0000000000 
 0.4375919830  0.0835388960 -0.0124837948 0.0000000000 0.0687815673 -0.0000082309 0.0000000000  0.0147573287 -0.0124755640 0.0000000000 
 0.4459050889  0.0810679660 -0.0012982907 0.0000000000 0.0682633222 -0.0000101387 0.0000000000  0.0128046438 -0.0012881520 0.0000000000 
 0.4542205790  0.0815064674  0.0021792622 0.0000000000 0.0677802142  0.0000011391 0.0000000000  0.0137262531  0.0021781231 0.0000000000 
 0.4625367274  0.0811598947  0.0043392779 0.0000000000 0.0673252404  0.0000035638 0.0000000000  0.0138346543  0.0043357141 0.0000000000 
 0.4708591131  0.0809475587 -0.0029125192 0.0000000000 0.0668967177 -0.0000011297 0.0000000000  0.0140508410 -0.0029113895 0.0000000000 
 0.4791856159  0.0801262556  0.0007372932 0.0000000000 0.0664418762 -0.0000038273 0.0000000000  0.0136843795  0.0007411205 0.0000000000 
 0.4875137758  0.0796125797  0.0009297583 0.0000000000 0.0659987528 -0.0000038876 0.0000000000  0.0136138268  0.0009336460 0.0000000000 
 0.4958431165  0.0798149780 -0.0017009868 0.0000000000 0.0656162368 -0.0000051330 0.0000000000  0.0141987412 -0.0016958538 0.0000000000 
 0.5041734257  0.0788675502  0.0009432898 0.0000000000 0.0652245417  0.0000003828 0.0000000000  0.0136430085  0.0009429070 0.0000000000 
 0.5125102317  0.0784342796  0.0008166707 0.0000000000 0.0648401771 -0.0000044567 0.0000000000  0.0135941025  0.0008211274 0.0000000000 
 0.5208550418  0.0762116605  0.0077663025 0.0000000000 0.0643714062  0.0000079255 0.0000000000  0.0118402543  0.0077583770 0.0000000000 
 0.5291991519  0.0829798627 -0.0343898813 0.0000000000 0.0641698355 -0.0000368726 0.0000000000  0.0188100272 -0.0343530087 0.0000000000 
 0.5375320505  0.0827426595 -0.0335659155 0.0000000000 0.0639882073 -0.0000969497 0.0000000000  0.0187544521 -0.0334689658 0.0000000000 
 0.5458432287  0.0674448646  0.0827582488 0.0000000000 0.0632318459  0.0000627386 0.0000000000  0.0042130188  0.0826955101 0.0000000000 
 0.5502325966  0.0791028780 -0.0152967110 0.0000000000 0.0631417319  0.0000158969 0.0000000000  0.0159611461 -0.0153126078 0.0000000000 
 0.5546216659  0.0790189522 -0.0144237507 0.0000000000 0.0630256759 -0.0000238239 0.0000000000  0.0159932762 -0.0143999268 0.0000000000 
 0.5590114161  0.0787377493 -0.0115436655 0.0000000000 0.0629160650 -0.0000282534 0.0000000000  0.0158216843 -0.0115154120 0.0000000000 
 0.5634003964  0.0756481260  0.0202122573 0.0000000000 0.0626993587  0.0000002980 0.0000000000  0.0129487673  0.0202119593 0.0000000000 
 0.5677888592  0.0705466941  0.0397588121 0.0000000000 0.0623814541  0.0000393716 0.0000000000  0.0081652400  0.0397194405 0.0000000000 
 0.5721806863  0.0702013592  0.0396526043 0.0000000000 0.0620539154  0.0000672308 0.0000000000  0.0081474437  0.0395853734 0.0000000000 
 0.5765731510  0.0717905989  0.0318989660 0.0000000000 0.0617959027  0.0001152197 0.0000000000  0.0099946962  0.0317837463 0.0000000000 
 0.5809585183  0.0825857550 -0.0506347166 0.0000000000 0.0618823803  0.0000356743 0.0000000000  0.0207033747 -0.0506703909 0.0000000000 
 0.5853547785  0.0884206197 -0.1115399866 0.0000000000 0.0620816409 -0.0000948617 0.0000000000  0.0263389788 -0.1114451249 0.0000000000 
 0.5897517377  0.0700372647  0.0678447006 0.0000000000 0.0617436895 -0.0000031820 0.0000000000  0.0082935752  0.0678478826 0.0000000000 
 0.5941475696  0.0761010843 -0.0093810960 0.0000000000 0.0615417697 -0.0000009639 0.0000000000  0.0145593146 -0.0093801321 0.0000000000 
 0.5985434687  0.0758990823 -0.0093457844 0.0000000000 0.0613794788 -0.0000027403 0.0000000000  0.0145196035 -0.0093430441 0.0000000000 
 0.6029403663  0.0756403633 -0.0090464125 0.0000000000 0.0612203081 -0.0000099613 0.0000000000  0.0144200553 -0.0090364512 0.0000000000 
 0.6073412639  0.0758430855  0.0350678209 0.0000000000 0.0610768855  0.0000116022 0.0000000000  0.0147662000  0.0350562187 0.0000000000 
 0.6117426140  0.0730208423  0.0324193074 0.0000000000 0.0608682273  0.0000528946 0.0000000000  0.0121526151  0.0323664129 0.0000000000 
 0.6161423880  0.0764148461 -0.0656563731 0.0000000000 0.0607478484 -0.0000238368 0.0000000000  0.0156669977 -0.0656325363 0.0000000000 
 0.6205433235  0.0762884247 -0.0653032257 0.0000000000 0.0606392804 -0.0000934487 0.0000000000  0.0156491444 -0.0652097771 0.0000000000 
 0.6249480203  0.0720744830  0.0953768946 0.0000000000 0.0604233411  0.0000288637 0.0000000000  0.0116511420  0.0953480309 0.0000000000 
 0.6293470123  0.0838788469 -0.0415506262 0.0000000000 0.0604627184 -0.0000246489 0.0000000000  0.0234161285 -0.0415259773 0.0000000000 
 0.6337500571  0.0714405534  0.0175260135 0.0000000000 0.0602840288  0.0000066623 0.0000000000  0.0111565246  0.0175193511 0.0000000000 
 0.6381506816  0.0721413197  0.0401567714 0.0000000000 0.0600309098  0.0000316393 0.0000000000  0.0121104100  0.0401251320 0.0000000000 
 0.6425502184  0.0697632225 -0.0316368508 0.0000000000 0.0597594707  0.0000005823 0.0000000000  0.0100037519 -0.0316374331 0.0000000000 
 0.6469510718  0.0704865645 -0.0164334355 0.0000000000 0.0595030480 -0.0000177196 0.0000000000  0.0109835165 -0.0164157159 0.0000000000 
 0.6513575316  0.0745908940 -0.0069153212 0.0000000000 0.0594596021 -0.0000149725 0.0000000000  0.0151312919 -0.0069003487 0.0000000000 
 0.6557661311  0.0743150137  0.0175225546 0.0000000000 0.0593472402  0.0000140805 0.0000000000  0.0149677735  0.0175084741 0.0000000000 
 0.6601711523  0.0799860728  0.0260899115 0.0000000000 0.0593968292  0.0000289657 0.0000000000  0.0205892436  0.0260609458 0.0000000000 
 0.6645768225  0.0714274472 -0.0170506946 0.0000000000 0.0592154796 -0.0000012647 0.0000000000  0.0122119677 -0.0170494299 0.0000000000 
 0.6689824653  0.0715676131 -0.0163919261 0.0000000000 0.0590278087 -0.0000333382 0.0000000000  0.0125398044 -0.0163585879 0.0000000000 
 0.6733913215  0.0790807043  0.0022057366 0.0000000000 0.0590131713 -0.0000193402 0.0000000000  0.0200675330  0.0022250768 0.0000000000 
 0.6777975217  0.0672795469  0.0268436937 0.0000000000 0.0587469805  0.0000031761 0.0000000000  0.0085325663  0.0268405176 0.0000000000 
 0.6822032910  0.0757789984 -0.0371017242 0.0000000000 0.0586898177 -0.0000332832 0.0000000000  0.0170891807 -0.0370684410 0.0000000000 
 0.6866121550  0.0709076030  0.0414321903 0.0000000000 0.0584969919  0.0000282306 0.0000000000  0.0124106111  0.0414039596 0.0000000000 
 0.6910184398  0.0706252016  0.0412898432 0.0000000000 0.0583137430  0.0000491240 0.0000000000  0.0123114587  0.0412407192 0.0000000000 
 0.6954217045  0.0706137631  0.0343142077 0.0000000000 0.0581178186  0.0000397196 0.0000000000  0.0124959446  0.0342744881 0.0000000000 
 0.6998386765  0.0707769466 -0.0176460540 0.0000000000 0.0580161555  0.0000248424 0.0000000000  0.0127607911 -0.0176708963 0.0000000000 
 0.7042374222  0.0850254699 -0.0717465151 0.0000000000 0.0582104595 -0.0000571527 0.0000000000  0.0268150104 -0.0716893624 0.0000000000 
 0.7086332557  0.0599084690  0.0359445275 0.0000000000 0.0577982234 -0.0000163943 0.0000000000  0.0021102456  0.0359609217 0.0000000000 
 0.7130349648  0.0603382906  0.0321410985 0.0000000000 0.0573917443  0.0000095396 0.0000000000  0.0029465463  0.0321315589 0.0000000000 
 0.7174378332  0.0987304843 -0.0946412187 0.0000000000 0.0580040315 -0.0000817782 0.0000000000  0.0407264528 -0.0945594405 0.0000000000 
 0.7218388458  0.0872905057 -0.0149206790 0.0000000000 0.0583760837 -0.0000930068 0.0000000000  0.0289144220 -0.0148276722 0.0000000000 
 0.7262348524  0.0513087115  0.0384149664 0.0000000000 0.0575577705 -0.0000511808 0.0000000000 -0.0062490589  0.0384661471 0.0000000000 
 0.7306407728  0.0704800974 -0.0379618536 0.0000000000 0.0572819330  0.0000078563 0.0000000000  0.0131981644 -0.0379697099 0.0000000000 
 0.7350403220  0.0733596853  0.0813318631 0.0000000000 0.0572820475  0.0000349322 0.0000000000  0.0160776378  0.0812969309 0.0000000000 
 0.7394374431  0.0698324689 -0.0341659930 0.0000000000 0.0571263513  0.0000081964 0.0000000000  0.0127061176 -0.0341741894 0.0000000000 
 0.7438413058  0.0740161574 -0.0048694971 0.0000000000 0.0570686055 -0.0000143623 0.0000000000  0.0169475519 -0.0048551348 0.0000000000 
 0.7482478446  0.0738869585 -0.0048720941 0.0000000000 0.0570112763 -0.0000168394 0.0000000000  0.0168756822 -0.0048552546 0.0000000000 
 0.7526557957  0.0646292782  0.0597045920 0.0000000000 0.0567164643  0.0000525065 0.0000000000  0.0079128139  0.0596520855 0.0000000000 
 0.7570645596  0.0745902020 -0.0425019403 0.0000000000 0.0567165104  0.0000039292 0.0000000000  0.0178736916 -0.0425058696 0.0000000000 
 0.7614771976  0.0752576644 -0.0135982029 0.0000000000 0.0567292938 -0.0000116224 0.0000000000  0.0185283706 -0.0135865805 0.0000000000 
 0.7658917775  0.0670416772  0.0317443585 0.0000000000 0.0564994450  0.0000203223 0.0000000000  0.0105422321  0.0317240362 0.0000000000 
 0.7703000567  0.0668634219  0.0304859702 0.0000000000 0.0562806325  0.0000499108 0.0000000000  0.0105827894  0.0304360595 0.0000000000 
 0.7747076752  0.0729917722 -0.0259852193 0.0000000000 0.0562113277  0.0000186844 0.0000000000  0.0167804445 -0.0260039037 0.0000000000 
 0.7791108606  0.0738679664 -0.0372315610 0.0000000000 0.0561994107 -0.0000301729 0.0000000000  0.0176685557 -0.0372013881 0.0000000000 
 0.7835252976  0.0735500524  0.0219512841 0.0000000000 0.0562011932  0.0000067505 0.0000000000  0.0173488591  0.0219445336 0.0000000000 
 0.7879368167  0.0687870505  0.0473036411 0.0000000000 0.0560386968  0.0000205882 0.0000000000  0.0127483537  0.0472830528 0.0000000000 
 0.7923076214  0.0698055779  0.0320192738 0.0000000000 0.0559077748  0.0000555275 0.0000000000  0.0138978032  0.0319637463 0.0000000000 
 0.7966691931  0.0790161293 -0.1146125932 0.0000000000 0.0560354082 -0.0000627463 0.0000000000  0.0229807211 -0.1145498469 0.0000000000 
 0.8010410255  0.0660836271  0.0567571173 0.0000000000 0.0558147521  0.0000001294 0.0000000000  0.0102688750  0.0567569880 0.0000000000 
 0.8054148019  0.0683889877 -0.0327867737 0.0000000000 0.0556150369  0.0000002842 0.0000000000  0.0127739508 -0.0327870579 0.0000000000 
 0.8097932696  0.0706208244  0.0242347074 0.0000000000 0.0555316871  0.0000149765 0.0000000000  0.0150891373  0.0242197309 0.0000000000 
 0.8141718979  0.0724749786 -0.0178808767 0.0000000000 0.0555533666 -0.0000150273 0.0000000000  0.0169216120 -0.0178658494 0.0000000000 
 0.8185499310  0.0723299561 -0.0179261140 0.0000000000 0.0555185010 -0.0000162254 0.0000000000  0.0168114551 -0.0179098885 0.0000000000 
 0.8229297636  0.0725102060 -0.0165781263 0.0000000000 0.0554826439 -0.0000318258 0.0000000000  0.0170275621 -0.0165463006 0.0000000000 
 0.8273131725  0.0731275978 -0.0095999596 0.0000000000 0.0553857463 -0.0000251559 0.0000000000  0.0177418516 -0.0095748037 0.0000000000 
 0.8316929556  0.0702378789  0.0067439748 0.0000000000 0.0552723605 -0.0000173542 0.0000000000  0.0149655184  0.0067613291 0.0000000000 
 0.8360719627  0.0631113049  0.0268150361 0.0000000000 0.0549555474  0.0000144564 0.0000000000  0.0081557574  0.0268005797 0.0000000000 
 0.8404510662  0.0661965666  0.0263065228 0.0000000000 0.0547904400  0.0000450893 0.0000000000  0.0114061267  0.0262614335 0.0000000000 
 0.8448316731  0.0733872658 -0.0273246576 0.0000000000 0.0548122572  0.0000067622 0.0000000000  0.0185750086 -0.0273314197 0.0000000000 
 0.8492150706  0.0731965262 -0.0264562605 0.0000000000 0.0548205879 -0.0000208557 0.0000000000  0.0183759382 -0.0264354047 0.0000000000 
 0.8535986915  0.0586833934  0.0475563967 0.0000000000 0.0545341731  0.0000024589 0.0000000000  0.0041492203  0.0475539378 0.0000000000 
 0.8579861262  0.0750889190  0.0176595695 0.0000000000 0.0545830741  0.0000181149 0.0000000000  0.0205058449  0.0176414546 0.0000000000 
 0.8623720456  0.0715692508 -0.0434915864 0.0000000000 0.0544951187 -0.0000083766 0.0000000000  0.0170741321 -0.0434832097 0.0000000000 
 0.8667625885  0.0714612917 -0.0432357202 0.0000000000 0.0544007263 -0.0000258248 0.0000000000  0.0170605654 -0.0432098954 0.0000000000 
 0.8711523505  0.0672336840  0.0681586513 0.0000000000 0.0543832045  0.0000352018 0.0000000000  0.0128504794  0.0681234494 0.0000000000 
 0.8755404155  0.0696552295  0.0535700845 0.0000000000 0.0543289340  0.0000740588 0.0000000000  0.0153262955  0.0534960257 0.0000000000 
 0.8799251636  0.0700606445 -0.0918044190 0.0000000000 0.0541742772 -0.0000261670 0.0000000000  0.0158863673 -0.0917782520 0.0000000000 
 0.8843107288  0.0691660223  0.0225252240 0.0000000000 0.0541121075  0.0000026194 0.0000000000  0.0150539149  0.0225226046 0.0000000000 
 0.8886968769  0.0694805956  0.0188845909 0.0000000000 0.0540505824  0.0000211287 0.0000000000  0.0154300132  0.0188634622 0.0000000000 
 0.8930831848  0.0702119344 -0.0537351518 0.0000000000 0.0540172981 -0.0000314523 0.0000000000  0.0161946363 -0.0537036995 0.0000000000 
 0.8974685370  0.0658219896  0.0710520715 0.0000000000 0.0538264363  0.0000352920 0.0000000000  0.0119955533  0.0710167795 0.0000000000 
 0.9018505002  0.0757678012 -0.0643351774 0.0000000000 0.0539270863 -0.0000264976 0.0000000000  0.0218407149 -0.0643086798 0.0000000000 
 0.9062383204  0.0759060175 -0.0642471685 0.0000000000 0.0540405085 -0.0000597425 0.0000000000  0.0218655091 -0.0641874260 0.0000000000 
 0.9106258085  0.0569608776  0.1143331269 0.0000000000 0.0535706921  0.0000640967 0.0000000000  0.0033901855  0.1142690301 0.0000000000 
 0.9150079621  0.0854286739 -0.1410729122 0.0000000000 0.0538973559 -0.0000968823 0.0000000000  0.0315313180 -0.1409760299 0.0000000000 
 0.9193962333  0.0495241386  0.1225748032 0.0000000000 0.0533391690  0.0000403778 0.0000000000 -0.0038150303  0.1225344254 0.0000000000 
 0.9237809977  0.0726740763 -0.0189542537 0.0000000000 0.0533530622 -0.0000055690 0.0000000000  0.0193210141 -0.0189486847 0.0000000000 
 0.9281715449  0.0702250678 -0.0020195612 0.0000000000 0.0533122939 -0.0000165988 0.0000000000  0.0169127739 -0.0020029625 0.0000000000 
 0.9325624957  0.0634917825  0.0828741824 0.0000000000 0.0531405961  0.0000857940 0.0000000000  0.0103511864  0.0827883884 0.0000000000 
 0.9369535026  0.0692069199 -0.0144460890 0.0000000000 0.0531119907  0.0000247401 0.0000000000  0.0160949293 -0.0144708291 0.0000000000 
 0.9413439120  0.0703973574 -0.0474436209 0.0000000000 0.0531209063 -0.0000222581 0.0000000000  0.0172764510 -0.0474213628 0.0000000000 
 0.9457362706  0.0683433147 -0.0082475318 0.0000000000 0.0530024493 -0.0000278386 0.0000000000  0.0153408654 -0.0082196932 0.0000000000 
 0.9501219494  0.0711697536  0.0131505798 0.0000000000 0.0530174296  0.0000297963 0.0000000000  0.0181523240  0.0131207835 0.0000000000 
 0.9545096037  0.0659954963 -0.0086455366 0.0000000000 0.0529016931  0.0000036463 0.0000000000  0.0130938032 -0.0086491829 0.0000000000 
 0.9589003625  0.0658787823 -0.0087524778 0.0000000000 0.0527792021 -0.0000012329 0.0000000000  0.0130995803 -0.0087512450 0.0000000000 
 0.9632922599  0.0716749759  0.0112631178 0.0000000000 0.0527628535  0.0000064238 0.0000000000  0.0189121224  0.0112566940 0.0000000000 
 0.9676855617  0.0730051303  0.0074190162 0.0000000000 0.0528973860  0.0000115273 0.0000000000  0.0201077443  0.0074074889 0.0000000000 
 0.9720818179  0.0606258173  0.0066190487 0.0000000000 0.0526130539  0.0000284945 0.0000000000  0.0080127635  0.0065905542 0.0000000000 
 0.9764765249  0.0708078904 -0.0383335969 0.0000000000 0.0526009423 -0.0000247769 0.0000000000  0.0182069481 -0.0383088200 0.0000000000 
 0.9808708850  0.0690823256 -0.0100698941 0.0000000000 0.0525184616 -0.0000130905 0.0000000000  0.0165638641 -0.0100568036 0.0000000000 
 0.9852602841  0.0646662531  0.0626650752 0.0000000000 0.0524372764  0.0000650171 0.0000000000  0.0122289767  0.0626000582 0.0000000000 
 0.9896513207  0.0676653297  0.0445541241 0.0000000000 0.0523434925  0.0000750432 0.0000000000  0.0153218372  0.0444790809 0.0000000000 
 0.9940493902  0.0719468942 -0.0957488753 0.0000000000 0.0524018318 -0.0000320116 0.0000000000  0.0195450624 -0.0957168637 0.0000000000 
 0.9984467803  0.0648461311 -0.0016293146 0.0000000000 0.0522761275 -0.0000221773 0.0000000000  0.0125700036 -0.0016071374 0.0000000000 
 1.0028416036  0.0702052858  0.0473128554 0.0000000000 0.0522548003  0.0000240367 0.0000000000  0.0179504856  0.0472888187 0.0000000000 
 1.0072358598  0.0688920778  0.0331031280 0.0000000000 0.0522046229  0.0000578974 0.0000000000  0.0166874550  0.0330452306 0.0000000000 
 1.0116266395  0.0600780165 -0.0994595709 0.0000000000 0.0519698528 -0.0000584922 0.0000000000  0.0081081636 -0.0994010786 0.0000000000 
 1.0160231457  0.0772084788  0.0148367201 0.0000000000 0.0521330524 -0.0000303176 0.0000000000  0.0250754264  0.0148670377 0.0000000000 
 1.0204172472  0.0605067401  0.0958133084 0.0000000000 0.0519003068  0.0000600341 0.0000000000  0.0086064333  0.0957532743 0.0000000000 
 1.0248098489  0.0730110223 -0.0668173170 0.0000000000 0.0519894049 -0.0000318382 0.0000000000  0.0210216174 -0.0667854788 0.0000000000 
 1.0292037491  0.0654609884 -0.0198364461 0.0000000000 0.0518846942 -0.0000349877 0.0000000000  0.0135762942 -0.0198014584 0.0000000000 
 1.0335947960  0.0674631612 -0.0149571034 0.0000000000 0.0518226114 -0.0000408022 0.0000000000  0.0156405498 -0.0149163012 0.0000000000 
 1.0379828462  0.0714589435  0.0124945783 0.0000000000 0.0518549505 -0.0000084989 0.0000000000  0.0196039929  0.0125030771 0.0000000000 
 1.0423731318  0.0662267423  0.0376221413 0.0000000000 0.0517457874  0.0000384051 0.0000000000  0.0144809549  0.0375837362 0.0000000000 
 1.0467662540  0.0656623807 -0.0498242890 0.0000000000 0.0516311747 -0.0000301568 0.0000000000  0.0140312060 -0.0497941322 0.0000000000 
 1.0511613151  0.0647842074  0.0759755179 0.0000000000 0.0515038609  0.0000464061 0.0000000000  0.0132803465  0.0759291118 0.0000000000 
 1.0555619148  0.0698516049 -0.0312332131 0.0000000000 0.0515424203 -0.0000016639 0.0000000000  0.0183091846 -0.0312315493 0.0000000000 
 1.0599605506  0.0698750719 -0.0313274873 0.0000000000 0.0515641170 -0.0000184398 0.0000000000  0.0183109549 -0.0313090475 0.0000000000 
 1.0643590863  0.0698734933 -0.0311810721 0.0000000000 0.0515664493 -0.0000422434 0.0000000000  0.0183070440 -0.0311388287 0.0000000000 
 1.0687550975  0.0687874358 -0.0114763840 0.0000000000 0.0515081749 -0.0000173595 0.0000000000  0.0172792609 -0.0114590245 0.0000000000 
 1.0731563351  0.0671225359  0.0226038331 0.0000000000 0.0514852100  0.0000103604 0.0000000000  0.0156373259  0.0225934727 0.0000000000 
 1.0775016696  0.0602078417  0.0597650352 0.0000000000 0.0511348612  0.0000495023 0.0000000000  0.0090729804  0.0597155329 0.0000000000 
 1.0818489850  0.0652291991 -0.0105943124 0.0000000000 0.0510841839  0.0000169005 0.0000000000  0.0141450151 -0.0106112129 0.0000000000 
 1.0862008179  0.0682287881 -0.0032444567 0.0000000000 0.0511013046  0.0000059629 0.0000000000  0.0171274835 -0.0032504196 0.0000000000 
 1.0905533604  0.0681791626 -0.0032605531 0.0000000000 0.0510937724  0.0000043752 0.0000000000  0.0170853902 -0.0032649283 0.0000000000 
 1.0949053912  0.0653353992  0.0042351598 0.0000000000 0.0510161464  0.0000060558 0.0000000000  0.0143192528  0.0042291040 0.0000000000 
 1.0992588731  0.0672511968 -0.0006204305 0.0000000000 0.0509833809  0.0000043267 0.0000000000  0.0162678159 -0.0006247572 0.0000000000 
 1.1036123304  0.0672034561 -0.0006263786 0.0000000000 0.0509475441  0.0000035275 0.0000000000  0.0162559120 -0.0006299061 0.0000000000 
 1.1079654252  0.0671404093 -0.0006646220 0.0000000000 0.0509087935  0.0000030855 0.0000000000  0.0162316159 -0.0006677075 0.0000000000 
 1.1123184459  0.0670428250 -0.0007446353 0.0000000000 0.0508697671  0.0000038687 0.0000000000  0.0161730579 -0.0007485040 0.0000000000 
 1.1166712039  0.0639883633 -0.0059194047 0.0000000000 0.0507734615  0.0000045212 0.0000000000  0.0132149018 -0.0059239259 0.0000000000 
 1.1210263528  0.0686158599  0.0207703682 0.0000000000 0.0507633739  0.0000172560 0.0000000000  0.0178524860  0.0207531122 0.0000000000 
 1.1253820910  0.0686018602  0.0208184283 0.0000000000 0.0507529746  0.0000292981 0.0000000000  0.0178488856  0.0207891302 0.0000000000 
 1.1297390499  0.0639687937 -0.0449184592 0.0000000000 0.0506509343 -0.0000211382 0.0000000000  0.0133178594 -0.0448973210 0.0000000000 
 1.1340945035  0.0672797570  0.0121912356 0.0000000000 0.0506172981 -0.0000034499 0.0000000000  0.0166624590  0.0121946855 0.0000000000 
