x, y
0.0006208053691275168, 0.03955841766329347
0.0011073825503355706, 0.07911683532658693
0.0016946308724832217, 0.11591536338546458
0.002214765100671141, 0.15547378104875806
0.002818791946308725, 0.19779208831646733
0.0033892617449664433, 0.23643054277828887
0.003926174496644296, 0.27598896044158233
0.004513422818791947, 0.3137074517019319
0.005083892617449665, 0.35694572217111314
0.00563758389261745, 0.3937442502299908
0.006241610738255034, 0.4296228150873965
0.006828859060402685, 0.46826126954921804
0.007516778523489934, 0.5041398344066237
0.008104026845637585, 0.5252989880404784
0.008640939597315437, 0.5455381784728611
0.009093959731543625, 0.5556577736890524
0.00969798657718121, 0.5666973321067157
0.010218120805369128, 0.5685372585096596
0.010889261744966443, 0.5602575896964122
0.011426174496644296, 0.5446182152713891
0.012114093959731545, 0.5234590616375345
0.012734899328859062, 0.49218031278748847
0.013523489932885907, 0.45170193192272307
0.014161073825503356, 0.41306347746090155
0.01493288590604027, 0.35878564857405704
0.015587248322147652, 0.31002759889604414
0.01604026845637584, 0.28058877644894203
0.016543624161073828, 0.24655013799448022
0.016979865771812083, 0.21435142594296228
0.017483221476510068, 0.17847286108555657
0.018036912751677854, 0.13799448022079117
0.018540268456375842, 0.10487580496780129
0.019026845637583896, 0.07175712971481141
0.01956375838926175, 0.03035878564857406
