,time,T_0.040,T_0.060,T_0.073
1089,1089.0,21.95909309387207,20.272695541381836,20.065908432006836
1090,1090.0,21.96242904663086,20.273540496826172,20.066177368164062
1091,1091.0,21.965763092041016,20.274385452270508,20.066450119018555
1092,1092.0,21.969099044799805,20.27523422241211,20.066720962524414
1093,1093.0,21.97243309020996,20.27608299255371,20.066993713378906
1094,1094.0,21.975772857666016,20.276935577392578,20.0672664642334
1095,1095.0,21.979106903076172,20.27778434753418,20.067543029785156
1096,1096.0,21.982444763183594,20.278636932373047,20.06781768798828
1097,1097.0,21.985782623291016,20.279491424560547,20.068092346191406
1098,1098.0,21.989118576049805,20.28034782409668,20.068370819091797
1099,1099.0,21.992456436157227,20.281204223632812,20.06864356994629
1100,1100.0,21.99579429626465,20.282062530517578,20.068925857543945
1101,1101.0,21.999134063720703,20.282920837402344,20.06920051574707
1102,1102.0,22.00247573852539,20.283782958984375,20.069480895996094
1103,1103.0,22.005817413330078,20.28464126586914,20.069759368896484
1104,1104.0,22.009157180786133,20.285507202148438,20.07004165649414
1105,1105.0,22.012496948242188,20.2863712310791,20.070322036743164
1106,1106.0,22.015836715698242,20.287235260009766,20.070606231689453
1107,1107.0,22.019180297851562,20.28810691833496,20.070886611938477
1108,1108.0,22.02252197265625,20.288972854614258,20.0711669921875
1109,1109.0,22.025863647460938,20.28984260559082,20.07145118713379
1110,1110.0,22.029205322265625,20.29071044921875,20.07173728942871
1111,1111.0,22.03255271911621,20.291584014892578,20.072025299072266
1112,1112.0,22.035892486572266,20.292457580566406,20.072309494018555
1113,1113.0,22.03923797607422,20.293333053588867,20.07259750366211
1114,1114.0,22.042583465576172,20.294204711914062,20.072885513305664
1115,1115.0,22.045928955078125,20.295085906982422,20.07317352294922
1116,1116.0,22.049270629882812,20.295963287353516,20.07346534729004
1117,1117.0,22.052616119384766,20.296844482421875,20.07375144958496
1118,1118.0,22.05596351623535,20.29772186279297,20.07404136657715
1119,1119.0,22.059310913085938,20.29860496520996,20.07433319091797
1120,1120.0,22.062654495239258,20.299489974975586,20.074626922607422
1121,1121.0,22.066001892089844,20.300373077392578,20.07491683959961
1122,1122.0,22.06934928894043,20.301259994506836,20.075210571289062
1123,1123.0,22.072696685791016,20.302146911621094,20.075504302978516
1124,1124.0,22.0760440826416,20.303037643432617,20.0757999420166
1125,1125.0,22.079391479492188,20.303924560546875,20.076093673706055
1126,1126.0,22.082740783691406,20.30481719970703,20.07638931274414
1127,1127.0,22.086088180541992,20.305707931518555,20.076684951782227
1128,1128.0,22.08943748474121,20.306604385375977,20.076984405517578
1129,1129.0,22.09278678894043,20.307498931884766,20.077281951904297
1130,1130.0,22.09613609313965,20.308393478393555,20.077579498291016
1131,1131.0,22.099485397338867,20.309293746948242,20.077877044677734
1132,1132.0,22.10283660888672,20.31018829345703,20.07817840576172
1133,1133.0,22.10618782043457,20.31109046936035,20.07847785949707
1134,1134.0,22.10953712463379,20.31199073791504,20.078781127929688
1135,1135.0,22.11288833618164,20.31289291381836,20.079084396362305
1136,1136.0,22.116241455078125,20.313796997070312,20.07938575744629
1137,1137.0,22.119592666625977,20.314701080322266,20.079689025878906
1138,1138.0,22.122941970825195,20.31560707092285,20.07999610900879
1139,1139.0,22.12629508972168,20.31651496887207,20.08030128479004
1140,1140.0,22.129648208618164,20.317424774169922,20.080604553222656
1141,1141.0,22.13300132751465,20.31833267211914,20.08091163635254
1142,1142.0,22.136354446411133,20.319244384765625,20.081220626831055
1143,1143.0,22.139707565307617,20.320152282714844,20.081527709960938
1144,1144.0,22.1430606842041,20.321069717407227,20.08183479309082
1145,1145.0,22.14641571044922,20.321985244750977,20.082143783569336
1146,1146.0,22.14976692199707,20.322900772094727,20.082454681396484
1147,1147.0,22.153120040893555,20.32381820678711,20.082763671875
1148,1148.0,22.15647315979004,20.32473373413086,20.08307647705078
1149,1149.0,22.15983009338379,20.325654983520508,20.08338737487793
1150,1150.0,22.16318702697754,20.326576232910156,20.08370018005371
1151,1151.0,22.166540145874023,20.327499389648438,20.084014892578125
1152,1152.0,22.16989517211914,20.32842254638672,20.084327697753906
1153,1153.0,22.17325210571289,20.329345703125,20.08464241027832
1154,1154.0,22.176607131958008,20.33027458190918,20.084959030151367
1155,1155.0,22.179964065551758,20.331199645996094,20.085275650024414
1156,1156.0,22.183317184448242,20.33212661743164,20.08559226989746
1157,1157.0,22.186676025390625,20.333057403564453,20.08591079711914
1158,1158.0,22.190031051635742,20.333988189697266,20.086227416992188
1159,1159.0,22.193387985229492,20.334917068481445,20.0865478515625
1160,1160.0,22.196744918823242,20.335853576660156,20.08686637878418
1161,1161.0,22.200101852416992,20.336788177490234,20.087186813354492
1162,1162.0,22.203458786010742,20.337722778320312,20.087509155273438
1163,1163.0,22.206817626953125,20.33866310119629,20.08782958984375
1164,1164.0,22.210174560546875,20.339595794677734,20.08815574645996
1165,1165.0,22.213531494140625,20.34053611755371,20.088478088378906
1166,1166.0,22.216888427734375,20.34147834777832,20.088802337646484
1167,1167.0,22.220245361328125,20.342418670654297,20.089126586914062
1168,1168.0,22.22360610961914,20.343360900878906,20.089452743530273
1169,1169.0,22.226966857910156,20.34430694580078,20.089778900146484
1170,1170.0,22.23032569885254,20.345251083374023,20.090106964111328
1171,1171.0,22.23368263244629,20.34619903564453,20.09043312072754
1172,1172.0,22.23703956604004,20.34714698791504,20.090761184692383
1173,1173.0,22.240402221679688,20.348094940185547,20.091089248657227
1174,1174.0,22.24376106262207,20.34904670715332,20.09141731262207
1175,1175.0,22.24711799621582,20.349994659423828,20.091754913330078
1176,1176.0,22.250476837158203,20.350948333740234,20.092082977294922
1177,1177.0,22.25383949279785,20.35190200805664,20.0924129486084
1178,1178.0,22.257198333740234,20.352855682373047,20.09274673461914
1179,1179.0,22.260557174682617,20.35381507873535,20.093080520629883
1180,1180.0,22.263919830322266,20.354772567749023,20.093416213989258
1181,1181.0,22.267276763916016,20.355730056762695,20.09375
1182,1182.0,22.27063751220703,20.356691360473633,20.094085693359375
1183,1183.0,22.27400016784668,20.357650756835938,20.094417572021484
1184,1184.0,22.277359008789062,20.358613967895508,20.094757080078125
1185,1185.0,22.280719757080078,20.359575271606445,20.095096588134766
1186,1186.0,22.28407859802246,20.360538482666016,20.095430374145508
1187,1187.0,22.28744125366211,20.361507415771484,20.095775604248047
1188,1188.0,22.29080581665039,20.36247444152832,20.096111297607422
1189,1189.0,22.29416275024414,20.363439559936523,20.096452713012695
1190,1190.0,22.29752540588379,20.364410400390625,20.0967960357666
1191,1191.0,22.300886154174805,20.365381240844727,20.097137451171875
1192,1192.0,22.30424690246582,20.36635398864746,20.09748077392578
1193,1193.0,22.307607650756836,20.367326736450195,20.097824096679688
1194,1194.0,22.310970306396484,20.368301391601562,20.098167419433594
1195,1195.0,22.314332962036133,20.369272232055664,20.098514556884766
1196,1196.0,22.31769371032715,20.370250701904297,20.09885597229004
1197,1197.0,22.32105827331543,20.37122917175293,20.09920310974121
1198,1198.0,22.32441520690918,20.37220573425293,20.099550247192383
1199,1199.0,22.32777976989746,20.373186111450195,20.099895477294922
1200,1200.0,22.331140518188477,20.374168395996094,20.10024642944336
1201,1201.0,22.334503173828125,20.375152587890625,20.10059356689453
1202,1202.0,22.33786392211914,20.376136779785156,20.10094451904297
1203,1203.0,22.34122657775879,20.377119064331055,20.10129737854004
1204,1204.0,22.344589233398438,20.378101348876953,20.101646423339844
1205,1205.0,22.347951889038086,20.37908935546875,20.102001190185547
1206,1206.0,22.351314544677734,20.380077362060547,20.102352142333984
1207,1207.0,22.354677200317383,20.38106918334961,20.102705001831055
1208,1208.0,22.3580379486084,20.38205909729004,20.103057861328125
1209,1209.0,22.36140251159668,20.383047103881836,20.10341453552246
1210,1210.0,22.364765167236328,20.38404083251953,20.103769302368164
1211,1211.0,22.368127822875977,20.385038375854492,20.104122161865234
1212,1212.0,22.37148666381836,20.386032104492188,20.104482650756836
1213,1213.0,22.37485122680664,20.387027740478516,20.104843139648438
1214,1214.0,22.378211975097656,20.388025283813477,20.105199813842773
1215,1215.0,22.381576538085938,20.38902473449707,20.105560302734375
1216,1216.0,22.38493537902832,20.39002227783203,20.10591697692871
1217,1217.0,22.388301849365234,20.391023635864258,20.106279373168945
1218,1218.0,22.39166259765625,20.392024993896484,20.10664176940918
1219,1219.0,22.395023345947266,20.393028259277344,20.10700225830078
1220,1220.0,22.39838981628418,20.394033432006836,20.107364654541016
1221,1221.0,22.401748657226562,20.395038604736328,20.107728958129883
1222,1222.0,22.40511131286621,20.396047592163086,20.108095169067383
1223,1223.0,22.408475875854492,20.397052764892578,20.108457565307617
1224,1224.0,22.41183853149414,20.398059844970703,20.108821868896484
1225,1225.0,22.415205001831055,20.399076461791992,20.109189987182617
1226,1226.0,22.418563842773438,20.40008544921875,20.109554290771484
1227,1227.0,22.421926498413086,20.401094436645508,20.109922409057617
1228,1228.0,22.425291061401367,20.40211296081543,20.110292434692383
1229,1229.0,22.428653717041016,20.40312385559082,20.110660552978516
1230,1230.0,22.43201446533203,20.40414047241211,20.111032485961914
1231,1231.0,22.43537712097168,20.4051570892334,20.11140251159668
1232,1232.0,22.438739776611328,20.406173706054688,20.111772537231445
1233,1233.0,22.442102432250977,20.407194137573242,20.112146377563477
1234,1234.0,22.445465087890625,20.40821075439453,20.112518310546875
1235,1235.0,22.44882583618164,20.40923500061035,20.112892150878906
1236,1236.0,22.45218849182129,20.41025733947754,20.113262176513672
1237,1237.0,22.45555305480957,20.41128158569336,20.11363983154297
1238,1238.0,22.458911895751953,20.41230583190918,20.114017486572266
1239,1239.0,22.462276458740234,20.413331985473633,20.114391326904297
1240,1240.0,22.465639114379883,20.41436004638672,20.11476707458496
1241,1241.0,22.468997955322266,20.41538429260254,20.11514663696289
1242,1242.0,22.47236442565918,20.41641616821289,20.115524291992188
1243,1243.0,22.475723266601562,20.417448043823242,20.11590576171875
1244,1244.0,22.479084014892578,20.41847801208496,20.116287231445312
1245,1245.0,22.482444763183594,20.419509887695312,20.116668701171875
1246,1246.0,22.485807418823242,20.42054557800293,20.117046356201172
1247,1247.0,22.48917007446289,20.42157745361328,20.117431640625
1248,1248.0,22.49253273010254,20.422611236572266,20.117815017700195
1249,1249.0,22.495891571044922,20.42365264892578,20.118194580078125
1250,1250.0,22.49925422668457,20.42469024658203,20.11857795715332
1251,1251.0,22.50261688232422,20.42572784423828,20.11896514892578
1252,1252.0,22.505977630615234,20.42677116394043,20.119352340698242
1253,1253.0,22.509336471557617,20.427812576293945,20.11973762512207
1254,1254.0,22.512699127197266,20.428855895996094,20.120128631591797
1255,1255.0,22.51605987548828,20.429901123046875,20.120513916015625
1256,1256.0,22.519418716430664,20.430940628051758,20.120901107788086
1257,1257.0,22.522777557373047,20.431989669799805,20.12129020690918
1258,1258.0,22.526142120361328,20.433034896850586,20.121681213378906
1259,1259.0,22.52950096130371,20.43408203125,20.1220703125
1260,1260.0,22.532859802246094,20.43513298034668,20.122461318969727
1261,1261.0,22.536224365234375,20.43618392944336,20.12285804748535
1262,1262.0,22.53958511352539,20.43723487854004,20.12325096130371
1263,1263.0,22.54294204711914,20.438289642333984,20.123641967773438
1264,1264.0,22.546302795410156,20.439342498779297,20.12403678894043
1265,1265.0,22.54966163635254,20.440399169921875,20.12442970275879
1266,1266.0,22.553022384643555,20.441452026367188,20.12483024597168
1267,1267.0,22.55638313293457,20.442508697509766,20.12522315979004
1268,1268.0,22.559743881225586,20.443565368652344,20.125619888305664
1269,1269.0,22.563100814819336,20.444623947143555,20.126018524169922
1270,1270.0,22.566463470458984,20.445682525634766,20.12641716003418
1271,1271.0,22.569820404052734,20.446746826171875,20.12681770324707
1272,1272.0,22.573179244995117,20.44780921936035,20.127214431762695
1273,1273.0,22.5765380859375,20.448871612548828,20.12761688232422
1274,1274.0,22.57989501953125,20.44993782043457,20.128019332885742
1275,1275.0,22.583255767822266,20.451005935668945,20.128421783447266
1276,1276.0,22.586612701416016,20.45207405090332,20.12882423400879
1277,1277.0,22.58997344970703,20.45313835144043,20.129230499267578
1278,1278.0,22.593332290649414,20.454208374023438,20.12963104248047
1279,1279.0,22.59668731689453,20.455278396606445,20.130035400390625
1280,1280.0,22.60004997253418,20.456348419189453,20.13043975830078
1281,1281.0,22.603404998779297,20.457420349121094,20.130849838256836
1282,1282.0,22.60676383972168,20.458492279052734,20.131258010864258
1283,1283.0,22.61012077331543,20.45956802368164,20.13166618347168
1284,1284.0,22.61347770690918,20.460643768310547,20.13207244873047
1285,1285.0,22.61683464050293,20.46171760559082,20.132484436035156
1286,1286.0,22.620189666748047,20.462799072265625,20.132892608642578
1287,1287.0,22.62354850769043,20.46387481689453,20.133304595947266
1288,1288.0,22.626903533935547,20.46495246887207,20.13371467590332
1289,1289.0,22.63026237487793,20.466035842895508,20.134130477905273
1290,1290.0,22.633617401123047,20.46711540222168,20.13454246520996
1291,1291.0,22.636974334716797,20.46820068359375,20.134958267211914
1292,1292.0,22.64032745361328,20.469282150268555,20.1353702545166
1293,1293.0,22.64368438720703,20.470367431640625,20.135784149169922
1294,1294.0,22.647043228149414,20.471452713012695,20.136199951171875
1295,1295.0,22.6503963470459,20.4725399017334,20.136619567871094
1296,1296.0,22.653751373291016,20.473628997802734,20.137033462524414
1297,1297.0,22.657106399536133,20.474720001220703,20.137453079223633
1298,1298.0,22.660459518432617,20.47580909729004,20.13787078857422
1299,1299.0,22.663814544677734,20.47690200805664,20.13829231262207
1300,1300.0,22.667171478271484,20.47799301147461,20.13871192932129
1301,1301.0,22.67052459716797,20.479084014892578,20.13913345336914
1302,1302.0,22.673877716064453,20.480178833007812,20.139554977416992
1303,1303.0,22.677228927612305,20.48127555847168,20.13997459411621
1304,1304.0,22.680585861206055,20.482370376586914,20.140399932861328
1305,1305.0,22.68393898010254,20.483469009399414,20.140823364257812
1306,1306.0,22.687294006347656,20.484569549560547,20.14124870300293
1307,1307.0,22.690645217895508,20.485666275024414,20.141674041748047
1308,1308.0,22.694000244140625,20.48676872253418,20.142099380493164
1309,1309.0,22.697349548339844,20.48786735534668,20.14252471923828
1310,1310.0,22.700702667236328,20.488975524902344,20.14295196533203
1311,1311.0,22.704055786132812,20.49007797241211,20.143381118774414
1312,1312.0,22.7074031829834,20.491180419921875,20.14381217956543
1313,1313.0,22.710758209228516,20.492284774780273,20.14423942565918
1314,1314.0,22.714109420776367,20.493392944335938,20.144668579101562
1315,1315.0,22.71746063232422,20.494503021240234,20.14510154724121
1316,1316.0,22.72081184387207,20.495609283447266,20.145532608032227
1317,1317.0,22.724163055419922,20.496721267700195,20.145963668823242
1318,1318.0,22.727510452270508,20.497831344604492,20.14639663696289
1319,1319.0,22.730863571166992,20.49894142150879,20.146831512451172
1320,1320.0,22.73421287536621,20.500057220458984,20.147268295288086
1321,1321.0,22.73756217956543,20.501171112060547,20.1476993560791
1322,1322.0,22.74091148376465,20.502286911010742,20.148136138916016
1323,1323.0,22.7442626953125,20.503400802612305,20.14857292175293
1324,1324.0,22.747610092163086,20.504518508911133,20.149011611938477
1325,1325.0,22.750961303710938,20.50563621520996,20.149450302124023
1326,1326.0,22.754308700561523,20.506757736206055,20.14988899230957
1327,1327.0,22.757654190063477,20.507877349853516,20.15032958984375
1328,1328.0,22.761003494262695,20.508996963500977,20.15077018737793
1329,1329.0,22.76435089111328,20.51011848449707,20.15120506286621
1330,1330.0,22.767696380615234,20.51123809814453,20.151649475097656
1331,1331.0,22.77104377746582,20.512365341186523,20.1520938873291
1332,1332.0,22.77439308166504,20.51348876953125,20.152536392211914
1333,1333.0,22.777740478515625,20.514617919921875,20.152982711791992
1334,1334.0,22.781085968017578,20.515745162963867,20.153423309326172
1335,1335.0,22.78443145751953,20.51687240600586,20.153871536254883
1336,1336.0,22.787776947021484,20.518001556396484,20.154315948486328
1337,1337.0,22.79112434387207,20.51913070678711,20.15476417541504
1338,1338.0,22.79446792602539,20.520263671875,20.15521240234375
1339,1339.0,22.797813415527344,20.521394729614258,20.15566062927246
1340,1340.0,22.80116081237793,20.52252960205078,20.156108856201172
1341,1341.0,22.804500579833984,20.523664474487305,20.156557083129883
1342,1342.0,22.807844161987305,20.524799346923828,20.157005310058594
1343,1343.0,22.811189651489258,20.52593421936035,20.15745735168457
1344,1344.0,22.81453514099121,20.527070999145508,20.15791130065918
1345,1345.0,22.8178768157959,20.528209686279297,20.158363342285156
1346,1346.0,22.82122039794922,20.529346466064453,20.158815383911133
1347,1347.0,22.82456398010254,20.53049087524414,20.159271240234375
1348,1348.0,22.827905654907227,20.53162956237793,20.159725189208984
1349,1349.0,22.831247329711914,20.532772064208984,20.160179138183594
1350,1350.0,22.834590911865234,20.533916473388672,20.1606388092041
1351,1351.0,22.83793067932129,20.53506088256836,20.16109275817871
1352,1352.0,22.841272354125977,20.536205291748047,20.161548614501953
1353,1353.0,22.844614028930664,20.537349700927734,20.162006378173828
1354,1354.0,22.84795379638672,20.538497924804688,20.16246795654297
1355,1355.0,22.851295471191406,20.539644241333008,20.162925720214844
1356,1356.0,22.85463523864746,20.540796279907227,20.163387298583984
1357,1357.0,22.857975006103516,20.54194450378418,20.163846969604492
1358,1358.0,22.861310958862305,20.54309844970703,20.164308547973633
1359,1359.0,22.864652633666992,20.544248580932617,20.16477394104004
1360,1360.0,22.867992401123047,20.545400619506836,20.165233612060547
1361,1361.0,22.87133026123047,20.546558380126953,20.165700912475586
1362,1362.0,22.874670028686523,20.54770851135254,20.166160583496094
1363,1363.0,22.878005981445312,20.54886817932129,20.166629791259766
1364,1364.0,22.881343841552734,20.550024032592773,20.167095184326172
1365,1365.0,22.884679794311523,20.551177978515625,20.167560577392578
1366,1366.0,22.888015747070312,20.552337646484375,20.16802978515625
1367,1367.0,22.891353607177734,20.55350112915039,20.168498992919922
1368,1368.0,22.894689559936523,20.554662704467773,20.168964385986328
1369,1369.0,22.89802360534668,20.55582046508789,20.16943359375
1370,1370.0,22.9013614654541,20.556983947753906,20.169906616210938
1371,1371.0,22.904695510864258,20.558149337768555,20.17037582397461
1372,1372.0,22.908031463623047,20.55931282043457,20.170848846435547
1373,1373.0,22.91136360168457,20.56048011779785,20.171321868896484
1374,1374.0,22.914695739746094,20.5616455078125,20.171791076660156
1375,1375.0,22.918031692504883,20.562808990478516,20.17226791381836
1376,1376.0,22.92136573791504,20.563980102539062,20.172739028930664
1377,1377.0,22.92469596862793,20.56515121459961,20.173215866088867
1378,1378.0,22.928028106689453,20.566320419311523,20.173690795898438
1379,1379.0,22.931365966796875,20.567489624023438,20.174169540405273
1380,1380.0,22.934696197509766,20.568662643432617,20.174646377563477
1381,1381.0,22.93802833557129,20.569835662841797,20.17512321472168
1382,1382.0,22.941356658935547,20.571008682250977,20.175601959228516
1383,1383.0,22.94468879699707,20.57218360900879,20.176082611083984
1384,1384.0,22.948022842407227,20.573360443115234,20.17656135559082
1385,1385.0,22.95134925842285,20.57453727722168,20.17704200744629
1386,1386.0,22.95467758178711,20.575714111328125,20.17752456665039
1387,1387.0,22.9580078125,20.576892852783203,20.178009033203125
1388,1388.0,22.961336135864258,20.57807159423828,20.17848777770996
1389,1389.0,22.964664459228516,20.579256057739258,20.178974151611328
1390,1390.0,22.96799659729004,20.580440521240234,20.17945671081543
1391,1391.0,22.971323013305664,20.581621170043945,20.179941177368164
1392,1392.0,22.974651336669922,20.58280372619629,20.18042755126953
1393,1393.0,22.977977752685547,20.583988189697266,20.18091583251953
1394,1394.0,22.981307983398438,20.585172653198242,20.181400299072266
1395,1395.0,22.984628677368164,20.586360931396484,20.181888580322266
1396,1396.0,22.98795509338379,20.587547302246094,20.182376861572266
1397,1397.0,22.99128532409668,20.58873748779297,20.182865142822266
1398,1398.0,22.99460792541504,20.58992576599121,20.1833553314209
1399,1399.0,22.99793243408203,20.59111213684082,20.183847427368164
1400,1400.0,23.001258850097656,20.592304229736328,20.18433952331543
1401,1401.0,23.004581451416016,20.593494415283203,20.184833526611328
1402,1402.0,23.00790786743164,20.594688415527344,20.18532371520996
1403,1403.0,23.011228561401367,20.595882415771484,20.185815811157227
1404,1404.0,23.014551162719727,20.597076416015625,20.186309814453125
1405,1405.0,23.017873764038086,20.598270416259766,20.18680763244629
1406,1406.0,23.021196365356445,20.599468231201172,20.18730354309082
1407,1407.0,23.024517059326172,20.600666046142578,20.18779754638672
1408,1408.0,23.0278377532959,20.601863861083984,20.188297271728516
1409,1409.0,23.031160354614258,20.603063583374023,20.18879508972168
1410,1410.0,23.03447914123535,20.60426139831543,20.18929100036621
1411,1411.0,23.03780174255371,20.605464935302734,20.189790725708008
1412,1412.0,23.04111671447754,20.606666564941406,20.190292358398438
1413,1413.0,23.044437408447266,20.60787010192871,20.190792083740234
1414,1414.0,23.047758102416992,20.609071731567383,20.191293716430664
1415,1415.0,23.051076889038086,20.61027717590332,20.19179344177246
1416,1416.0,23.05439567565918,20.611480712890625,20.19230079650879
1417,1417.0,23.057716369628906,20.612688064575195,20.192800521850586
1418,1418.0,23.061031341552734,20.613895416259766,20.19330406188965
1419,1419.0,23.064348220825195,20.6151065826416,20.193809509277344
1420,1420.0,23.06766700744629,20.616315841674805,20.19431495666504
1421,1421.0,23.070980072021484,20.617523193359375,20.194820404052734
1422,1422.0,23.074295043945312,20.618738174438477,20.19532585144043
1423,1423.0,23.07761001586914,20.61994743347168,20.19583511352539
1424,1424.0,23.0809268951416,20.621158599853516,20.19634437561035
1425,1425.0,23.08424186706543,20.622373580932617,20.19685173034668
1426,1426.0,23.087553024291992,20.623584747314453,20.19736099243164
1427,1427.0,23.09086799621582,20.62480354309082,20.197872161865234
1428,1428.0,23.094181060791016,20.626020431518555,20.198383331298828
1429,1429.0,23.097492218017578,20.62723731994629,20.198894500732422
1430,1430.0,23.100805282592773,20.628456115722656,20.199405670166016
1431,1431.0,23.10411834716797,20.629671096801758,20.199918746948242
1432,1432.0,23.1074275970459,20.63089370727539,20.200435638427734
1433,1433.0,23.110740661621094,20.63211441040039,20.20094871520996
1434,1434.0,23.114051818847656,20.63333511352539,20.20146369934082
1435,1435.0,23.11735725402832,20.634557723999023,20.20197868347168
1436,1436.0,23.120670318603516,20.635778427124023,20.202495574951172
1437,1437.0,23.123979568481445,20.637004852294922,20.203014373779297
1438,1438.0,23.127288818359375,20.63823127746582,20.20353126525879
1439,1439.0,23.13059425354004,20.63945770263672,20.204050064086914
1440,1440.0,23.1339054107666,20.640684127807617,20.20456886291504
1441,1441.0,23.1372127532959,20.641908645629883,20.205089569091797
1442,1442.0,23.14051628112793,20.643136978149414,20.205608367919922
1443,1443.0,23.143823623657227,20.64436912536621,20.206132888793945
1444,1444.0,23.147132873535156,20.645599365234375,20.206653594970703
1445,1445.0,23.15043830871582,20.64682960510254,20.20717430114746
1446,1446.0,23.15374183654785,20.648059844970703,20.207698822021484
1447,1447.0,23.157045364379883,20.649295806884766,20.208221435546875
1448,1448.0,23.16035270690918,20.650529861450195,20.20874786376953
1449,1449.0,23.163650512695312,20.651763916015625,20.20927619934082
1450,1450.0,23.166959762573242,20.652997970581055,20.20979881286621
1451,1451.0,23.17026138305664,20.654233932495117,20.2103271484375
1452,1452.0,23.17356300354004,20.655473709106445,20.210853576660156
1453,1453.0,23.176864624023438,20.65671157836914,20.211381912231445
1454,1454.0,23.180164337158203,20.657949447631836,20.211910247802734
1455,1455.0,23.1834659576416,20.659191131591797,20.21244239807129
1456,1456.0,23.186763763427734,20.660430908203125,20.21297264099121
1457,1457.0,23.190067291259766,20.661670684814453,20.213502883911133
1458,1458.0,23.193363189697266,20.66291046142578,20.214035034179688
1459,1459.0,23.196664810180664,20.664155960083008,20.21456527709961
1460,1460.0,23.19996452331543,20.665401458740234,20.21510124206543
1461,1461.0,23.20326042175293,20.666645050048828,20.215633392333984
1462,1462.0,23.206560134887695,20.667890548706055,20.216169357299805
1463,1463.0,23.209856033325195,20.669139862060547,20.216705322265625
1464,1464.0,23.21315574645996,20.67038345336914,20.21723747253418
1465,1465.0,23.216449737548828,20.671634674072266,20.217777252197266
1466,1466.0,23.219745635986328,20.672880172729492,20.21831512451172
1467,1467.0,23.223041534423828,20.674131393432617,20.21885108947754
1468,1468.0,23.226335525512695,20.675384521484375,20.219388961791992
1469,1469.0,23.229631423950195,20.6766357421875,20.21993064880371
1470,1470.0,23.23292350769043,20.677886962890625,20.220470428466797
1471,1471.0,23.236217498779297,20.679140090942383,20.22100830078125
1472,1472.0,23.239511489868164,20.68039894104004,20.22154998779297
1473,1473.0,23.242801666259766,20.681650161743164,20.22209358215332
1474,1474.0,23.246095657348633,20.682907104492188,20.22263526916504
1475,1475.0,23.2493839263916,20.68416404724121,20.223175048828125
1476,1476.0,23.252674102783203,20.685420989990234,20.223722457885742
1477,1477.0,23.255966186523438,20.686676025390625,20.224267959594727
1478,1478.0,23.25925636291504,20.68793487548828,20.22481346130371
1479,1479.0,23.26254653930664,20.689197540283203,20.225358963012695
1480,1480.0,23.265836715698242,20.690458297729492,20.22590446472168
1481,1481.0,23.26912498474121,20.69171714782715,20.22645378112793
1482,1482.0,23.27241325378418,20.69297981262207,20.22700309753418
1483,1483.0,23.275699615478516,20.694244384765625,20.22755241394043
1484,1484.0,23.27898406982422,20.69550895690918,20.228099822998047
1485,1485.0,23.282270431518555,20.696775436401367,20.22865104675293
1486,1486.0,23.28555679321289,20.69803810119629,20.22920036315918
1487,1487.0,23.288843154907227,20.699304580688477,20.229751586914062
1488,1488.0,23.292129516601562,20.70057487487793,20.23030662536621
1489,1489.0,23.295413970947266,20.701841354370117,20.23085594177246
1490,1490.0,23.298694610595703,20.703109741210938,20.231409072875977
1491,1491.0,23.301979064941406,20.704381942749023,20.231964111328125
1492,1492.0,23.305261611938477,20.705650329589844,20.23252296447754
1493,1493.0,23.30854606628418,20.70692253112793,20.233076095581055
1494,1494.0,23.311826705932617,20.708194732666016,20.233633041381836
1495,1495.0,23.31511116027832,20.7094669342041,20.234188079833984
1496,1496.0,23.318389892578125,20.71074104309082,20.23474884033203
1497,1497.0,23.32166862487793,20.71201515197754,20.23530387878418
1498,1498.0,23.324951171875,20.713289260864258,20.235864639282227
1499,1499.0,23.328227996826172,20.714569091796875,20.23642349243164
1500,1500.0,23.33150863647461,20.715843200683594,20.23698616027832
1501,1501.0,23.33478355407715,20.71712303161621,20.237545013427734
1502,1502.0,23.338062286376953,20.718399047851562,20.238109588623047
1503,1503.0,23.341339111328125,20.719680786132812,20.238670349121094
1504,1504.0,23.34461784362793,20.72096061706543,20.23923110961914
1505,1505.0,23.347890853881836,20.72224235534668,20.239797592163086
1506,1506.0,23.35116958618164,20.72352409362793,20.2403621673584
1507,1507.0,23.354442596435547,20.724803924560547,20.24092674255371
1508,1508.0,23.35771942138672,20.72608757019043,20.241493225097656
1509,1509.0,23.360992431640625,20.727373123168945,20.2420597076416
1510,1510.0,23.36426544189453,20.72865867614746,20.24262809753418
1511,1511.0,23.367538452148438,20.729944229125977,20.243192672729492
1512,1512.0,23.370811462402344,20.731231689453125,20.243762969970703
1513,1513.0,23.374080657958984,20.732519149780273,20.24433135986328
1514,1514.0,23.377349853515625,20.733806610107422,20.244901657104492
1515,1515.0,23.38062858581543,20.73509407043457,20.24547004699707
1516,1516.0,23.383895874023438,20.73638343811035,20.246044158935547
1517,1517.0,23.387165069580078,20.737672805786133,20.246614456176758
1518,1518.0,23.39043426513672,20.73896598815918,20.24718475341797
1519,1519.0,23.393701553344727,20.74025535583496,20.24776268005371
1520,1520.0,23.396968841552734,20.741548538208008,20.248334884643555
1521,1521.0,23.400238037109375,20.742843627929688,20.248905181884766
1522,1522.0,23.403507232666016,20.744138717651367,20.249483108520508
1523,1523.0,23.40677261352539,20.745433807373047,20.250059127807617
1524,1524.0,23.410037994384766,20.746728897094727,20.250635147094727
1525,1525.0,23.41330337524414,20.74802589416504,20.2512149810791
