    time           f_x           f_y          f_z          f_xv         f_yv          f_zv         f_xp          f_yp          f_zp     
 0.3811437259  0.0884597412  0.0886366188 0.0000000000 0.0721074687 -0.0011397237 0.0000000000  0.0163522725  0.0897763425 0.0000000000 
 0.3878459208  0.0878671229  0.0877763207 0.0000000000 0.0716040531 -0.0011123086 0.0000000000  0.0162630698  0.0888886293 0.0000000000 
 0.3945477920  0.0876449066  0.0884526603 0.0000000000 0.0711186814 -0.0010852378 0.0000000000  0.0165262252  0.0895378981 0.0000000000 
 0.4012490521  0.0872150084  0.0889626835 0.0000000000 0.0706704600 -0.0010599014 0.0000000000  0.0165445484  0.0900225849 0.0000000000 
 0.4063014670  0.0868999224  0.0889953760 0.0000000000 0.0703249552 -0.0010405898 0.0000000000  0.0165749672  0.0900359658 0.0000000000 
 0.4113536568  0.0865069734  0.0890173914 0.0000000000 0.0699821543 -0.0010209583 0.0000000000  0.0165248192  0.0900383497 0.0000000000 
 0.4164059475  0.0861225035  0.0890839972 0.0000000000 0.0696444953 -0.0010021761 0.0000000000  0.0164780082  0.0900861733 0.0000000000 
 0.4214580460  0.0858240089  0.0898305426 0.0000000000 0.0693154728 -0.0009826775 0.0000000000  0.0165085361  0.0908132201 0.0000000000 
 0.4265098614  0.0854610782  0.0900717463 0.0000000000 0.0690041024 -0.0009553008 0.0000000000  0.0164569758  0.0910270471 0.0000000000 
 0.4309517208  0.0853518864  0.0899492095 0.0000000000 0.0687269894 -0.0009390606 0.0000000000  0.0166248970  0.0908882701 0.0000000000 
 0.4353939288  0.0850466064  0.0899320672 0.0000000000 0.0684546592 -0.0009238869 0.0000000000  0.0165919472  0.0908559541 0.0000000000 
 0.4398364029  0.0847141533  0.0904112164 0.0000000000 0.0681817689 -0.0009085814 0.0000000000  0.0165323844  0.0913197979 0.0000000000 
 0.4442794038  0.0844547936  0.0906448314 0.0000000000 0.0679152058 -0.0008909109 0.0000000000  0.0165395878  0.0915357423 0.0000000000 
 0.4487226038  0.0843294602  0.0904086265 0.0000000000 0.0676700580 -0.0008807281 0.0000000000  0.0166594023  0.0912893546 0.0000000000 
 0.4527710971  0.0840916556  0.0912200787 0.0000000000 0.0674339116 -0.0008664134 0.0000000000  0.0166577441  0.0920864922 0.0000000000 
 0.4568198669  0.0838249373  0.0910888229 0.0000000000 0.0672031351 -0.0008527518 0.0000000000  0.0166218022  0.0919415747 0.0000000000 
 0.4608687961  0.0835943888  0.0910005138 0.0000000000 0.0669773616 -0.0008399085 0.0000000000  0.0166170272  0.0918404223 0.0000000000 
 0.4649178979  0.0837519360  0.0893749879 0.0000000000 0.0667587175 -0.0008272297 0.0000000000  0.0169932186  0.0902022177 0.0000000000 
 0.4689673115  0.0829245337  0.0900488238 0.0000000000 0.0665374601 -0.0008165320 0.0000000000  0.0163870736  0.0908653558 0.0000000000 
 0.4729465285  0.0826866961  0.0899736774 0.0000000000 0.0663197703 -0.0008062941 0.0000000000  0.0163669258  0.0907799715 0.0000000000 
 0.4769259192  0.0821396193  0.0917468915 0.0000000000 0.0660823479 -0.0007881267 0.0000000000  0.0160572714  0.0925350182 0.0000000000 
 0.4809057942  0.0839924726  0.0986390625 0.0000000000 0.0659056058 -0.0007734938 0.0000000000  0.0180868668  0.0994125563 0.0000000000 
 0.4848855455  0.0824968076  0.0812007730 0.0000000000 0.0657175465 -0.0007707865 0.0000000000  0.0167792611  0.0819715595 0.0000000000 
 0.4888654661  0.0822661273  0.0811426128 0.0000000000 0.0655336407 -0.0007641139 0.0000000000  0.0167324866  0.0819067267 0.0000000000 
 0.4927862574  0.0803030431  0.1250330612 0.0000000000 0.0652407516 -0.0007223662 0.0000000000  0.0150622915  0.1257554274 0.0000000000 
 0.4967045160  0.0850063111  0.0714054425 0.0000000000 0.0651422640 -0.0007307358 0.0000000000  0.0198640472  0.0721361783 0.0000000000 
 0.5006243272  0.0781402150  0.1084700952 0.0000000000 0.0648445738 -0.0007036902 0.0000000000  0.0132956412  0.1091737854 0.0000000000 
 0.5045427800  0.0778410731  0.1083118223 0.0000000000 0.0645372212 -0.0006795192 0.0000000000  0.0133038519  0.1089913415 0.0000000000 
 0.5084604632  0.0818682467  0.0753411737 0.0000000000 0.0644309878 -0.0006880377 0.0000000000  0.0174372589  0.0760292114 0.0000000000 
 0.5122491060  0.0890557707  0.0840295087 0.0000000000 0.0644741452 -0.0006983230 0.0000000000  0.0245816255  0.0847278318 0.0000000000 
 0.5160383679  0.0747568961  0.1248316302 0.0000000000 0.0640931528 -0.0006426354 0.0000000000  0.0106637433  0.1254742656 0.0000000000 
 0.5198260724  0.0775122869  0.0969964979 0.0000000000 0.0638366649 -0.0006274455 0.0000000000  0.0136756220  0.0976239434 0.0000000000 
 0.5236114556  0.0858762000  0.0370975318 0.0000000000 0.0638584334 -0.0006893944 0.0000000000  0.0220177666  0.0377869262 0.0000000000 
 0.5273996018  0.0813755388  0.1330247764 0.0000000000 0.0636534540 -0.0006339623 0.0000000000  0.0177220848  0.1336587387 0.0000000000 
 0.5311158884  0.0849521854  0.0612544308 0.0000000000 0.0636422713 -0.0006543991 0.0000000000  0.0213099142  0.0619088299 0.0000000000 
 0.5348335498  0.0848727881  0.0614193136 0.0000000000 0.0636225975 -0.0006610198 0.0000000000  0.0212501906  0.0620803333 0.0000000000 
 0.5385528746  0.0758929001  0.1079417112 0.0000000000 0.0633116752 -0.0006392310 0.0000000000  0.0125812250  0.1085809423 0.0000000000 
 0.5422724814  0.0766463632  0.1361825704 0.0000000000 0.0630028443 -0.0005633920 0.0000000000  0.0136435189  0.1367459625 0.0000000000 
 0.5459918363  0.0763729636  0.0624670887 0.0000000000 0.0627790423 -0.0005921298 0.0000000000  0.0135939213  0.0630592185 0.0000000000 
 0.5497116439  0.0797590132  0.0746730982 0.0000000000 0.0626621879 -0.0006178058 0.0000000000  0.0170968253  0.0752909040 0.0000000000 
 0.5534340959  0.0797294811  0.1069981086 0.0000000000 0.0625341815 -0.0005887706 0.0000000000  0.0171952997  0.1075868793 0.0000000000 
 0.5571589080  0.0857476060  0.1059732152 0.0000000000 0.0624898675 -0.0005562346 0.0000000000  0.0232577385  0.1065294499 0.0000000000 
 0.5608802814  0.0788902828  0.0752308272 0.0000000000 0.0623713566 -0.0005377199 0.0000000000  0.0165189262  0.0757685472 0.0000000000 
 0.5646055662  0.0708890579  0.1217282891 0.0000000000 0.0619461315 -0.0005150633 0.0000000000  0.0089429264  0.1222433524 0.0000000000 
 0.5683252187  0.0762881534  0.1071790334 0.0000000000 0.0617554926 -0.0005169191 0.0000000000  0.0145326608  0.1076959524 0.0000000000 
 0.5720438530  0.0808544207  0.0853736984 0.0000000000 0.0616641491 -0.0005044657 0.0000000000  0.0191902716  0.0858781642 0.0000000000 
 0.5757587711  0.0851092731  0.0767147681 0.0000000000 0.0617316331 -0.0005219826 0.0000000000  0.0233776400  0.0772367507 0.0000000000 
 0.5794721355  0.0770570146  0.0986578862 0.0000000000 0.0615519862 -0.0005189726 0.0000000000  0.0155050284  0.0991768587 0.0000000000 
 0.5831847905  0.0786401578  0.1020034102 0.0000000000 0.0613867315 -0.0005188908 0.0000000000  0.0172534263  0.1025223010 0.0000000000 
 0.5868951230  0.0818534630  0.1101705939 0.0000000000 0.0612868992 -0.0004906438 0.0000000000  0.0205665638  0.1106612377 0.0000000000 
 0.5906041882  0.0740656411  0.0726111455 0.0000000000 0.0610795101 -0.0004976105 0.0000000000  0.0129861310  0.0731087560 0.0000000000 
 0.5943184497  0.0843896722  0.0825406785 0.0000000000 0.0610719013 -0.0004790058 0.0000000000  0.0233177709  0.0830196843 0.0000000000 
 0.5980294559  0.0752968752  0.1095730680 0.0000000000 0.0608484128 -0.0004644459 0.0000000000  0.0144484624  0.1100375139 0.0000000000 
 0.6017420484  0.0765946048  0.0921496319 0.0000000000 0.0606852390 -0.0004457280 0.0000000000  0.0159093658  0.0925953600 0.0000000000 
 0.6054560871  0.0753736269  0.0677708251 0.0000000000 0.0605171692 -0.0004428021 0.0000000000  0.0148564577  0.0682136272 0.0000000000 
 0.6091726917  0.0761809746  0.1284769284 0.0000000000 0.0603361163 -0.0004000445 0.0000000000  0.0158448583  0.1288769728 0.0000000000 
 0.6128873145  0.0749323449  0.0844078015 0.0000000000 0.0601696248 -0.0004088438 0.0000000000  0.0147627201  0.0848166453 0.0000000000 
 0.6166032400  0.0752998290  0.0840387833 0.0000000000 0.0600264112 -0.0004140350 0.0000000000  0.0152734178  0.0844528184 0.0000000000 
 0.6203215540  0.0778597217  0.0834688466 0.0000000000 0.0599194738 -0.0004282780 0.0000000000  0.0179402479  0.0838971246 0.0000000000 
 0.6240443613  0.0850740852  0.0905052443 0.0000000000 0.0599713204 -0.0004228477 0.0000000000  0.0251027648  0.0909280920 0.0000000000 
 0.6277636579  0.0735693922  0.1101812806 0.0000000000 0.0597665471 -0.0003879359 0.0000000000  0.0138028451  0.1105692165 0.0000000000 
 0.6314831452  0.0823169801  0.1184994660 0.0000000000 0.0597091539 -0.0003659324 0.0000000000  0.0226078263  0.1188653984 0.0000000000 
 0.6352027871  0.0818957877  0.1173300288 0.0000000000 0.0596583486 -0.0003373969 0.0000000000  0.0222374391  0.1176674257 0.0000000000 
 0.6389211805  0.0569632263 -0.0073896079 0.0000000000 0.0591269989 -0.0004266530 0.0000000000 -0.0021637726 -0.0069629549 0.0000000000 
 0.6426086424  0.0896991210  0.2316029926 0.0000000000 0.0591388076 -0.0002918821 0.0000000000  0.0305603133  0.2318948747 0.0000000000 
 0.6462929228  0.0756108507  0.0451148369 0.0000000000 0.0591163653 -0.0003458806 0.0000000000  0.0164944853  0.0454607175 0.0000000000 
 0.6499796321  0.0755654742  0.0452444139 0.0000000000 0.0590744386 -0.0003746325 0.0000000000  0.0164910356  0.0456190464 0.0000000000 
 0.6536675769  0.0783188467  0.0711058655 0.0000000000 0.0589667635 -0.0003664633 0.0000000000  0.0193520833  0.0714723288 0.0000000000 
 0.6573589460  0.0775057390  0.1078575544 0.0000000000 0.0587903092 -0.0003290755 0.0000000000  0.0187154298  0.1081866299 0.0000000000 
 0.6610190723  0.0762324190  0.2109096049 0.0000000000 0.0585420808 -0.0002241309 0.0000000000  0.0176903382  0.2111337358 0.0000000000 
 0.6646743729  0.0747296089  0.0207040509 0.0000000000 0.0585162819 -0.0003304708 0.0000000000  0.0162133269  0.0210345216 0.0000000000 
 0.6683320672  0.0757134133  0.0295443342 0.0000000000 0.0585378630 -0.0003993775 0.0000000000  0.0171755503  0.0299437117 0.0000000000 
 0.6719975470  0.0830411975  0.1665257662 0.0000000000 0.0584814398 -0.0003021375 0.0000000000  0.0245597577  0.1668279038 0.0000000000 
 0.6756540257  0.0658749496  0.0657763995 0.0000000000 0.0581336365 -0.0003109203 0.0000000000  0.0077413131  0.0660873198 0.0000000000 
 0.6793119336  0.0730394902  0.1399495975 0.0000000000 0.0578829049 -0.0002791316 0.0000000000  0.0151565853  0.1402287291 0.0000000000 
 0.6829676807  0.0772871703  0.0233698784 0.0000000000 0.0579958860 -0.0003418471 0.0000000000  0.0192912843  0.0237117256 0.0000000000 
 0.6866294724  0.0782498887  0.0604306654 0.0000000000 0.0580011022 -0.0003361174 0.0000000000  0.0202487865  0.0607667829 0.0000000000 
 0.6902906907  0.0776233142  0.0977926825 0.0000000000 0.0578803804 -0.0002954149 0.0000000000  0.0197429338  0.0980880974 0.0000000000 
 0.6939610787  0.0763484959  0.1492987367 0.0000000000 0.0576898611 -0.0002551782 0.0000000000  0.0186586349  0.1495539149 0.0000000000 
 0.6976249683  0.0726714562  0.3378638800 0.0000000000 0.0572366373  0.0000183554 0.0000000000  0.0154348189  0.3378455246 0.0000000000 
 0.7012753668  0.0732694114 -0.1296709606 0.0000000000 0.0573663243 -0.0002643263 0.0000000000  0.0159030870 -0.1294066343 0.0000000000 
 0.7049323218  0.0751931900  0.1854345263 0.0000000000 0.0572379907 -0.0001936780 0.0000000000  0.0179551992  0.1856282043 0.0000000000 
 0.7085886660  0.0824094549  0.1068805658 0.0000000000 0.0571884312 -0.0002041331 0.0000000000  0.0252210237  0.1070846989 0.0000000000 
 0.7122461512  0.0677354513  0.0955143398 0.0000000000 0.0570437608 -0.0002139057 0.0000000000  0.0106916906  0.0957282455 0.0000000000 
 0.7159011605  0.0790945515  0.0563297748 0.0000000000 0.0570408588 -0.0002202408 0.0000000000  0.0220536927  0.0565500156 0.0000000000 
 0.7195562597  0.0610668003  0.1056525757 0.0000000000 0.0567934593 -0.0001959668 0.0000000000  0.0042733410  0.1058485425 0.0000000000 
 0.7232086917  0.0863641832  0.1285865548 0.0000000000 0.0567394138 -0.0001815160 0.0000000000  0.0296247694  0.1287680708 0.0000000000 
 0.7268626378  0.0755457041  0.1192766803 0.0000000000 0.0566281509 -0.0001613316 0.0000000000  0.0189175532  0.1194380118 0.0000000000 
 0.7305119500  0.0721512544  0.1119374390 0.0000000000 0.0565211336 -0.0001577210 0.0000000000  0.0156301208  0.1120951599 0.0000000000 
 0.7340725944  0.0648276400  0.0423480596 0.0000000000 0.0565265880 -0.0001987447 0.0000000000  0.0083010520  0.0425468043 0.0000000000 
 0.7376371199  0.0884106809  0.0761879066 0.0000000000 0.0565448314 -0.0002023481 0.0000000000  0.0318658495  0.0763902547 0.0000000000 
 0.7412067992  0.0657706571  0.1147509661 0.0000000000 0.0563743851 -0.0001627389 0.0000000000  0.0093962719  0.1149137051 0.0000000000 
 0.7447759718  0.0757966453  0.0584913825 0.0000000000 0.0563247662 -0.0001880954 0.0000000000  0.0194718791  0.0586794779 0.0000000000 
 0.7483464916  0.0706441594  0.1078955428 0.0000000000 0.0561692262 -0.0001608150 0.0000000000  0.0144749332  0.1080563578 0.0000000000 
 0.7519168214  0.0804220045  0.0842404584 0.0000000000 0.0561793561 -0.0001674148 0.0000000000  0.0242426483  0.0844078732 0.0000000000 
 0.7554870289  0.0685106852  0.1059658034 0.0000000000 0.0559852885 -0.0001741974 0.0000000000  0.0125253968  0.1061400007 0.0000000000 
 0.7590575792  0.0765640201  0.1062933617 0.0000000000 0.0559173346 -0.0001309273 0.0000000000  0.0206466855  0.1064242890 0.0000000000 
 0.7626292868  0.0724320104  0.1037295267 0.0000000000 0.0557976670 -0.0001158470 0.0000000000  0.0166343434  0.1038453738 0.0000000000 
 0.7661990976  0.0738563384  0.1120150535 0.0000000000 0.0556925863 -0.0001136858 0.0000000000  0.0181637521  0.1121287392 0.0000000000 
 0.7697686201  0.0736563318  0.1117153783 0.0000000000 0.0555918168 -0.0001028521 0.0000000000  0.0180645150  0.1118182304 0.0000000000 
 0.7733376088  0.0701981322  0.0704398466 0.0000000000 0.0554936492 -0.0001357960 0.0000000000  0.0147044830  0.0705756426 0.0000000000 
 0.7769072657  0.0791099459  0.0957937374 0.0000000000 0.0555816687 -0.0001476666 0.0000000000  0.0235282772  0.0959414040 0.0000000000 
 0.7804765496  0.0683657129  0.1312862572 0.0000000000 0.0553354173 -0.0000920167 0.0000000000  0.0130302956  0.1313782739 0.0000000000 
 0.7840448149  0.0784081900  0.0866499166 0.0000000000 0.0553825237 -0.0001155471 0.0000000000  0.0230256663  0.0867654637 0.0000000000 
 0.7876121771  0.0723238983  0.0888590648 0.0000000000 0.0553049877 -0.0001308079 0.0000000000  0.0170189106  0.0889898727 0.0000000000 
 0.7911808583  0.0722787917  0.0888143253 0.0000000000 0.0552168218 -0.0001195581 0.0000000000  0.0170619700  0.0889338835 0.0000000000 
 0.7947503736  0.0725386330  0.0894928329 0.0000000000 0.0551120091 -0.0001455880 0.0000000000  0.0174266239  0.0896384208 0.0000000000 
 0.7983203056  0.0669398608  0.0896873536 0.0000000000 0.0548320024 -0.0001051012 0.0000000000  0.0121078584  0.0897924548 0.0000000000 
 0.8018897047  0.0815417279  0.1269176901 0.0000000000 0.0549857938 -0.0000887427 0.0000000000  0.0265559341  0.1270064327 0.0000000000 
 0.8054612708  0.0684941130  0.1164957585 0.0000000000 0.0547968255 -0.0000698942 0.0000000000  0.0136972876  0.1165656526 0.0000000000 
 0.8090300924  0.0685267116  0.1160785242 0.0000000000 0.0546154655 -0.0000684594 0.0000000000  0.0139112461  0.1161469836 0.0000000000 
 0.8125910583  0.0870892248  0.1030296992 0.0000000000 0.0547890425 -0.0000371960 0.0000000000  0.0323001824  0.1030668953 0.0000000000 
 0.8161564641  0.0574366634  0.1070643675 0.0000000000 0.0544073766 -0.0000082759 0.0000000000  0.0030292868  0.1070726434 0.0000000000 
 0.8197226442  0.0790076357  0.1008831816 0.0000000000 0.0544583392 -0.0000378803 0.0000000000  0.0245492964  0.1009210619 0.0000000000 
 0.8232926440  0.0726968573  0.0700215685 0.0000000000 0.0544817085 -0.0000584356 0.0000000000  0.0182151488  0.0700800041 0.0000000000 
 0.8268566904  0.0761216403  0.1146041490 0.0000000000 0.0544911124 -0.0000439290 0.0000000000  0.0216305279  0.1146480780 0.0000000000 
 0.8304189639  0.0716219903  0.1002718687 0.0000000000 0.0543924035 -0.0000301698 0.0000000000  0.0172295868  0.1003020385 0.0000000000 
 0.8339832342  0.0711494296  0.1000847628 0.0000000000 0.0542568993 -0.0000255578 0.0000000000  0.0168925303  0.1001103206 0.0000000000 
 0.8375454993  0.0718221602  0.0992831956 0.0000000000 0.0541616915 -0.0000158847 0.0000000000  0.0176604688  0.0992990803 0.0000000000 
 0.8411080141  0.0779866723  0.0907112234 0.0000000000 0.0542446524 -0.0000548398 0.0000000000  0.0237420199  0.0907660632 0.0000000000 
 0.8446573600  0.0705968585  0.0847995944 0.0000000000 0.0541022110 -0.0000492280 0.0000000000  0.0164946474  0.0848488225 0.0000000000 
 0.8482156800  0.0621576132  0.0864954176 0.0000000000 0.0538542417 -0.0000399237 0.0000000000  0.0083033715  0.0865353413 0.0000000000 
 0.8517793265  0.0792287775  0.1475301303 0.0000000000 0.0538829240  0.0000100830 0.0000000000  0.0253458535  0.1475200473 0.0000000000 
 0.8553459470  0.0763741084  0.1052615991 0.0000000000 0.0539838625  0.0000431849 0.0000000000  0.0223902459  0.1052184142 0.0000000000 
 0.8589162681  0.0630626357  0.0837585676 0.0000000000 0.0536586942  0.0000111720 0.0000000000  0.0094039415  0.0837473956 0.0000000000 
 0.8624900263  0.0742849239  0.1049023674 0.0000000000 0.0536477802  0.0000152469 0.0000000000  0.0206371437  0.1048871205 0.0000000000 
 0.8660636876  0.0742878685  0.1048550177 0.0000000000 0.0536559346  0.0000181832 0.0000000000  0.0206319339  0.1048368344 0.0000000000 
 0.8696366513  0.0742366038  0.1047071436 0.0000000000 0.0536458102  0.0000221004 0.0000000000  0.0205907936  0.1046850432 0.0000000000 
 0.8732083815  0.0739618347  0.1040917244 0.0000000000 0.0536073479  0.0000281885 0.0000000000  0.0203544869  0.1040635359 0.0000000000 
 0.8767812253  0.0574950785  0.0549339809 0.0000000000 0.0532217475 -0.0000150512 0.0000000000  0.0042733310  0.0549490321 0.0000000000 
 0.8803597880  0.0819896842  0.1291538690 0.0000000000 0.0533400077  0.0000370037 0.0000000000  0.0286496765  0.1291168653 0.0000000000 
 0.8839295049  0.0688118446  0.1173618709 0.0000000000 0.0532668841  0.0000649850 0.0000000000  0.0155449604  0.1172968859 0.0000000000 
 0.8874976833  0.0687085479  0.1173072347 0.0000000000 0.0531730862  0.0000799907 0.0000000000  0.0155354618  0.1172272440 0.0000000000 
 0.8910657052  0.0757692831  0.0732044256 0.0000000000 0.0531483848  0.0000402747 0.0000000000  0.0226208983  0.0731641509 0.0000000000 
 0.8946343580  0.0705541783  0.1094086488 0.0000000000 0.0530803938  0.0000558179 0.0000000000  0.0174737845  0.1093528309 0.0000000000 
 0.8982024364  0.0705108700  0.1093830433 0.0000000000 0.0530053167  0.0000718401 0.0000000000  0.0175055533  0.1093112032 0.0000000000 
 0.9017694883  0.0706100486  0.1090296658 0.0000000000 0.0529280912  0.0000733538 0.0000000000  0.0176819575  0.1089563120 0.0000000000 
 0.9053343937  0.0752206418  0.0895352950 0.0000000000 0.0528962785  0.0000378023 0.0000000000  0.0223243632  0.0894974927 0.0000000000 
 0.9089007834  0.0656256819  0.0920771301 0.0000000000 0.0527646020  0.0000638746 0.0000000000  0.0128610799  0.0920132555 0.0000000000 
 0.9124662281  0.0812072149  0.0960951029 0.0000000000 0.0529346506  0.0000343762 0.0000000000  0.0282725643  0.0960607267 0.0000000000 
 0.9160317668  0.0626444681  0.1213259706 0.0000000000 0.0526563103  0.0000917661 0.0000000000  0.0099881578  0.1212342044 0.0000000000 
 0.9195963926  0.0624598955  0.1212679795 0.0000000000 0.0523803734  0.0001251714 0.0000000000  0.0100795222  0.1211428081 0.0000000000 
 0.9231604840  0.0637279458  0.1200690419 0.0000000000 0.0521703539  0.0001541816 0.0000000000  0.0115575919  0.1199148603 0.0000000000 
 0.9267213538  0.1092437413  0.0688975433 0.0000000000 0.0530518431  0.0000738614 0.0000000000  0.0561918982  0.0688236819 0.0000000000 
 0.9302840388  0.0407699068  0.1047598201 0.0000000000 0.0522662393  0.0001113589 0.0000000000 -0.0114963325  0.1046484612 0.0000000000 
 0.9338484000  0.0841572257  0.0891574801 0.0000000000 0.0525257633  0.0000816288 0.0000000000  0.0316314624  0.0890758513 0.0000000000 
 0.9374147173  0.0669226707  0.1044688250 0.0000000000 0.0523510271  0.0001072987 0.0000000000  0.0145716436  0.1043615263 0.0000000000 
 0.9409812377  0.0714812147  0.1036449205 0.0000000000 0.0522922923  0.0001154410 0.0000000000  0.0191889224  0.1035294795 0.0000000000 
 0.9445481355  0.0714337526  0.1036098113 0.0000000000 0.0522510439  0.0001196818 0.0000000000  0.0191827087  0.1034901295 0.0000000000 
