position_x	position_y	position_z
0.09	0	0.01
0.08724541507	0.002184436816	0.010065
0.084439579499	0.004231021904	0.01013
0.081587666518	0.006138601168	0.010195
0.078694873948	0.007906193055	0.01026
0.07576641881	0.009532989033	0.010325
0.072807531915	0.01101835391	0.01039
0.069823452466	0.012361825994	0.010455
0.066819422651	0.013563117085	0.01052
0.063800682244	0.014622112311	0.010585
0.060772463219	0.0155388698	0.01065
0.057739984382	0.016313620191	0.010715
0.054708446011	0.016946765983	0.01078
0.051683024541	0.017438880732	0.010845
0.048668867258	0.017790708077	0.01091
0.04567108704	0.018003160619	0.010975
0.042694757133	0.018077318638	0.01104
0.03974490597	0.018014428656	0.011105
0.036826512037	0.017815901846	0.01117
0.033944498795	0.017483312287	0.011235
0.031103729651	0.017018395071	0.0113
0.028309002999	0.016423044257	0.011365
0.025565047321	0.015699310683	0.01143
0.022876516357	0.014849399626	0.011495
0.020247984353	0.013875668327	0.01156
0.017683941379	0.012780623364	0.011625
0.015188788742	0.011566917901	0.01169
0.01276683447	0.010237348788	0.011755
0.010422288895	0.008794853531	0.01182
0.00815926033	0.007242507139	0.011885
0.005981750838	0.005583518831	0.01195
0.003893652106	0.003821228626	0.012015
0.001898741423	0.001959103809	0.01208
0.000000677766	0.000000735278	0.012145
0.001797002001	0.002050166229	0.01221
0.003490886815	0.004189774008	0.012275
0.005077694985	0.006414149386	0.01234
0.006554277636	0.008719245815	0.012405
0.007917622034	0.011100913067	0.01247
0.009164854782	0.013554901533	0.012535
0.010293244884	0.016076866615	0.0126
0.011300206681	0.018662373201	0.012665
0.012183302644	0.021306900239	0.01273
0.012940246037	0.024005845386	0.012795
0.013568903435	0.026754529735	0.01286
0.014067297099	0.029548202621	0.012925
0.014433607209	0.032382046496	0.01299
0.014666173949	0.035251181868	0.013055
0.014763499442	0.038150672302	0.01312
0.014724249538	0.041075529484	0.013185
0.014547255446	0.04402071833	0.01325
0.012650203533	0.041760926683	0.013315
0.010875887492	0.03943538746	0.01338
0.009226368865	0.037048840723	0.013445
0.007703548525	0.034606087506	0.01351
0.006309164947	0.032111984733	0.013575
0.005044792624	0.029571440093	0.01364
0.003911840643	0.026989406866	0.013705
0.002911551413	0.024370878718	0.01377
0.002044999556	0.021720884451	0.013835
0.001313090949	0.019044482733	0.0139
0.000716561934	0.016346756796	0.013965
0.00025597868	0.01363280912	0.01403
-0.000068263294	0.010907756095	0.014095
-0.000255939432	0.008176722676	0.01416
-0.000306996293	0.005444837029	0.014225
-0.000221551548	0.002717225178	0.01429
-0.000000106188	0.000000994346	0.014355
-0.000357517687	0.00270471585	0.01442
-0.000850053595	0.005388851809	0.014485
-0.001476915077	0.008048338181	0.01455
-0.002237134631	0.010678139699	0.014615
-0.00312957705	0.013273255137	0.01468
-0.004152940546	0.015828722545	0.014745
-0.005305758034	0.018339624447	0.01481
-0.006586398566	0.020801093005	0.014875
-0.007993068924	0.023208315127	0.01494
-0.009523815363	0.025556537536	0.015005
-0.011176525507	0.027841071783	0.01507
-0.0129489304	0.030057299196	0.015135
-0.014838606691	0.032200675776	0.0152
-0.016842978984	0.034266737018	0.015265
-0.018959322321	0.036251102666	0.01533
-0.021184764807	0.038149481391	0.015395
-0.02351629038	0.039957675389	0.01546
-0.02595074172	0.041671584897	0.015525
-0.028484823285	0.043287212621	0.01559
-0.031115104489	0.044800668071	0.015655
-0.033838023003	0.046208171804	0.01572
-0.036649888192	0.047506059568	0.015785
-0.039546884664	0.048690786334	0.01585
-0.042525075953	0.049758930238	0.015915
-0.045580408312	0.050707196399	0.01598
-0.048708714625	0.051532420629	0.016045
-0.051905718428	0.052231573027	0.01611
-0.055167038043	0.052801761455	0.016175
-0.058488190811	0.053240234879	0.01624
-0.06186459743	0.053544386605	0.016305
-0.06529158639	0.053711757362	0.01637
-0.068764398501	0.053740038273	0.016435
-0.072278191515	0.053627073678	0.0165
-0.071367619703	0.050231435105	0.016565
-0.070333749131	0.046915965996	0.01663
-0.069180046699	0.043684675697	0.016695
-0.067910101866	0.04054144964	0.01676
-0.066527622604	0.037490045743	0.016825
-0.06503643125	0.034534090936	0.01689
-0.063440460256	0.031677077814	0.016955
-0.06174374785	0.028922361416	0.01702
-0.059950433603	0.026273156149	0.017085
-0.058064753901	0.023732532837	0.01715
-0.056091037346	0.021303415913	0.017215
-0.05403370007	0.018988580753	0.01728
-0.051897240975	0.016790651152	0.017345
-0.049686236904	0.014712096941	0.01741
-0.047405337741	0.012755231762	0.017475
-0.045059261458	0.010922210976	0.01754
-0.042652789092	0.009215029737	0.017605
-0.040190759675	0.007635521208	0.01767
-0.037678065121	0.006185354934	0.017735
-0.035119645054	0.004866035372	0.0178
-0.032520481608	0.003678900572	0.017865
-0.029885594189	0.002625121023	0.01793
-0.027220034203	0.001705698646	0.017995
-0.024528879761	0.000921465956	0.01806
-0.021817230362	0.000273085379	0.018125
-0.019090201557	-0.000238951271	0.01819
-0.016352919606	-0.00061432315	0.018255
-0.013610516123	-0.000852880593	0.01832
-0.010868122719	-0.000954645146	0.018385
-0.008130865649	-0.00091980945	0.01845
-0.005403860463	-0.000748736957	0.018515
-0.002692206672	-0.000441961491	0.01858
-0.000000982428	-0.000000186644	0.018645
-0.00266476078	-0.000575714985	0.01871
-0.005300003391	-0.001284702708	0.018775
-0.007899763026	-0.00212556883	0.01884
-0.010459099688	-0.00309693988	0.018905
-0.012973120941	-0.004197278005	0.01897
-0.015436987026	-0.005424882515	0.019035
-0.01784591595	-0.006777891582	0.0191
-0.020195188503	-0.00825428409	0.019165
-0.022480153231	-0.00985188164	0.01923
-0.02469623134	-0.011568350696	0.019295
-0.026838921539	-0.013401204887	0.01936
-0.02890380481	-0.015347807445	0.019425
-0.030886549105	-0.01740537379	0.01949
-0.032782913964	-0.019570974258	0.019555
-0.03458875505	-0.021841536964	0.01962
-0.0363000286	-0.024213850797	0.019685
-0.037912795782	-0.026684568561	0.01975
-0.035042779175	-0.026000120663	0.019815
-0.032232154532	-0.025189738527	0.01988
-0.029485401855	-0.02425600047	0.019945
-0.026806908445	-0.023201629512	0.02001
-0.024200964484	-0.022029490322	0.020075
