0.0     0.501876145601     0.501875773072     0.501876145601
0.01     0.50186432898     0.501873746514     0.501864895225
0.02     0.501821011305     0.501848429441     0.501821622252
0.03     0.501756086946     0.501782134175     0.501756221056
0.04     0.501675114036     0.501660078764     0.501674309373
0.05     0.501581534743     0.501538008451     0.501579523087
0.06     0.501477584243     0.501429438591     0.501474127173
0.07     0.501364588737     0.501339435577     0.501359567046
0.08     0.501243263483     0.50127017498     0.50123667717
0.09     0.501146286726     0.501223087311     0.501141652465
0.1     0.501090288162     0.501199364662     0.501084893942
0.11     0.501034572721     0.500913262367     0.50102840364
0.12     0.500977769494     0.500627756119     0.50097116828
0.13     0.500918403268     0.500395804644     0.500911667943
0.14     0.500857815146     0.500140607357     0.5008572191
0.15     0.500901207328     0.499784111977     0.500900879502
0.16     0.500941976905     0.499456167221     0.500941842794
0.17     0.500978112221     0.499056190252     0.500978112221
0.18     0.501050323248     0.498409628868     0.501049622893
0.19     0.501220822334     0.497898638248     0.501220077276
0.2     0.501384913921     0.497493863106     0.501383960247
0.21     0.501540258527     0.496491491795     0.501539185643
0.22     0.501747459173     0.495697647333     0.501747712493
0.23     0.502022311091     0.495193868876     0.502024397254
0.24     0.502282351255     0.493878990412     0.502286508679
0.25     0.502525061369     0.492940962315     0.502531260252
0.26     0.502761557698     0.491790771484     0.502793878317
0.27     0.503128364682     0.490660816431     0.503162354231
0.28     0.503470033407     0.48894956708     0.503506109118
0.29     0.503908097744     0.487934470177     0.503953889012
0.3     0.504377678037     0.486036002636     0.504421800375
0.31     0.504818603396     0.484442800283     0.504861295223
0.32     0.5053858459     0.482680857182     0.505422800779
0.33     0.505920797586     0.480703443289     0.505957558751
0.34     0.506425350904     0.478582829237     0.506462067366
0.35     0.507051408291     0.476443856955     0.507090762258
0.36     0.507662221789     0.474165946245     0.507702037692
0.37     0.508300378919     0.4717002213     0.508339703083
0.38     0.509027197957     0.469123750925     0.509066313505
0.39     0.509720757604     0.466378599405     0.50975959003
0.4     0.510539084673     0.463859558105     0.510576188564
0.41     0.511352747679     0.46076798439     0.511390402913
0.42     0.512193635106     0.457491934299     0.512232840061
0.43     0.513150259852     0.454686433077     0.513190343976
0.44     0.514082714915     0.45140299201     0.514123991132
0.45     0.515165880322     0.448061823845     0.515209510922
0.46     0.516262814403     0.444660395384     0.516305163503
0.47     0.517267152667     0.440995305777     0.517308652401
0.48     0.518324449658     0.437891036272     0.518363773823
0.49     0.519271686673     0.434631288052     0.519309714437
0.5     0.520229771733     0.431436181068     0.520268529654
0.51     0.52119153738     0.428482413292     0.521229565144
0.52     0.52207916975     0.425318300724     0.522116854787
0.53     0.523062780499     0.423015415668     0.523101165891
0.54     0.523998007178     0.420504301786     0.524036586285
0.55     0.524909332395     0.417976766825     0.524948805571
0.56     0.525916397572     0.416022986174     0.525956586003
0.57     0.526870235801     0.413986802101     0.526911467314
0.58     0.527860611677     0.412111788988     0.527904123068
0.59     0.528923019767     0.410370290279     0.528968319297
0.6     0.529945477843     0.408616840839     0.529992878437
0.61     0.531096413732     0.407100856304     0.531147241592
0.62     0.53222630918     0.405621618032     0.532274350524
0.63     0.533203467727     0.404288768768     0.533249348402
0.64     0.534254878759     0.402991682291     0.534298747778
0.65     0.535183653235     0.401612341404     0.535226300359
0.66     0.536054104567     0.400605738163     0.536096319556
0.67     0.53698310256     0.399384796619     0.53702493012
0.68     0.537825450301     0.398379683495     0.537867173553
0.69     0.538672789931     0.3975071311     0.538714960217
0.7     0.539552092552     0.39630395174     0.539594635367
0.71     0.540360912681     0.395746052265     0.540403962135
0.72     0.541237235069     0.394555985928     0.541281417012
0.73     0.542107924819     0.39426368475     0.542153120041
0.74     0.54291652143     0.393108785152     0.542962983251
0.75     0.543868407607     0.392570793629     0.543916687369
0.76     0.544766873121     0.391868114471     0.544817045331
0.77     0.545670866966     0.391318321228     0.545723289251
0.78     0.546691253781     0.390748262405     0.546746447682
0.79     0.547626823187     0.390186607838     0.54767999053
0.8     0.548553109169     0.389503955841     0.548603624105
0.81     0.549436658621     0.38932287693     0.549485206604
0.82     0.550205692649     0.388632833958     0.550253123045
0.83     0.551050394773     0.388495326042     0.55109654367
0.84     0.551820382476     0.387919902802     0.551866039634
0.85     0.552532166243     0.387496352196     0.552577212453
0.86     0.553326800466     0.387402892113     0.55337177217
0.87     0.554038122296     0.386767148972     0.554083302617
0.88     0.55475795269     0.386946260929     0.554803133011
0.89     0.55551213026     0.386217772961     0.555557847023
0.9     0.556193321943     0.386288821697     0.556239724159
0.91     0.556950449944     0.385792791843     0.556997492909
0.92     0.557689040899     0.385602474213     0.557737097144
0.93     0.558368563652     0.385747492313     0.55841742456
0.94     0.559182852507     0.385229587555     0.559233263135
0.95     0.559927299619     0.385465443134     0.559979319572
0.96     0.560688719153     0.384958803654     0.560742139816
0.97     0.561527356505     0.384917676449     0.561583042145
0.98     0.562299728394     0.384781777859     0.562357842922
0.99     0.563155055046     0.384527623653     0.563210830092
1.0     0.56394302845     0.384818971157     0.563996508718
1.01     0.564612492919     0.384451210499     0.564663648605
1.02     0.565388560295     0.384582638741     0.565438345075
1.03     0.566055521369     0.384442687035     0.566104397178
1.04     0.566690891981     0.384342133999     0.566738381982
1.05     0.567374691367     0.384523272514     0.567421808839
1.06     0.567970409989     0.384166240692     0.568017378449
1.07     0.568600416183     0.384277701378     0.568646639585
1.08     0.569227188826     0.384110689163     0.569273486733
1.09     0.56977583468     0.384185194969     0.569822445512
1.1     0.570420742035     0.384386837482     0.570466995239
1.11     0.571009501815     0.38419687748     0.571056246758
1.12     0.571561306715     0.384458184242     0.571607932448
1.13     0.572200521827     0.384255409241     0.572247967124
1.14     0.572763323784     0.384314477444     0.572811588645
1.15     0.573357358575     0.384419977665     0.573405891657
1.16     0.573977097869     0.384220182896     0.574026718736
1.17     0.574522614479     0.384466767311     0.574573397636
1.18     0.575175061822     0.384172976017     0.575226560235
1.19     0.575785160065     0.384369075298     0.575838178396
1.2     0.57635986805     0.384523451328     0.57641364634
1.21     0.577048793435     0.384455025196     0.57710455358
1.22     0.57765839994     0.384847998619     0.577715992928
1.23     0.578315734863     0.384589791298     0.578373298049
1.24     0.578974112868     0.384768605232     0.579029470682
1.25     0.579515188932     0.384852349758     0.579569071531
1.26     0.580140829086     0.38472366333     0.580192312598
1.27     0.580689027905     0.385097563267     0.580739468336
1.28     0.581179246306     0.384742498398     0.581227988005
1.29     0.581747025251     0.384907901287     0.581795096397
1.3     0.582220926881     0.384845495224     0.582268610597
1.31     0.58271022141     0.384853482246     0.582756623626
1.32     0.583211392164     0.385330855846     0.58325766027
1.33     0.583629742265     0.385062098503     0.583675980568
1.34     0.584128633142     0.385380864143     0.584173932672
1.35     0.584578126669     0.385426938534     0.584623545408
1.36     0.584978923202     0.385352790356     0.585023611784
1.37     0.58546628058     0.385799586773     0.585511282086
1.38     0.585872158408     0.385432720184     0.585917428136
1.39     0.586298361421     0.385750949383     0.58634313941
1.4     0.586742401123     0.385680019855     0.586787581444
1.41     0.587108463049     0.385563194752     0.5871540308
1.42     0.587565749884     0.385936677456     0.587611064315
1.43     0.587970599532     0.385485172272     0.588016480207
