t,bubble_diameter
2.0057639764311386, 0.36826880020275504
2.0208491558510966, 0.36824592323323085
2.0350411338580314, 0.36820845544062436
2.0492331118649663, 0.368166304173942
2.0634250898719007, 0.36812883638133553
2.077617067878836, 0.3680960520628048
2.0918090458857703, 0.36807029295538785
2.106001023892705, 0.3680304834257434
2.12019300189964, 0.368016433003516
2.1343849799065744, 0.3679813069479474
2.1485769579135092, 0.3679695982627579
2.162768935920444, 0.36794149741830295
2.1769609139273784, 0.3679180800479239
2.1911528919343133, 0.3679133965738481
2.205344869941248, 0.36789232094050694
2.2195368479481825, 0.36786656183308997
2.233728825955118, 0.36786656183308997
2.247920803962052, 0.36785719488493834
2.262112781968987, 0.367840802725673
2.276304759975922, 0.36783143577752136
2.2904967379828562, 0.3678173853552939
2.304688715989791, 0.367815043618256
2.318880693996726, 0.367815043618256
2.3330726720036603, 0.3678127018812181
2.3472646500105956, 0.3678127018812181
2.36145662801753, 0.36778928451083903
2.375648606024465, 0.36778694277380114
2.3898405840313997, 0.3677916262478769
2.404032562038334, 0.36776352540342205
2.418224540045269, 0.36776586714045995
2.4324165180522037, 0.36776352540342205
2.446608496059138, 0.36776352540342205
2.460800474066073, 0.36776586714045995
2.4749924520730078, 0.36776352540342205
2.489184430079942, 0.36776118366638416
2.5033764080868774, 0.3677588419293462
2.517568386093812, 0.36774010803304297
2.5317603641007467, 0.36774010803304297
2.5459523421076815, 0.3677237158737776
2.560144320114616, 0.367714348925626
2.5743362981215507, 0.3677073237145123
2.5885282761284856, 0.36770498197747437
2.60272025413542, 0.36769795676636063
2.616912232142355, 0.367688589818209
2.6311042101492896, 0.36766751418486787
2.645296188156224, 0.36766048897375414
2.6594881661631593, 0.3676511220256025
2.6736801441700937, 0.36763238812929927
2.687872122177028, 0.3676089707589202
2.7020641001839634, 0.3676066290218823
2.7162560781908978, 0.3675832116515032
2.730448056197833, 0.36756447775519996
2.7446400342047674, 0.3675434021218588
2.758832012211702, 0.3675246682255556
2.773023990218637, 0.3674989091181386
2.7872159682255715, 0.36747080827368367
2.801407946232506, 0.3674450491662667
2.815599924239441, 0.3674169483218118
2.8297919022463756, 0.36738884747735695
2.84398388025331, 0.36735606315882624
2.8581758582602452, 0.36732327884029553
2.8723678362671796, 0.3672904945217649
2.886559814274115, 0.3672553684661963
2.9007517922810493, 0.3672061919884002
2.9149437702879837, 0.3671734076698695
2.929135748294919, 0.36711954771799765
2.9433277263018534, 0.3670750547142774
2.9575197043087877, 0.36702353649944347
2.971711682315723, 0.36696030959942
2.9859036603226574, 0.36691113312162393
2.997515278691968, 0.36685551686697365
