    time           f_x           f_y           f_z          f_xv         f_yv          f_zv         f_xp           f_yp          f_zp     
 0.2192438472  0.1180233617   0.1916028585 0.0000000000 0.0891227605 -0.0048032174 0.0000000000  0.0289006012   0.1964060759 0.0000000000 
 0.2252083867  0.1183724168   0.2045616888 0.0000000000 0.0880801779 -0.0046720615 0.0000000000  0.0302922389   0.2092337503 0.0000000000 
 0.2309653914  0.1152486577   0.1859442315 0.0000000000 0.0871025250 -0.0045676355 0.0000000000  0.0281461327   0.1905118669 0.0000000000 
 0.2367244826  0.1147987258   0.1966198645 0.0000000000 0.0861396066 -0.0044498694 0.0000000000  0.0286591191   0.2010697339 0.0000000000 
 0.2424821407  0.1137947884   0.1964037949 0.0000000000 0.0852169997 -0.0043376300 0.0000000000  0.0285777888   0.2007414249 0.0000000000 
 0.2482379170  0.1131865602   0.1899142661 0.0000000000 0.0843564728 -0.0042449361 0.0000000000  0.0288300875   0.1941592023 0.0000000000 
 0.2539933193  0.1112076010   0.1874964331 0.0000000000 0.0834696163 -0.0041812317 0.0000000000  0.0277379846   0.1916776648 0.0000000000 
 0.2579545040  0.1117668449   0.1982289157 0.0000000000 0.0828844204 -0.0041072369 0.0000000000  0.0288824245   0.2023361526 0.0000000000 
 0.2619151733  0.1111786649   0.1986270200 0.0000000000 0.0823219205 -0.0040375319 0.0000000000  0.0288567444   0.2026645520 0.0000000000 
 0.2658750221  0.1110763352   0.1937309963 0.0000000000 0.0818039730 -0.0039773420 0.0000000000  0.0292723623   0.1977083384 0.0000000000 
 0.2698343373  0.1083662915   0.1895832501 0.0000000000 0.0812528421 -0.0039189187 0.0000000000  0.0271134495   0.1935021688 0.0000000000 
 0.2737939891  0.1106978917   0.2026542114 0.0000000000 0.0807331742 -0.0038590245 0.0000000000  0.0299647175   0.2065132358 0.0000000000 
 0.2772428799  0.1087788657   0.1968831374 0.0000000000 0.0802798642 -0.0038075919 0.0000000000  0.0284990014   0.2006907293 0.0000000000 
 0.2806914884  0.1085432001   0.1971686591 0.0000000000 0.0798450831 -0.0037533111 0.0000000000  0.0286981170   0.2009219703 0.0000000000 
 0.2841402095  0.1083024945   0.1962584900 0.0000000000 0.0794268602 -0.0037046670 0.0000000000  0.0288756343   0.1999631570 0.0000000000 
 0.2875887036  0.1075771859   0.1977209716 0.0000000000 0.0790039799 -0.0036541331 0.0000000000  0.0285732060   0.2013751047 0.0000000000 
 0.2910370754  0.1084751871   0.1989212709 0.0000000000 0.0786262335 -0.0036125389 0.0000000000  0.0298489536   0.2025338097 0.0000000000 
 0.2942496739  0.1079908361   0.1985445477 0.0000000000 0.0782661072 -0.0035657110 0.0000000000  0.0297247289   0.2021102587 0.0000000000 
 0.2974620424  0.1068252668   0.1964886506 0.0000000000 0.0779023813 -0.0035237697 0.0000000000  0.0289228855   0.2000124203 0.0000000000 
 0.3006742017  0.1056194772   0.1958794387 0.0000000000 0.0775272323 -0.0034810440 0.0000000000  0.0280922449   0.1993604827 0.0000000000 
 0.3038859412  0.1050134683   0.2005158546 0.0000000000 0.0771369908 -0.0034312186 0.0000000000  0.0278764774   0.2039470731 0.0000000000 
 0.3070977674  0.1048817185   0.2017374672 0.0000000000 0.0767751335 -0.0033925025 0.0000000000  0.0281065850   0.2051299697 0.0000000000 
 0.3102148537  0.1045236187   0.2016753306 0.0000000000 0.0764297791 -0.0033506861 0.0000000000  0.0280938397   0.2050260167 0.0000000000 
 0.3133321519  0.1041697503   0.2016828727 0.0000000000 0.0760895357 -0.0033075287 0.0000000000  0.0280802146   0.2049904014 0.0000000000 
 0.3164493635  0.1044089004   0.2023932354 0.0000000000 0.0757556787 -0.0032660991 0.0000000000  0.0286532218   0.2056593345 0.0000000000 
 0.3195669674  0.1117886321   0.2341169485 0.0000000000 0.0755302653 -0.0031935444 0.0000000000  0.0362583668   0.2373104928 0.0000000000 
 0.3226811933  0.1115724391   0.2294587776 0.0000000000 0.0752938403 -0.0031888655 0.0000000000  0.0362785988   0.2326476432 0.0000000000 
 0.3257206418  0.1063338209   0.2129146097 0.0000000000 0.0750033673 -0.0031561435 0.0000000000  0.0313304536   0.2160707532 0.0000000000 
 0.3287578500  0.1028869116   0.1849502046 0.0000000000 0.0747130078 -0.0031384597 0.0000000000  0.0281739038   0.1880886643 0.0000000000 
 0.3317956996  0.0954454683   0.1352739691 0.0000000000 0.0743614136 -0.0031634981 0.0000000000  0.0210840546   0.1384374672 0.0000000000 
 0.3348352616  0.0791845099   0.0753962945 0.0000000000 0.0738940523 -0.0031771933 0.0000000000  0.0052904576   0.0785734879 0.0000000000 
 0.3378799623  0.0869594929   0.1432488456 0.0000000000 0.0733993305 -0.0031227357 0.0000000000  0.0135601624   0.1463715813 0.0000000000 
 0.3409283608  0.1460799275   0.5314537445 0.0000000000 0.0732085333 -0.0028127318 0.0000000000  0.0728713942   0.5342664763 0.0000000000 
 0.3439733504  0.0862142649   0.0179259354 0.0000000000 0.0731361212 -0.0029755446 0.0000000000  0.0130781437   0.0209014800 0.0000000000 
 0.3470122753  0.1111269196   0.4508096280 0.0000000000 0.0725270183 -0.0027329481 0.0000000000  0.0385999012   0.4535425761 0.0000000000 
 0.3500463675  0.0915154694  -0.0754053048 0.0000000000 0.0727119939 -0.0030022991 0.0000000000  0.0188034755  -0.0724030057 0.0000000000 
 0.3530840196  0.0947464728   0.0658624259 0.0000000000 0.0726405386 -0.0030861001 0.0000000000  0.0221059343   0.0689485260 0.0000000000 
 0.3561253405  0.1007562666   0.2637477152 0.0000000000 0.0722986244 -0.0028967308 0.0000000000  0.0284576422   0.2666444459 0.0000000000 
 0.3591657563  0.1051027959   0.2917595611 0.0000000000 0.0717556303 -0.0028019919 0.0000000000  0.0333471657   0.2945615530 0.0000000000 
 0.3622077026  0.1126673336   0.3160085032 0.0000000000 0.0714119932 -0.0027090845 0.0000000000  0.0412553403   0.3187175877 0.0000000000 
 0.3652450166  0.0979818762   0.0977984169 0.0000000000 0.0713855177 -0.0027903182 0.0000000000  0.0265963586   0.1005887350 0.0000000000 
 0.3682842986  0.1029715304   0.3306152544 0.0000000000 0.0709084877 -0.0026262128 0.0000000000  0.0320630426   0.3332414672 0.0000000000 
 0.3712802560  0.1029420847   0.3291641085 0.0000000000 0.0704151888 -0.0024782134 0.0000000000  0.0325268959   0.3316423218 0.0000000000 
 0.3742716225  0.1051430849   0.0348373734 0.0000000000 0.0707191548 -0.0026826129 0.0000000000  0.0344239302   0.0375199863 0.0000000000 
 0.3772653529  0.0752087695   0.2584811859 0.0000000000 0.0699482090 -0.0025367331 0.0000000000  0.0052605605   0.2610179191 0.0000000000 
 0.3802588943  0.1114425669   0.0736818785 0.0000000000 0.0702393681 -0.0026643424 0.0000000000  0.0412031989   0.0763462209 0.0000000000 
 0.3832560753  0.0993978227   0.2957593328 0.0000000000 0.0698429468 -0.0025286504 0.0000000000  0.0295548759   0.2982879833 0.0000000000 
 0.3862534513  0.1078238472   0.2594548093 0.0000000000 0.0696268016 -0.0024642475 0.0000000000  0.0381970456   0.2619190568 0.0000000000 
 0.3892479771  0.0798616976   0.1221601469 0.0000000000 0.0693134206 -0.0025372375 0.0000000000  0.0105482770   0.1246973844 0.0000000000 
 0.3922420201  0.0960306999   0.1433342855 0.0000000000 0.0691899160 -0.0025557882 0.0000000000  0.0268407839   0.1458900738 0.0000000000 
 0.3952370952  0.1024624914   0.1596178116 0.0000000000 0.0691866608 -0.0025687644 0.0000000000  0.0332758306   0.1621865760 0.0000000000 
 0.3982361949  0.1198200966   0.2897280652 0.0000000000 0.0690151341 -0.0024690458 0.0000000000  0.0508049625   0.2921971110 0.0000000000 
 0.4012331811  0.0856659659   0.2737468106 0.0000000000 0.0683510175 -0.0023176677 0.0000000000  0.0173149485   0.2760644783 0.0000000000 
 0.4042289472  0.1019632855   0.1761211799 0.0000000000 0.0683006974 -0.0023296585 0.0000000000  0.0336625882   0.1784508384 0.0000000000 
 0.4072238869  0.0947121945   0.1954772061 0.0000000000 0.0680788874 -0.0023081122 0.0000000000  0.0266333071   0.1977853184 0.0000000000 
 0.4102204104  0.0987640039   0.2990235011 0.0000000000 0.0676720646 -0.0021816628 0.0000000000  0.0310919393   0.3012051639 0.0000000000 
 0.4132126058  0.0930890710   0.2453866695 0.0000000000 0.0672652556 -0.0021270418 0.0000000000  0.0258238154   0.2475137113 0.0000000000 
 0.4162056983  0.0951723168   0.0531870334 0.0000000000 0.0675526656 -0.0023213712 0.0000000000  0.0276196512   0.0555084046 0.0000000000 
 0.4192021513  0.0935941007   0.2823700731 0.0000000000 0.0670599801 -0.0021836106 0.0000000000  0.0265341206   0.2845536838 0.0000000000 
 0.4221950345  0.0947336871   0.0579247329 0.0000000000 0.0672307454 -0.0023377199 0.0000000000  0.0275029418   0.0602624529 0.0000000000 
 0.4251919583  0.1060029510   0.3428407609 0.0000000000 0.0668516975 -0.0021377436 0.0000000000  0.0391512535   0.3449785045 0.0000000000 
 0.4281864832  0.1056554295   0.3429836096 0.0000000000 0.0664342716 -0.0019944236 0.0000000000  0.0392211578   0.3449780332 0.0000000000 
 0.4311706825  0.1028286735   0.3179415658 0.0000000000 0.0661336676 -0.0018942028 0.0000000000  0.0366950059   0.3198357686 0.0000000000 
 0.4341536091  0.0877064398   0.1080507237 0.0000000000 0.0662154114 -0.0020081001 0.0000000000  0.0214910284   0.1100588238 0.0000000000 
 0.4371390039  0.0907703638   0.1023353876 0.0000000000 0.0661725352 -0.0020571977 0.0000000000  0.0245978286   0.1043925853 0.0000000000 
 0.4401222643  0.0966886430   0.1771356293 0.0000000000 0.0660271738 -0.0020679198 0.0000000000  0.0306614692   0.1792035491 0.0000000000 
 0.4431077610  0.0882834768   0.1907750400 0.0000000000 0.0656985394 -0.0020385342 0.0000000000  0.0225849374   0.1928135742 0.0000000000 
 0.4460941278  0.0879281852   0.1917259309 0.0000000000 0.0654133524 -0.0020136177 0.0000000000  0.0225148328   0.1937395486 0.0000000000 
 0.4490794582  0.0946329706   0.1917794011 0.0000000000 0.0653480701 -0.0020014304 0.0000000000  0.0292849006   0.1937808315 0.0000000000 
 0.4520612357  0.0882424182   0.1389997152 0.0000000000 0.0650607885 -0.0019921760 0.0000000000  0.0231816298   0.1409918912 0.0000000000 
 0.4550474704  0.0981090431   0.2312506039 0.0000000000 0.0650184026 -0.0019889975 0.0000000000  0.0330906405   0.2332396015 0.0000000000 
 0.4580371507  0.0994328779   0.2163272739 0.0000000000 0.0648783276 -0.0019229573 0.0000000000  0.0345545503   0.2182502312 0.0000000000 
 0.4610283782  0.0970256246   0.3080524953 0.0000000000 0.0644940450 -0.0017976729 0.0000000000  0.0325315795   0.3098501682 0.0000000000 
 0.4640192129  0.1132573247   0.2711363735 0.0000000000 0.0645063347 -0.0017586832 0.0000000000  0.0487509900   0.2728950567 0.0000000000 
 0.4670074223  0.0793785987   0.1443523597 0.0000000000 0.0642484287 -0.0018008454 0.0000000000  0.0151301701   0.1461532052 0.0000000000 
 0.4699944749  0.0896098161   0.1802593014 0.0000000000 0.0640700209 -0.0018116132 0.0000000000  0.0255397952   0.1820709147 0.0000000000 
 0.4729815230  0.0900721622   0.1839777164 0.0000000000 0.0638944687 -0.0017959200 0.0000000000  0.0261776935   0.1857736365 0.0000000000 
 0.4759670723  0.1014584335   0.2263896209 0.0000000000 0.0639565438 -0.0017841875 0.0000000000  0.0375018897   0.2281738084 0.0000000000 
 0.4789554968  0.0986149203   0.2200406378 0.0000000000 0.0637234446 -0.0017674621 0.0000000000  0.0348914758   0.2218080998 0.0000000000 
 0.4819415581  0.0714163048   0.1919668765 0.0000000000 0.0631862146 -0.0017107758 0.0000000000  0.0082300902   0.1936776523 0.0000000000 
 0.4849244073  0.1099705378   0.2423163181 0.0000000000 0.0632724813 -0.0016834611 0.0000000000  0.0466980565   0.2439997792 0.0000000000 
 0.4879102654  0.0797982628   0.2293127824 0.0000000000 0.0628390574 -0.0016100482 0.0000000000  0.0169592054   0.2309228305 0.0000000000 
 0.4908939798  0.1081386759   0.2554273781 0.0000000000 0.0629117151 -0.0015900408 0.0000000000  0.0452269608   0.2570174189 0.0000000000 
 0.4938745775  0.0930299027   0.2455287660 0.0000000000 0.0626958131 -0.0015223557 0.0000000000  0.0303340895   0.2470511217 0.0000000000 
 0.4968539110  0.0862331515   0.1850294755 0.0000000000 0.0625487759 -0.0015766534 0.0000000000  0.0236843756   0.1866061289 0.0000000000 
 0.4998360403  0.0928945715   0.1967625578 0.0000000000 0.0624426129 -0.0015672328 0.0000000000  0.0304519586   0.1983297906 0.0000000000 
 0.5028198652  0.1003443535   0.2285749328 0.0000000000 0.0624367286 -0.0015391588 0.0000000000  0.0379076249   0.2301140916 0.0000000000 
 0.5058018129  0.0969893330   0.2303519044 0.0000000000 0.0622723552 -0.0015098446 0.0000000000  0.0347169778   0.2318617490 0.0000000000 
 0.5087853245  0.0828691240   0.2158446765 0.0000000000 0.0619627181 -0.0014564084 0.0000000000  0.0209064059   0.2173010849 0.0000000000 
 0.5117687095  0.0945161741   0.2140358582 0.0000000000 0.0618459320 -0.0014544759 0.0000000000  0.0326702422   0.2154903341 0.0000000000 
 0.5147512869  0.0932389189   0.1962380839 0.0000000000 0.0618135504 -0.0014765471 0.0000000000  0.0314253684   0.1977146310 0.0000000000 
 0.5177341849  0.0890334343   0.2035017373 0.0000000000 0.0615991828 -0.0014595677 0.0000000000  0.0274342516   0.2049613050 0.0000000000 
 0.5207154901  0.0884789176   0.2035763302 0.0000000000 0.0613893285 -0.0014202041 0.0000000000  0.0270895891   0.2049965343 0.0000000000 
 0.5236978811  0.0751608064   0.1847285567 0.0000000000 0.0610236020 -0.0013833146 0.0000000000  0.0141372044   0.1861118713 0.0000000000 
 0.5266803564  0.1138069994   0.2432567819 0.0000000000 0.0613163438 -0.0013881583 0.0000000000  0.0524906556   0.2446449402 0.0000000000 
 0.5296696542  0.0979397325   0.2407643111 0.0000000000 0.0612518266 -0.0013415750 0.0000000000  0.0366879059   0.2421058861 0.0000000000 
 0.5326552360  0.0937630666   0.2420828108 0.0000000000 0.0610397002 -0.0012841709 0.0000000000  0.0327233664   0.2433669817 0.0000000000 
 0.5356348841  0.0794982581   0.2171950103 0.0000000000 0.0606886699 -0.0012765786 0.0000000000  0.0188095882   0.2184715889 0.0000000000 
 0.5386145061  0.0824840157   0.2035200302 0.0000000000 0.0603456793 -0.0012470972 0.0000000000  0.0221383365   0.2047671274 0.0000000000 
 0.5415941988  0.0825330069   0.1811104056 0.0000000000 0.0602234704 -0.0012625151 0.0000000000  0.0223095366   0.1823729207 0.0000000000 
 0.5445742903  0.0911247945   0.2082556468 0.0000000000 0.0602050309 -0.0013057563 0.0000000000  0.0309197636   0.2095614031 0.0000000000 
 0.5475563476  0.0940712460   0.2301892651 0.0000000000 0.0600406899 -0.0012165706 0.0000000000  0.0340305561   0.2314058356 0.0000000000 
 0.5505374423  0.0952796374   0.2878840922 0.0000000000 0.0598968863 -0.0011606736 0.0000000000  0.0353827511   0.2890447658 0.0000000000 
 0.5535140421  0.0969714400   0.2683255267 0.0000000000 0.0598592653 -0.0010862348 0.0000000000  0.0371121747   0.2694117615 0.0000000000 
 0.5564888343  0.0876641480   0.1397817583 0.0000000000 0.0598232816 -0.0012127316 0.0000000000  0.0278408664   0.1409944899 0.0000000000 
 0.5594658800  0.0943075925   0.2264065212 0.0000000000 0.0597601811 -0.0011766062 0.0000000000  0.0345474114   0.2275831275 0.0000000000 
 0.5624426895  0.0838146003   0.1659907514 0.0000000000 0.0596344200 -0.0011866886 0.0000000000  0.0241801803   0.1671774401 0.0000000000 
 0.5654224250  0.0794307288   0.2041400758 0.0000000000 0.0592972410 -0.0011231739 0.0000000000  0.0201334878   0.2052632497 0.0000000000 
 0.5684023123  0.0812164155   0.2109258604 0.0000000000 0.0590111907 -0.0010465227 0.0000000000  0.0222052248   0.2119723831 0.0000000000 
 0.5713811934  0.0985862952   0.2818914110 0.0000000000 0.0589171263 -0.0010699745 0.0000000000  0.0396691690   0.2829613854 0.0000000000 
 0.5743546489  0.0957511711   0.2671462523 0.0000000000 0.0588511810 -0.0009660375 0.0000000000  0.0368999901   0.2681122899 0.0000000000 
 0.5773296481  0.0835391574   0.1383045523 0.0000000000 0.0589013403 -0.0010520466 0.0000000000  0.0246378171   0.1393565989 0.0000000000 
 0.5803070385  0.1049923860   0.2892738831 0.0000000000 0.0589249590 -0.0010138362 0.0000000000  0.0460674270   0.2902877192 0.0000000000 
 0.5832824661  0.0982375592   0.2540335723 0.0000000000 0.0588951137 -0.0009736534 0.0000000000  0.0393424454   0.2550072258 0.0000000000 
 0.5862572283  0.0942797409   0.2397835563 0.0000000000 0.0587334071 -0.0009344579 0.0000000000  0.0355463337   0.2407180142 0.0000000000 
 0.5892310655  0.0771331020   0.1361636647 0.0000000000 0.0585945285 -0.0010091018 0.0000000000  0.0185385735   0.1371727665 0.0000000000 
 0.5922039840  0.0681585082   0.1781560495 0.0000000000 0.0580887362 -0.0009512858 0.0000000000  0.0100697720   0.1791073353 0.0000000000 
 0.5951834055  0.1076204244   0.2650250794 0.0000000000 0.0582975396 -0.0009343930 0.0000000000  0.0493228848   0.2659594724 0.0000000000 
 0.5981606743  0.0852950885   0.2147890042 0.0000000000 0.0581369542 -0.0009181951 0.0000000000  0.0271581344   0.2157071992 0.0000000000 
 0.6011360879  0.0851125273   0.2147953283 0.0000000000 0.0579479139 -0.0008980569 0.0000000000  0.0271646134   0.2156933852 0.0000000000 
 0.6041105274  0.0849519285   0.2147301323 0.0000000000 0.0577788237 -0.0008804013 0.0000000000  0.0271731048   0.2156105336 0.0000000000 
 0.6070845361  0.0855547516   0.2147568010 0.0000000000 0.0576231752 -0.0008809523 0.0000000000  0.0279315764   0.2156377532 0.0000000000 
 0.6100559110  0.1012498479   0.2399362032 0.0000000000 0.0577807272 -0.0008710323 0.0000000000  0.0434691206   0.2408072355 0.0000000000 
 0.6130319575  0.0867918319   0.2180073123 0.0000000000 0.0576582488 -0.0008642650 0.0000000000  0.0291335831   0.2188715773 0.0000000000 
 0.6160015960  0.0862191003   0.2181109646 0.0000000000 0.0574756594 -0.0008093617 0.0000000000  0.0287434409   0.2189203263 0.0000000000 
 0.6189716278  0.0870698554   0.2243155551 0.0000000000 0.0572963164 -0.0008644597 0.0000000000  0.0297735390   0.2251800148 0.0000000000 
 0.6219460344  0.1005158000   0.2939923855 0.0000000000 0.0572840046 -0.0007502132 0.0000000000  0.0432317954   0.2947425987 0.0000000000 
 0.6249213791  0.0860820992   0.1877003533 0.0000000000 0.0572161570 -0.0007835228 0.0000000000  0.0288659423   0.1884838761 0.0000000000 
 0.6278944370  0.0946308468   0.2707082081 0.0000000000 0.0570857075 -0.0007034248 0.0000000000  0.0375451393   0.2714116329 0.0000000000 
 0.6308687289  0.0766658912   0.1718204795 0.0000000000 0.0568805619 -0.0007436258 0.0000000000  0.0197853292   0.1725641053 0.0000000000 
 0.6338403485  0.0865512440   0.2304365125 0.0000000000 0.0567002429 -0.0007164616 0.0000000000  0.0298510011   0.2311529742 0.0000000000 
 0.6368130750  0.0861491843   0.1982378598 0.0000000000 0.0566848096 -0.0007181690 0.0000000000  0.0294643747   0.1989560288 0.0000000000 
 0.6397838036  0.0852567934   0.2206774734 0.0000000000 0.0565331996 -0.0007027500 0.0000000000  0.0287235938   0.2213802234 0.0000000000 
 0.6427550217  0.0885035950   0.2281195742 0.0000000000 0.0564471137 -0.0006806906 0.0000000000  0.0320564813   0.2288002648 0.0000000000 
 0.6457261608  0.0884368945   0.2281256272 0.0000000000 0.0563663427 -0.0006651356 0.0000000000  0.0320705518   0.2287907628 0.0000000000 
 0.6486971747  0.0883607419   0.2281373497 0.0000000000 0.0562827544 -0.0006510646 0.0000000000  0.0320779875   0.2287884143 0.0000000000 
 0.6516680738  0.0882525238   0.2280996038 0.0000000000 0.0561957798 -0.0006366853 0.0000000000  0.0320567440   0.2287362891 0.0000000000 
 0.6546388340  0.0832223063   0.2113403196 0.0000000000 0.0560419723 -0.0006269702 0.0000000000  0.0271803340   0.2119672898 0.0000000000 
 0.6576099312  0.0883261807   0.2295531781 0.0000000000 0.0559599645 -0.0006069197 0.0000000000  0.0323662162   0.2301600978 0.0000000000 
 0.6605808056  0.0882467111   0.2295163556 0.0000000000 0.0558836313 -0.0005927670 0.0000000000  0.0323630798   0.2301091226 0.0000000000 
 0.6635515467  0.0881502852   0.2294520463 0.0000000000 0.0558046435 -0.0005787172 0.0000000000  0.0323456417   0.2300307635 0.0000000000 
 0.6665222222  0.0836770710   0.2150093013 0.0000000000 0.0556620388 -0.0005668696 0.0000000000  0.0280150322   0.2155761709 0.0000000000 
 0.6694931090  0.0875554096   0.2279752478 0.0000000000 0.0555783629 -0.0005496985 0.0000000000  0.0319770467   0.2285249463 0.0000000000 
 0.6724638624  0.0874694634   0.2279388620 0.0000000000 0.0554999272 -0.0005363280 0.0000000000  0.0319695361   0.2284751899 0.0000000000 
 0.6754345677  0.0873611982   0.2278937641 0.0000000000 0.0554194882 -0.0005231628 0.0000000000  0.0319417100   0.2284169269 0.0000000000 
 0.6784052502  0.0872434017   0.2278895404 0.0000000000 0.0553366198 -0.0005083188 0.0000000000  0.0319067819   0.2283978592 0.0000000000 
 0.6813759199  0.0839395564   0.2213286193 0.0000000000 0.0551912660 -0.0004920487 0.0000000000  0.0287482904   0.2218206680 0.0000000000 
 0.6843463622  0.0871099290   0.2275277097 0.0000000000 0.0551137570 -0.0004783332 0.0000000000  0.0319961719   0.2280060429 0.0000000000 
 0.6873165337  0.0870414779   0.2275809210 0.0000000000 0.0550415501 -0.0004661789 0.0000000000  0.0319999278   0.2280470999 0.0000000000 
 0.6902866375  0.0869712926   0.2277219731 0.0000000000 0.0549664728 -0.0004540231 0.0000000000  0.0320048198   0.2281759962 0.0000000000 
 0.6932566902  0.0845956140   0.2268537998 0.0000000000 0.0548324735 -0.0004322643 0.0000000000  0.0297631404   0.2272860641 0.0000000000 
 0.6962263854  0.0865089976   0.2265626683 0.0000000000 0.0547548345 -0.0004263060 0.0000000000  0.0317541631   0.2269889743 0.0000000000 
 0.6991957526  0.0864294498   0.2265539875 0.0000000000 0.0546811256 -0.0004160426 0.0000000000  0.0317483242   0.2269700301 0.0000000000 
 0.7021650066  0.0863457647   0.2266057359 0.0000000000 0.0546055788 -0.0004050202 0.0000000000  0.0317401860   0.2270107560 0.0000000000 
 0.7051342014  0.0863395858   0.2273516529 0.0000000000 0.0545267447 -0.0003906394 0.0000000000  0.0318128411   0.2277422923 0.0000000000 
 0.7081031561  0.0876712670   0.2334701317 0.0000000000 0.0544391089 -0.0003741249 0.0000000000  0.0332321581   0.2338442566 0.0000000000 
 0.7110753001  0.0911666119   0.2592827335 0.0000000000 0.0544020419 -0.0003244185 0.0000000000  0.0367645700   0.2596071520 0.0000000000 
 0.7140438892  0.0952699754   0.2440184777 0.0000000000 0.0544876778 -0.0003061237 0.0000000000  0.0407822976   0.2443246014 0.0000000000 
 0.7170148277  0.0619184247   0.1609909698 0.0000000000 0.0540099330 -0.0003410206 0.0000000000  0.0079084917   0.1613319904 0.0000000000 
 0.7199852308  0.0616874321   0.1611225514 0.0000000000 0.0535597267 -0.0003311987 0.0000000000  0.0081277054   0.1614537502 0.0000000000 
 0.7229572205  0.1200266127   0.2544326337 0.0000000000 0.0543140322 -0.0003417292 0.0000000000  0.0657125805   0.2547743629 0.0000000000 
 0.7259279733  0.0736311993   0.2756366253 0.0000000000 0.0537883870 -0.0002835529 0.0000000000  0.0198428123   0.2759201782 0.0000000000 
