x,y
0.15772151898734177,1.0266441821247891
 0.15772151898734177, 1.0347386172006745
 0.15873417721518987, 1.0408094435075885
 0.159746835443038, 1.047892074198988
 0.1607594936708861, 1.0529510961214166
 0.1627848101265823, 1.0590219224283306
 0.16379746835443038, 1.0650927487352444
 0.1668354430379747, 1.0711635750421584
 0.16987341772151895, 1.0762225969645869
 0.17291139240506326, 1.082293423271501
 0.1749367088607595, 1.0893760539629005
 0.1779746835443038, 1.0954468802698145
 0.1820253164556962, 1.1005059021922428
 0.18607594936708866, 1.1065767284991568
 0.18911392405063296, 1.1126475548060708
 0.19215189873417726, 1.117706576728499
 0.1962025316455696, 1.1227655986509275
 0.20126582278481014, 1.1278246205733558
 0.20430379746835445, 1.1338954468802698
 0.20936708860759493, 1.1379426644182125
 0.21341772151898739, 1.1440134907251265
 0.219493670886076, 1.1490725126475547
 0.22354430379746834, 1.154131534569983
 0.22759493670886072, 1.160202360876897
 0.23265822784810125, 1.1652613827993255
 0.2377215189873418, 1.1703204047217537
 0.2427848101265823, 1.1753794266441822
 0.24784810126582282, 1.1794266441821246
 0.25189873417721526, 1.184485666104553
 0.25797468354430386, 1.1885328836424958
 0.2630379746835443, 1.193591905564924
 0.270126582278481, 1.1986509274873525
 0.2751898734177215, 1.2026981450252952
 0.28025316455696203, 1.2067453625632378
 0.28430379746835444, 1.2097807757166947
 0.28936708860759497, 1.2138279932546374
 0.2944303797468355, 1.21787521079258
 0.3005063291139241, 1.2219224283305228
 0.3065822784810127, 1.2249578414839797
 0.3116455696202532, 1.2290050590219224
 0.3177215189873417, 1.233052276559865
 0.3248101265822785, 1.2370994940978077
 0.3308860759493671, 1.2401349072512646
 0.3379746835443038, 1.2441821247892073
 0.3440506329113925, 1.24822934232715
 0.35113924050632916, 1.2512647554806071
 0.359240506329114, 1.2553119730185496
 0.3683544303797468, 1.2583473861720067
 0.3754430379746835, 1.2593591905564923
 0.38151898734177214, 1.2644182124789207
 0.38962025316455695, 1.2674536256323776
 0.3987341772151899, 1.269477234401349
 0.4068354430379747, 1.2704890387858347
 0.4139240506329115, 1.275548060708263
 0.4220253164556962, 1.275548060708263
 0.42911392405063287, 1.2775716694772343
 0.4372151898734177, 1.2785834738617199
 0.4422784810126583, 1.2785834738617199
 0.4493670886075949, 1.2826306913996626
 0.4564556962025317, 1.2826306913996626
 0.4645569620253165, 1.2826306913996626
 0.47164556962025317, 1.2836424957841484
 0.47873417721518985, 1.2826306913996626
 0.4848101265822785, 1.284654300168634
 0.4929113924050633, 1.284654300168634
 0.49797468354430374, 1.284654300168634
 0.5030379746835444, 1.2856661045531197
 0.5101265822784811, 1.284654300168634
 0.5162025316455696, 1.2836424957841484
 0.5232911392405063, 1.2826306913996626
 0.5313924050632911, 1.281618887015177
