,time,height
0,9.51999999998,0.17038587450981135
1,9.53999999998,0.17039487481117244
2,9.55999999998,0.1703918349742889
3,9.57999999998,0.170389152765274
4,9.59999999997,0.170394994020462
5,9.61999999997,0.17038712620735164
6,9.63999999997,0.1703942489624023
7,9.65999999997,0.17039114952087397
8,9.67999999997,0.17039022564887996
9,9.69999999997,0.17039427876472468
10,9.71999999997,0.17038799047470088
11,9.73999999997,0.17039293766021724
12,9.75999999997,0.17039266943931575
13,9.77999999997,0.17038968920707698
14,9.79999999997,0.17039371252059932
15,9.81999999997,0.17038828849792476
16,9.83999999997,0.17039332509040828
17,9.85999999997,0.17039260983467097
18,9.87999999996,0.1703891229629516
19,9.89999999996,0.17039371252059932
20,9.91999999996,0.1703889143466949
21,9.93999999996,0.17039317607879634
22,9.95999999996,0.17039249062538142
23,9.97999999996,0.17038879513740535
24,9.99999999996,0.17039418935775752
25,10.02,0.17038927197456355
26,10.04,0.17039213299751277
27,10.06,0.17039293766021724
28,10.08,0.17038951039314265
29,10.1,0.1703927588462829
30,10.12,0.1703901064395904
31,10.14,0.17039237141609187
32,10.16,0.1703927886486053
33,10.18,0.17038906335830684
34,10.2,0.17039284825325007
35,10.22,0.17039088129997249
36,10.24,0.17039177536964412
37,10.2599999999,0.1703927588462829
38,10.2799999999,0.17038882493972773
39,10.2999999999,0.17039332509040828
40,10.3199999999,0.17039091110229487
41,10.3399999999,0.17039123892784114
42,10.3599999999,0.17039287805557246
43,10.3799999999,0.17038933157920833
44,10.3999999999,0.1703927886486053
45,10.4199999999,0.1703911197185516
46,10.4399999999,0.1703912985324859
47,10.4599999999,0.17039296746253962
48,10.4799999999,0.1703891229629516
49,10.4999999999,0.17039243102073665
50,10.5199999999,0.17039210319519038
51,10.5399999999,0.17039097070693965
52,10.5599999999,0.1703920435905456
53,10.5799999999,0.17039007663726802
54,10.5999999999,0.1703923118114471
55,10.6199999999,0.17039216279983516
56,10.6399999999,0.17039040446281428
57,10.6599999999,0.17039246082305903
58,10.6799999999,0.17039019584655757
59,10.6999999999,0.17039216279983516
60,10.7199999999,0.17039216279983516
61,10.7399999999,0.17039025545120234
62,10.7599999999,0.17039269924163813
63,10.7799999999,0.17039016604423518
64,10.7999999999,0.17039174556732173
65,10.8199999999,0.17039284825325007
66,10.8399999999,0.17039001703262324
67,10.8599999999,0.17039222240447993
68,10.8799999999,0.1703905832767486
69,10.8999999999,0.1703920435905456
70,10.9199999999,0.17039258003234858
71,10.9399999999,0.1703896594047546
72,10.9599999999,0.17039240121841426
73,10.9799999999,0.17039114952087397
74,10.9999999999,0.17039147734642024
75,11.0199999999,0.17039249062538142
76,11.0399999999,0.1703898978233337
77,11.0599999999,0.17039243102073665
78,11.0799999999,0.17039103031158442
79,11.0999999999,0.17039141774177546
80,11.1199999999,0.17039266943931575
81,11.1399999999,0.17038974881172175
82,11.1599999999,0.17039240121841426
83,11.1799999999,0.17039114952087397
84,11.1999999999,0.17039150714874263
85,11.2199999999,0.17039263963699336
86,11.2399999999,0.1703894209861755
87,11.2599999999,0.1703925204277038
88,11.2799999999,0.17039171576499934
89,11.2999999999,0.1703910601139068
90,11.3199999999,0.1703922820091247
91,11.3399999999,0.17038995742797847
92,11.3599999999,0.1703925502300262
93,11.3799999999,0.17039144754409785
94,11.3999999999,0.17039103031158442
95,11.4199999999,0.17039240121841426
96,11.4399999999,0.17039004683494563
97,11.4599999999,0.1703922820091247
98,11.4799999999,0.17039165616035457
99,11.4999999999,0.17039100050926204
100,11.5199999999,0.1703923118114471
101,11.5399999999,0.17038998723030085
102,11.5599999999,0.17039240121841426
103,11.5799999999,0.17039189457893367
104,11.5999999999,0.17039067268371577
105,11.6199999999,0.17039216279983516
106,11.6399999999,0.17039025545120234
107,11.6599999999,0.1703925502300262
108,11.6799999999,0.17039171576499934
109,11.6999999999,0.17039040446281428
110,11.7199999999,0.17039246082305903
111,11.7399999999,0.17039049386978145
112,11.7599999999,0.17039216279983516
113,11.7799999999,0.17039174556732173
114,11.7999999999,0.17039067268371577
115,11.8199999999,0.17039219260215754
116,11.8399999999,0.17039052367210383
117,11.8599999999,0.17039222240447993
118,11.8799999999,0.1703918349742889
119,11.8999999999,0.17039043426513667
120,11.9199999999,0.17039219260215754
121,11.9399999999,0.17039079189300532
122,11.9599999999,0.17039222240447993
123,11.9799999999,0.17039168596267695
124,11.9999999999,0.17039028525352473
125,12.0199999999,0.17039240121841426
126,12.0399999999,0.17039103031158442
127,12.0599999999,0.1703918349742889
128,12.0799999999,0.17039168596267695
129,12.0999999999,0.17039049386978145
130,12.1199999999,0.17039240121841426
131,12.1399999999,0.17039091110229487
132,12.1599999999,0.1703918349742889
133,12.1799999999,0.1703918051719665
134,12.1999999999,0.17039040446281428
135,12.2199999999,0.17039222240447993
136,12.2399999999,0.17039120912551875
137,12.2599999999,0.17039177536964412
138,12.2799999999,0.1703915667533874
139,12.2999999999,0.17039052367210383
140,12.3199999999,0.17039237141609187
141,12.3399999999,0.1703912985324859
142,12.3599999999,0.17039147734642024
143,12.3799999999,0.1703915965557098
144,12.3999999999,0.17039067268371577
145,12.4199999999,0.17039243102073665
146,12.4399999999,0.17039117932319636
147,12.4599999999,0.17039138793945308
148,12.4799999999,0.17039177536964412
149,12.4999999999,0.17039073228836055
150,12.5199999999,0.17039216279983516
151,12.5399999999,0.1703913581371307
152,12.5599999999,0.17039138793945308
153,12.5799999999,0.1703915667533874
154,12.5999999999,0.1703908216953277
155,12.6199999999,0.1703923118114471
156,12.6399999999,0.17039138793945308
157,12.6599999999,0.17039114952087397
158,12.6799999999,0.17039162635803218
159,12.6999999999,0.1703910899162292
160,12.7199999999,0.17039219260215754
161,12.7399999999,0.17039123892784114
162,12.7599999999,0.17039114952087397
163,12.7799999999,0.17039174556732173
164,12.7999999999,0.17039114952087397
165,12.8199999999,0.17039198398590083
166,12.8399999999,0.1703913283348083
167,12.8599999999,0.17039117932319636
168,12.8799999999,0.17039174556732173
169,12.8999999998,0.1703911197185516
170,12.9199999998,0.17039201378822322
171,12.9399999998,0.17039141774177546
172,12.9599999998,0.17039097070693965
173,12.9799999998,0.17039174556732173
174,12.9999999998,0.17039138793945308
175,13.0199999998,0.17039186477661128
176,13.0399999998,0.17039123892784114
177,13.0599999998,0.1703910899162292
178,13.0799999998,0.17039189457893367
179,13.0999999998,0.1703913581371307
180,13.1199999998,0.17039168596267695
181,13.1399999998,0.1703913283348083
182,13.1599999998,0.17039117932319636
183,13.1799999998,0.17039186477661128
184,13.1999999998,0.1703913283348083
185,13.2199999998,0.17039165616035457
186,13.2399999998,0.17039138793945308
187,13.2599999998,0.1703911197185516
188,13.2799999998,0.1703918349742889
189,13.2999999998,0.17039147734642024
190,13.3199999998,0.1703915667533874
191,13.3399999998,0.1703912985324859
192,13.3599999998,0.17039117932319636
193,13.3799999998,0.17039198398590083
194,13.3999999998,0.17039141774177546
195,13.4199999998,0.1703913581371307
196,13.4399999998,0.17039141774177546
197,13.4599999998,0.1703913283348083
198,13.4799999998,0.17039186477661128
199,13.4999999998,0.1703913581371307
200,13.5199999998,0.17039138793945308
201,13.5399999998,0.17039147734642024
202,13.5599999998,0.1703912985324859
203,13.5799999998,0.1703918349742889
204,13.5999999998,0.17039141774177546
205,13.6199999998,0.1703913283348083
206,13.6399999998,0.17039144754409785
207,13.6599999998,0.1703913283348083
208,13.6799999998,0.17039186477661128
209,13.6999999998,0.17039138793945308
210,13.7199999998,0.17039117932319636
211,13.7399999998,0.1703915667533874
212,13.7599999998,0.17039147734642024
213,13.7799999998,0.17039174556732173
214,13.7999999998,0.1703912985324859
215,13.8199999998,0.17039126873016353
216,13.8399999998,0.17039165616035457
217,13.8599999998,0.17039141774177546
218,13.8799999998,0.17039165616035457
219,13.8999999998,0.17039138793945308
220,13.9199999998,0.17039123892784114
221,13.9399999998,0.17039162635803218
222,13.9599999998,0.17039144754409785
223,13.9799999998,0.17039168596267695
224,13.9999999998,0.1703913283348083
225,14.0199999998,0.17039120912551875
226,14.0399999998,0.17039171576499934
227,14.0599999998,0.17039150714874263
228,14.0799999998,0.17039153695106501
229,14.0999999998,0.1703912985324859
230,14.1199999998,0.1703912985324859
231,14.1399999998,0.1703918051719665
232,14.1599999998,0.17039141774177546
233,14.1799999998,0.17039144754409785
234,14.1999999998,0.17039141774177546
235,14.2199999998,0.1703913283348083
236,14.2399999998,0.17039171576499934
237,14.2599999998,0.17039144754409785
238,14.2799999998,0.17039147734642024
239,14.2999999998,0.17039138793945308
240,14.3199999998,0.1703912985324859
241,14.3399999998,0.17039177536964412
242,14.3599999998,0.17039144754409785
243,14.3799999998,0.1703913581371307
244,14.3999999998,0.17039138793945308
245,14.4199999998,0.17039138793945308
246,14.4399999998,0.1703918051719665
247,14.4599999998,0.1703913581371307
248,14.4799999998,0.1703913283348083
249,14.4999999998,0.17039150714874263
250,14.5199999998,0.17039144754409785
251,14.5399999998,0.17039171576499934
252,14.5599999998,0.1703913581371307
253,14.5799999998,0.1703913581371307
254,14.5999999998,0.17039153695106501
255,14.6199999998,0.17039138793945308
256,14.6399999998,0.17039168596267695
257,14.6599999998,0.17039138793945308
258,14.6799999998,0.1703912985324859
259,14.6999999998,0.17039153695106501
260,14.7199999998,0.17039147734642024
261,14.7399999998,0.17039168596267695
262,14.7599999998,0.1703912985324859
263,14.7799999998,0.1703912985324859
264,14.7999999998,0.17039162635803218
265,14.8199999998,0.17039147734642024
266,14.8399999998,0.1703915965557098
267,14.8599999998,0.1703912985324859
268,14.8799999998,0.17039138793945308
269,14.8999999998,0.17039165616035457
270,14.9199999998,0.17039141774177546
